epoch,train_loss,val_model_cove,val_teacher_cove,val_baseload_cove,val_model_improvement_vs_baseload_pct,val_final_soc_mean_pct,val_final_soc_max_pct,lr
24,0.23266525508141986,6.693699941598531,5.906511782796019,7.136160695044356,6.200263311798563,11.976251543358005,100.0,6.25e-05
25,0.2338151338638044,6.712452007357238,5.906511782796019,7.136160695044356,5.937488038650226,12.467730573805106,100.0,3.125e-05
26,0.2243659290320733,6.667189505686004,5.906511782796019,7.136160695044356,6.571757691555696,24.277000152047883,100.0,3.125e-05
27,0.22229321417855283,6.701808292325561,5.906511782796019,7.136160695044356,6.086639879346145,14.375194759039644,100.0,3.125e-05
28,0.21884136281761468,6.6982059918891235,5.906511782796019,7.136160695044356,6.137119410152381,14.072082133430577,100.0,3.125e-05
29,0.21919473523602767,6.6790341789756456,5.906511782796019,7.136160695044356,6.405776657834481,18.233196651878053,100.0,3.125e-05
30,0.21555647487733878,6.702348905991941,5.906511782796019,7.136160695044356,6.079064185783705,7.894056968870805,98.32749938964844,1.5625e-05
31,0.21479041786754832,6.696557596009216,5.906511782796019,7.136160695044356,6.160218608031327,11.739346282124979,100.0,1.5625e-05
32,0.2120844137434866,6.704680316987307,5.906511782796019,7.136160695044356,6.046393803276966,11.140599432649408,100.0,1.5625e-05
33,0.21541409515867047,6.692567506801708,5.906511782796019,7.136160695044356,6.21613227615092,11.87601210425957,100.0,1.5625e-05
34,0.20890410434381634,6.708942130852726,5.906511782796019,7.136160695044356,5.986672420203591,11.220945364564823,100.0,1.5625e-05
35,0.20881471855967654,6.700181728762873,5.906511782796019,7.136160695044356,6.109433137965133,11.724803549302985,100.0,7.8125e-06
36,0.21211621209102519,6.686903238081496,5.906511782796019,7.136160695044356,6.295506451737315,14.919050556756169,100.0,7.8125e-06
37,0.20463777348106982,6.7070115983732626,5.906511782796019,7.136160695044356,6.01372523700471,11.402736017446506,100.0,7.8125e-06
38,0.20431507729432163,6.705593544782756,5.906511782796019,7.136160695044356,6.033596616743834,11.556869152836473,100.0,7.8125e-06
39,0.20907225941910462,6.708222542414311,5.906511782796019,7.136160695044356,5.99675611182947,11.343728012553962,100.0,7.8125e-06
40,0.20544480576234705,6.692223838914223,5.906511782796019,7.136160695044356,6.220948141462411,12.392291182999587,100.0,3.90625e-06
41,0.2051794064395568,6.6909585033351435,5.906511782796019,7.136160695044356,6.238679462730974,12.88704616591093,100.0,3.90625e-06
42,0.20140905663663267,6.7017383163493776,5.906511782796019,7.136160695044356,6.087620462311884,11.43494676510714,100.0,3.90625e-06
43,0.20764500720828188,6.707751957225176,5.906511782796019,7.136160695044356,6.003350486721589,10.62115961599188,100.0,3.90625e-06
44,0.20349298286087372,6.695517174562698,5.906511782796019,7.136160695044356,6.174798176667441,13.049932596968155,100.0,3.90625e-06
