time_stamp,speed,power,historical_power
2021-10-24 00:00:00,12.177817,0.8883005722259346,0.8020481161305352
2021-10-24 01:00:00,11.916939,0.8868576175510496,0.792708744520939
2021-10-24 02:00:00,11.342926,0.875018827458854,0.7533854629184101
2021-10-24 03:00:00,10.506652,0.844428248099006,0.6882148735329662
2021-10-24 04:00:00,8.916178,0.7472650543813191,0.6508652924370644
2021-10-24 05:00:00,8.609751,0.728184394273185,0.5422379813760673
2021-10-24 06:00:00,8.23526,0.6894316698846271,0.4727194536248895
2021-10-24 07:00:00,7.2196445,0.5646531742385535,0.4237289922111296
2021-10-24 08:00:00,6.7536283,0.5000021841072928,0.401067537448925
2021-10-24 09:00:00,6.3132377,0.4555334296414223,0.321507643675647
2021-10-24 10:00:00,5.9102945,0.4246059148151335,0.268348958681937
2021-10-24 11:00:00,4.5203648,0.31996304490916655,0.211268169770919
2021-10-24 12:00:00,3.7018397,0.2615964229677191,0.15342530584452513
2021-10-24 13:00:00,10.80154,0.8505004126767102,0.10705783706667524
2021-10-24 14:00:00,3.1552885,0.2541563000851017,0.08731187261225717
2021-10-24 15:00:00,3.0268652,0.25721690787008145,0.13490677756632452
2021-10-24 16:00:00,2.5642364,0.2483774402273473,0.20349511001865137
2021-10-24 17:00:00,1.356438,0.19873027941227162,0.23207819332356935
2021-10-24 18:00:00,4.8951163,0.3504915536842401,0.28322259705257213
2021-10-24 19:00:00,7.617554,0.5929808376666759,0.3440995314239999
2021-10-24 20:00:00,8.927121,0.7274203783125026,0.3690777785566004
2021-10-24 21:00:00,8.636494,0.7058557531598841,0.4063583196614827
2021-10-24 22:00:00,8.214537,0.6650275573299811,0.3967085316037147
2021-10-24 23:00:00,7.992282,0.6322290774506392,0.35850253840547136
2021-10-25 00:00:00,7.2997026,0.5527306194299066,0.3153983950046668
2021-10-25 01:00:00,6.696058,0.48556150013028815,0.30676892315005766
2021-10-25 02:00:00,5.628229,0.3921513024018843,0.2752529577838901
2021-10-25 03:00:00,4.643143,0.3153374625048917,0.24706092542047203
2021-10-25 04:00:00,3.0911527,0.23736607171319055,0.23772735106203008
2021-10-25 05:00:00,2.7410746,0.23331098665630107,0.17612523327348115
2021-10-25 06:00:00,2.549662,0.21766772590789207,0.15807312020178652
2021-10-25 07:00:00,3.0346565,0.22830591665168926,0.18753738568215994
2021-10-25 08:00:00,4.002928,0.2532379440849111,0.18694184988176246
2021-10-25 09:00:00,5.0802565,0.3299232128443308,0.21004969298284912
2021-10-25 10:00:00,5.630901,0.36298976805150535,0.25348954992777156
2021-10-25 11:00:00,6.650531,0.46006762608304397,0.26514465986209923
2021-10-25 12:00:00,6.5747733,0.4561840028899853,0.27181676891787987
2021-10-25 13:00:00,3.316967,0.22302342111459444,0.30782402286014243
2021-10-25 14:00:00,7.9166627,0.5977341810351582,0.3291062588704531
2021-10-25 15:00:00,8.710197,0.6859145654098644,0.4633157852297636
2021-10-25 16:00:00,9.1434555,0.7309662454527662,0.6673337018979674
2021-10-25 17:00:00,9.528503,0.7585757320506558,0.7808328120199152
