window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
8882,213168,213335,213191,714.3700000000003,714.3700000000003,714.3700000000003,30630.796806472492,0.00669097900390625,0.0,2
8883,213192,213359,213215,714.3700000000003,514.386727272728,714.3700000000003,28217.410034387784,0.005508899688720703,0.0,2
8884,213216,213383,213239,514.386727272728,0.0,514.386727272728,17295.448599406427,0.005098104476928711,0.0,2
8885,213240,213407,213263,0.0,175.67000000000002,0.0,14969.229977156967,0.005125999450683594,0.0,2
8886,213264,213431,213287,175.67000000000002,1218.65,175.67000000000002,19580.951344347654,0.004851102828979492,0.0,2
8887,213288,213455,213311,1218.65,681.5290909090909,1218.65,21217.995412036642,0.007709980010986328,0.0,2
8888,213312,213479,213335,681.5290909090909,925.4420000000002,681.5290909090909,20158.90903386123,0.004536867141723633,0.0,2
8889,213336,213503,213359,925.4420000000002,2400.0,925.4420000000002,20820.91914112176,0.004281044006347656,0.0,2
8890,213360,213527,213383,2400.0,2400.0,2400.0,23076.303890228715,0.00433802604675293,0.0,2
8891,213384,213551,213407,2400.0,2028.2310000000002,2400.0,24734.540515782774,0.0045468807220458984,0.0,2
8892,213408,213575,213431,2028.2310000000002,1444.6375454545462,2028.2310000000002,23258.99464133233,0.007133960723876953,0.0,2
8893,213432,213599,213455,1444.6375454545462,1979.9679999999998,1444.6375454545462,18550.89710292587,0.006807804107666016,0.0,2
8894,213456,213623,213479,1979.9679999999998,2400.0,1979.9679999999998,20662.53521892861,0.007097005844116211,0.0,2
8895,213480,213647,213503,2400.0,1612.8176363636362,2400.0,22203.46006352984,0.00533604621887207,0.0,2
8896,213504,213671,213527,1612.8176363636362,974.2591818181818,1612.8176363636362,24709.69975817329,0.008650064468383789,0.0,2
8897,213528,213695,213551,974.2591818181818,417.26636363636356,974.2591818181818,27190.55755661479,0.005527019500732422,0.0,2
8898,213552,213719,213575,417.26636363636356,235.44818181818175,417.26636363636356,26407.460519089032,0.005831003189086914,0.0,2
8899,213576,213743,213599,235.44818181818175,839.7189090909092,235.44818181818175,28400.502023163473,0.006239891052246094,0.0,2
8900,213600,213767,213623,839.7189090909092,418.7007272727272,839.7189090909092,28827.69845868101,0.006056070327758789,0.0,2
8901,213624,213791,213647,418.7007272727272,1418.7007272727271,418.7007272727272,25704.859889363022,0.005942821502685547,0.0,2
8902,213648,213815,213671,1418.7007272727271,838.2080000000001,1418.7007272727271,25733.711712167744,0.008651018142700195,0.0,2
8903,213672,213839,213695,838.2080000000001,0.0,838.2080000000001,22748.573613143803,0.008246183395385742,0.0,2
8904,213696,213863,213719,0.0,209.39881818181834,0.0,17497.22024739074,0.00542902946472168,0.0,2
8905,213720,213887,213743,209.39881818181834,703.7024545454548,209.39881818181834,16103.225744995896,0.0054950714111328125,0.0,2
8906,213744,213911,213767,703.7024545454548,2264.175181818182,703.7024545454548,23969.51194688216,0.007841110229492188,0.0,2
8907,213768,213935,213791,2264.175181818182,2300.0,2264.175181818182,25806.95471663179,0.008011817932128906,0.0,2
8908,213792,213959,213815,2300.0,2400.0,2300.0,24960.958026429846,0.008002996444702148,0.0,2
8909,213816,213983,213839,2400.0,703.3309999999998,2400.0,22168.30019446095,0.004687070846557617,0.0,2
8910,213840,214007,213863,703.3309999999998,1479.6312727272716,703.3309999999998,19564.349071406996,0.007390022277832031,0.0,2
8911,213864,214031,213887,1479.6312727272716,2400.0,1479.6312727272716,20059.61964762885,0.007236957550048828,0.0,2
8912,213888,214055,213911,2400.0,1690.681454545455,2400.0,19795.486623004464,0.004572868347167969,0.0,2
8913,213912,214079,213935,1690.681454545455,2040.4981818181811,1690.681454545455,11976.441521079436,0.006577014923095703,0.0,2
8914,213936,214103,213959,2040.4981818181811,2371.962,2040.4981818181811,10358.0023913494,0.007025957107543945,0.0,2
8915,213960,214127,213983,2371.962,1497.303090909091,2371.962,11025.517842038294,0.006560087203979492,0.0,2
8916,213984,214151,214007,1497.303090909091,1558.336090909091,1497.303090909091,12989.565587624475,0.007904052734375,0.0,2
8917,214008,214175,214031,1558.336090909091,1879.0451818181814,1558.336090909091,14459.187684598452,0.006810188293457031,0.0,2
8918,214032,214199,214055,1879.0451818181814,1052.8872727272726,1879.0451818181814,15048.649294608214,0.0073261260986328125,0.0,2
8919,214056,214223,214079,1052.8872727272726,181.8181818181818,1052.8872727272726,26723.746397829167,0.004900932312011719,0.0,2
8920,214080,214247,214103,181.8181818181818,0.0,181.8181818181818,26210.67861576248,0.005198955535888672,0.0,2
8921,214104,214271,214127,0.0,1034.1460000000002,0.0,26901.20515755291,0.0053348541259765625,0.0,2
8922,214128,214295,214151,1034.1460000000002,1234.1460000000002,1034.1460000000002,27434.252373692674,0.007463932037353516,0.0,2
8923,214152,214319,214175,1234.1460000000002,870.5096363636367,1234.1460000000002,26279.620081216446,0.007515907287597656,0.0,2
8924,214176,214343,214199,870.5096363636367,1467.2596363636367,870.5096363636367,25577.674949321296,0.007576942443847656,0.0,2
8925,214200,214367,214223,1467.2596363636367,1256.6779090909092,1467.2596363636367,24316.32794874662,0.00696110725402832,0.0,2
8926,214224,214391,214247,1256.6779090909092,473.69600000000025,1256.6779090909092,12852.471377013442,0.006661891937255859,0.0,2
8927,214248,214415,214271,473.69600000000025,473.69600000000025,473.69600000000025,12440.709283082755,0.004121065139770508,0.0,2
8928,214272,214439,214295,473.69600000000025,1893.5540000000003,473.69600000000025,11369.83323116732,0.003776073455810547,0.0,2
8929,214296,214463,214319,1893.5540000000003,1792.311636363637,1893.5540000000003,10515.613656846293,0.005697965621948242,0.0,2
8930,214320,214487,214343,1792.311636363637,1566.3420909090908,1792.311636363637,10874.290740743147,0.006134986877441406,0.0,2
8931,214344,214511,214367,1566.3420909090908,984.3420000000001,1566.3420909090908,12116.822519000882,0.006124973297119141,0.0,2
8932,214368,214535,214391,984.3420000000001,2400.0,984.3420000000001,11461.379627273192,0.006290912628173828,0.0,2
8933,214392,214559,214415,2400.0,1256.4177272727272,2400.0,9765.869786511346,0.004520893096923828,0.0,2
8934,214416,214583,214439,1256.4177272727272,173.21218181818182,1256.4177272727272,8845.546774557264,0.006791830062866211,0.0,2
8935,214440,214607,214463,173.21218181818182,1728.686,173.21218181818182,7666.73926169307,0.0037229061126708984,0.0,2
8936,214464,214631,214487,1728.686,2400.0,1728.686,6562.018665313558,0.006706953048706055,0.0,2
8937,214488,214655,214511,2400.0,1700.612727272727,2400.0,7825.6072627871445,0.003985881805419922,0.0,2
8938,214512,214679,214535,1700.612727272727,1236.685,1700.612727272727,8512.795949563008,0.006200075149536133,0.0,2
8939,214536,214703,214559,1236.685,1296.6359999999997,1236.685,8970.478661789779,0.006447792053222656,0.0,2
8940,214560,214727,214583,1296.6359999999997,1973.6249999999998,1296.6359999999997,10899.077588310358,0.006693840026855469,0.0,2
8941,214584,214751,214607,1973.6249999999998,1682.0671818181818,1973.6249999999998,12650.113223083035,0.006337881088256836,0.0,2
8942,214608,214775,214631,1682.0671818181818,1910.9081818181817,1682.0671818181818,14209.689115514779,0.006674051284790039,0.0,2
8943,214632,214799,214655,1910.9081818181817,720.4407272727273,1910.9081818181817,16888.12272125199,0.0067789554595947266,0.0,2
8944,214656,214823,214679,720.4407272727273,0.0,720.4407272727273,17373.432388881854,0.004438877105712891,0.0,2
8945,214680,214847,214703,0.0,896.288,0.0,16071.217829064786,0.004363059997558594,0.0,2
8946,214704,214871,214727,896.288,1200.2928181818183,896.288,16903.903299431786,0.004484891891479492,0.0,2
8947,214728,214895,214751,1200.2928181818183,2045.599,1200.2928181818183,19249.336808401396,0.006613969802856445,0.0,2
8948,214752,214919,214775,2045.599,2400.0,2045.599,18969.284687275333,0.0061419010162353516,0.0,2
8949,214776,214943,214799,2400.0,1381.9189999999994,2400.0,18653.350714080683,0.004017829895019531,0.0,2
8950,214800,214967,214823,1381.9189999999994,1092.1571818181812,1381.9189999999994,18079.461746972585,0.006299018859863281,0.0,2
8951,214824,214991,214847,1092.1571818181812,1362.74909090909,1092.1571818181812,15254.611111005248,0.006179094314575195,0.0,2
8952,214848,215015,214871,1362.74909090909,2082.4309090909087,1362.74909090909,14575.38325007376,0.0066070556640625,0.0,2
8953,214872,215039,214895,2082.4309090909087,0.0,2082.4309090909087,13543.772229387949,0.006189823150634766,0.0,2
8954,214896,215063,214919,0.0,363.6363636363636,0.0,10064.951953475951,0.0034661293029785156,0.0,2
8955,214920,215087,214943,363.6363636363636,0.0,363.6363636363636,8638.44660194073,0.003983974456787109,0.0,2
8956,214944,215111,214967,0.0,524.5986363636364,0.0,7873.723522332267,0.003701925277709961,0.0,2
8957,214968,215135,214991,524.5986363636364,949.4292727272729,524.5986363636364,6518.340504184859,0.006420135498046875,0.0,2
8958,214992,215159,215015,949.4292727272729,1548.961454545455,949.4292727272729,6299.80154008071,0.006618022918701172,0.0,2
8959,215016,215183,215039,1548.961454545455,1059.8407272727277,1548.961454545455,7162.071895600524,0.006441831588745117,0.0,2
8960,215040,215207,215063,1059.8407272727277,1059.8407272727277,1059.8407272727277,7300.105935564412,0.004019975662231445,0.0,2
8961,215064,215231,215087,1059.8407272727277,1218.5237272727277,1059.8407272727277,6991.364843497979,0.006289005279541016,0.0,2
8962,215088,215255,215111,1218.5237272727277,1645.6665454545457,1218.5237272727277,7082.967304086046,0.006495952606201172,0.0,2
8963,215112,215279,215135,1645.6665454545457,473.8132727272731,1645.6665454545457,6918.7569816963105,0.006360054016113281,0.0,2
8964,215136,215303,215159,473.8132727272731,782.0402727272731,473.8132727272731,7569.952497467212,0.006834983825683594,0.0,2
8965,215160,215327,215183,782.0402727272731,1573.3449090909096,782.0402727272731,6387.463202566049,0.006353855133056641,0.0,2
8966,215184,215351,215207,1573.3449090909096,1810.1019090909097,1573.3449090909096,5651.134565660817,0.005896091461181641,0.0,2
8967,215208,215375,215231,1810.1019090909097,2069.1679090909092,1810.1019090909097,5280.014182455193,0.006094217300415039,0.0,2
8968,215232,215399,215255,2069.1679090909092,834.6976363636369,2069.1679090909092,4749.727060425129,0.006803989410400391,0.0,2
8969,215256,215423,215279,834.6976363636369,1225.112636363637,834.6976363636369,4401.7350566905525,0.005755901336669922,0.0,2
8970,215280,215447,215303,1225.112636363637,613.3797272727281,1225.112636363637,4033.747415176264,0.005682945251464844,0.0,2
8971,215304,215471,215327,613.3797272727281,638.1787272727288,613.3797272727281,3164.243258882102,0.005614042282104492,0.0,2
8972,215328,215495,215351,638.1787272727288,2028.6827272727287,638.1787272727288,3864.1207724072415,0.005506038665771484,0.0,2
8973,215352,215519,215375,2028.6827272727287,1936.8651818181827,2028.6827272727287,7350.798310394942,0.005110979080200195,0.0,2
8974,215376,215543,215399,1936.8651818181827,1948.2261818181826,1936.8651818181827,16084.83245505366,0.0056569576263427734,0.0,2
8975,215400,215567,215423,1948.2261818181826,2062.872727272727,1948.2261818181826,17652.06835567558,0.00587010383605957,0.0,2
8976,215424,215591,215447,2062.872727272727,1724.1003636363637,2062.872727272727,17777.464920570106,0.00884389877319336,0.0,2
8977,215448,215615,215471,1724.1003636363637,1481.0120000000002,1724.1003636363637,17907.40778890388,0.008926868438720703,0.0,2
8978,215472,215639,215495,1481.0120000000002,2394.741,1481.0120000000002,17932.677197319234,0.008577108383178711,0.0,2
8979,215496,215663,215519,2394.741,1817.8180909090909,2394.741,16674.023030086722,0.006880998611450195,0.0,2
8980,215520,215687,215543,1817.8180909090909,693.7078181818184,1817.8180909090909,15547.609852947206,0.007077932357788086,0.0,2
8981,215544,215711,215567,693.7078181818184,1670.5968181818182,693.7078181818184,6559.2471997595085,0.005448102951049805,0.0,2
8982,215568,215735,215591,1670.5968181818182,1915.923,1670.5968181818182,6227.390616495977,0.005652189254760742,0.0,2
8983,215592,215759,215615,1915.923,2342.3530000000005,1915.923,5919.992149621256,0.0056819915771484375,0.0,2
8984,215616,215783,215639,2342.3530000000005,1851.4044545454542,2342.3530000000005,6456.088386362061,0.005528926849365234,0.0,2
8985,215640,215807,215663,1851.4044545454542,726.6527272727271,1851.4044545454542,7598.03869826976,0.005647897720336914,0.0,2
8986,215664,215831,215687,726.6527272727271,0.0,726.6527272727271,9253.881746870109,0.009025812149047852,0.0,2
8987,215688,215855,215711,0.0,567.653,0.0,6885.43246271319,0.003476858139038086,0.0,2
8988,215712,215879,215735,567.653,29.435999999999993,567.653,7917.386810392268,0.0035941600799560547,0.0,2
8989,215736,215903,215759,29.435999999999993,259.261,29.435999999999993,7515.757282494075,0.003495931625366211,0.0,2
8990,215760,215927,215783,259.261,0.0,259.261,9847.074295382678,0.006513118743896484,0.0,2
8991,215784,215951,215807,0.0,1382.932,0.0,9350.06562199287,0.0037331581115722656,0.0,2
8992,215808,215975,215831,1382.932,104.32754545454571,1382.932,9140.009038991724,0.00635218620300293,0.0,2
8993,215832,215999,215855,104.32754545454571,1354.5159999999996,104.32754545454571,8449.640468415138,0.0039370059967041016,0.0,2
8994,215856,216023,215879,1354.5159999999996,1642.6449999999995,1354.5159999999996,9649.665508680655,0.006048917770385742,0.0,2
8995,215880,216047,215903,1642.6449999999995,1882.1099999999997,1642.6449999999995,10907.869891918639,0.006479024887084961,0.0,2
8996,215904,216071,215927,1882.1099999999997,0.0,1882.1099999999997,13466.409360478992,0.007009983062744141,0.0,2
8997,215928,216095,215951,0.0,0.0,0.0,13298.423610570388,0.004352092742919922,0.0,2
8998,215952,216119,215975,0.0,2153.732,0.0,12920.920876687409,0.004171848297119141,0.0,2
