window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
14776,354624,354791,354647,1806.0009999999997,1898.7510909090904,1806.0009999999997,18181.672698243292,0.006946086883544922,0.0,2
14777,354648,354815,354671,1898.7510909090904,1025.4545454545453,1898.7510909090904,16600.069688431508,0.006873130798339844,0.0,2
14778,354672,354839,354695,1025.4545454545453,1578.444,1025.4545454545453,14010.515024929511,0.006639003753662109,0.0,2
14779,354696,354863,354719,1578.444,2218.1818181818176,1578.444,13287.261437910694,0.0067179203033447266,0.0,2
14780,354720,354887,354743,2218.1818181818176,1498.0945454545458,2218.1818181818176,19815.418025806182,0.007232189178466797,0.0,2
14781,354744,354911,354767,1498.0945454545458,1005.7675454545454,1498.0945454545458,21411.494435078166,0.0049130916595458984,0.0,2
14782,354768,354935,354791,1005.7675454545454,1064.967,1005.7675454545454,22761.483662925435,0.005364894866943359,0.0,2
14783,354792,354959,354815,1064.967,1104.8750000000002,1064.967,22460.402933877875,0.005242109298706055,0.0,2
14784,354816,354983,354839,1104.8750000000002,1657.531363636364,1104.8750000000002,22326.750096851367,0.005254983901977539,0.0,2
14785,354840,355007,354863,1657.531363636364,2215.974,1657.531363636364,21004.470973601405,0.007183074951171875,0.0,2
14786,354864,355031,354887,2215.974,2075.4109090909087,2215.974,18903.73099473871,0.006757974624633789,0.0,2
14787,354888,355055,354911,2075.4109090909087,954.8872727272728,2075.4109090909087,11196.771017041778,0.0065081119537353516,0.0,2
14788,354912,355079,354935,954.8872727272728,1098.1096363636368,954.8872727272728,7286.7921393739225,0.010004043579101562,0.0,2
14789,354936,355103,354959,1098.1096363636368,1172.994454545455,1098.1096363636368,5808.173679910154,0.005846977233886719,0.0,2
14790,354960,355127,354983,1172.994454545455,1929.439454545455,1172.994454545455,8797.937753280206,0.003710031509399414,0.0,2
14791,354984,355151,355007,1929.439454545455,2374.134,1929.439454545455,9821.900618782096,0.006175994873046875,0.0,2
14792,355008,355175,355031,2374.134,2198.4026363636362,2374.134,10644.158644100899,0.006517887115478516,0.0,2
14793,355032,355199,355055,2198.4026363636362,1295.9337272727273,2198.4026363636362,12520.282424130563,0.006392955780029297,0.0,2
14794,355056,355223,355079,1295.9337272727273,1372.3577272727275,1295.9337272727273,14136.040126109137,0.004300832748413086,0.0,2
14795,355080,355247,355103,1372.3577272727275,1939.0565454545458,1372.3577272727275,16956.05186107927,0.007127046585083008,0.0,2
14796,355104,355271,355127,1939.0565454545458,843.6363636363635,1939.0565454545458,18899.392601412314,0.007298946380615234,0.0,2
