hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298008,2014-01-01 20:00:00,48,24,234.968,121.32303793710292,18.49,13.77,96.32303793710292,100.0,0.0,96.32303793710292,100.0,0.0,96.32303793710292,38.644962062897065,477.8677335493342,577.8677335493342,1.0,132215.4041443898,0.011633157730102539,2,0.0
298009,2014-01-01 21:00:00,48,24,234.825,125.82348597061673,50.70461538461538,21.7925,200.82348597061673,0.0,0.0,200.82348597061673,0.0,0.0,200.82348597061673,34.00151402938326,577.8677335493342,577.8677335493342,0.0,132215.4041443898,0.011633157730102539,2,0.0
298010,2014-01-01 22:00:00,48,24,234.979,125.81124077220892,37.67307692307692,19.761666666666667,200.81124077220892,0.0,0.0,200.81124077220892,0.0,0.0,200.81124077220892,34.167759227791095,577.8677335493342,577.8677335493342,0.0,132215.4041443898,0.011633157730102539,2,0.0
298011,2014-01-01 23:00:00,48,24,234.413,127.88267508184659,53.44666666666666,22.890833333333333,181.54213616139015,0.0,67.45786383860987,181.54213616139015,0.0,67.45786383860987,249.0,52.870863838609864,577.8677335493342,455.21707202458896,0.0,132215.4041443898,0.011633157730102539,2,0.0
298012,2014-01-02 00:00:00,48,24,215.003,215.003,33.910833333333336,33.910833333333336,215.003,0.0,33.997000000000014,215.003,0.0,33.997000000000014,249.0,0.0,455.21707202458896,393.4043447518617,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298013,2014-01-02 01:00:00,48,24,204.668,214.35403561870905,25.8875,11.324999999999998,189.35403561870905,100.0,0.0,104.668,100.0,0.0,104.668,0.0,393.4043447518617,493.4043447518617,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298014,2014-01-02 02:00:00,48,24,188.827,205.5729106408456,15.5325,30.6575,205.5729106408456,0.0,43.427089359154394,188.827,0.0,43.427089359154394,232.2540893591544,0.0,493.4043447518617,414.4460004624901,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298015,2014-01-02 03:00:00,48,24,180.726,193.64564319861324,48.76071428571429,10.6075,168.64564319861324,100.0,0.0,80.726,100.0,0.0,80.726,0.0,414.4460004624901,514.44600046249,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298016,2014-01-02 04:00:00,48,24,128.481,181.2099101418395,10.111666666666666,9.444166666666668,156.2099101418395,100.0,0.0,28.480999999999995,100.0,0.0,28.480999999999995,0.0,514.44600046249,614.44600046249,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298017,2014-01-02 05:00:00,48,24,100.107,167.3978297938659,5.106666666666667,25.319999999999997,173.04423969374363,0.0,75.95576030625637,100.107,0.0,75.95576030625637,176.06276030625637,0.0,614.44600046249,476.34461808747847,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298018,2014-01-02 06:00:00,48,24,71.27,156.48173580631857,11.993333333333334,24.647499999999997,231.48173580631857,0.0,0.0,71.27,0.0,0.0,71.27,0.0,476.34461808747847,476.34461808747847,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298019,2014-01-02 07:00:00,48,24,45.237,145.93783007381728,51.62583333333333,9.115833333333333,120.93783007381728,100.0,0.0,0.0,45.237,0.0,0.0,0.0,476.34461808747847,521.5816180874784,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298020,2014-01-02 08:00:00,48,24,20.499,137.54625765821663,43.40000000000001,9.033333333333331,112.54625765821663,100.0,0.0,0.0,20.499,0.0,0.0,0.0,521.5816180874784,542.0806180874785,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298021,2014-01-02 09:00:00,48,24,9.342,130.9060549448381,13.565833333333332,32.762499999999996,149.0,0.0,100.0,9.342,0.0,100.0,109.342,0.0,542.0806180874785,360.26243626929664,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298022,2014-01-02 10:00:00,48,24,15.186,127.35880588434038,22.94083333333333,23.656666666666663,202.35880588434037,0.0,0.0,15.186,0.0,0.0,15.186,0.0,360.26243626929664,360.26243626929664,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298023,2014-01-02 11:00:00,48,24,14.691,121.21272909920988,21.100833333333338,50.120000000000005,149.0,0.0,100.0,14.691,0.0,88.1443399481132,102.8353399481132,0.0,360.26243626929664,199.99999999999994,0.0,165141.3870546951,0.0013899803161621094,2,0.0
