datetime,speed,power,nwpdb,pluswind,rnn_preds
2018-10-11 00:00:00,1.9203638954355249,8,0.0,0.0,0.0
2018-10-11 01:00:00,1.5395115896913307,4,0.0,0.0,0.0
2018-10-11 02:00:00,1.216810796638429,1,0.0,0.0,0.0
2018-10-11 03:00:00,1.3254762373735651,0,0.0,0.0,0.0
2018-10-11 04:00:00,1.8780200726991731,1,0.0,0.0,0.0
2018-10-11 05:00:00,2.294289291032092,6,0.0,0.0,0.0
2018-10-11 06:00:00,0.9192572788344846,8,0.0,0.0,0.0
2018-10-11 07:00:00,0.4715246805062809,1,0.0,0.0,0.0
2018-10-11 08:00:00,1.0472987810330006,1,0.0,0.0,0.0
2018-10-11 09:00:00,1.4637558592804871,0,0.0,0.0,0.0
2018-10-11 10:00:00,0.4202111585711363,0,0.0,0.0,0.0
2018-10-11 11:00:00,0.7707571932755706,0,0.0,0.0,0.0
2018-10-11 12:00:00,1.192915078885254,0,0.0,0.0,0.0
2018-10-11 13:00:00,1.60005288957777,0,0.0,0.0,0.0
2018-10-11 14:00:00,1.7382889997380473,0,0.0,0.0,0.0
2018-10-11 15:00:00,2.0178422366322004,1,0.0,0.0,0.0
2018-10-11 16:00:00,3.416098531529944,2,0.0,2.839578664,0.0
2018-10-11 17:00:00,3.66931813373405,5,0.0,3.851260274,0.0
2018-10-11 18:00:00,3.1610608892518863,8,1.869424689,1.963734206,0.0
2018-10-11 19:00:00,3.5894595033957004,15,0.53303983,3.516409693,0.0
2018-10-11 20:00:00,4.642250751585547,16,2.273808808,9.216382206,0.0
2018-10-11 21:00:00,6.093173427757588,23,8.506499101,22.58661829,0.6347061
2018-10-11 22:00:00,5.754370869293466,32,22.5275894,18.80654347,5.5086975
2018-10-11 23:00:00,5.973840748211809,30,18.0432233,21.20593685,8.813315
2018-10-12 00:00:00,6.4523324632186405,29,21.51358253,27.07832129,12.336387
2018-10-12 01:00:00,5.7951194256356695,23,24.16501944,19.23856098,10.792975
2018-10-12 02:00:00,6.335820639415776,35,13.87982451,25.56475958,11.349924
2018-10-12 03:00:00,5.902136701783967,39,15.61864875,20.40230035,11.070804
2018-10-12 04:00:00,5.7947632391116,30,12.81644803,19.23475832,9.994851
2018-10-12 05:00:00,5.111993920682476,22,12.09156156,12.76990625,7.156185
2018-10-12 06:00:00,4.498500993227508,9,7.481551543,8.262568889,2.4438243
2018-10-12 07:00:00,3.7971491345967294,6,3.775100228,4.418382835,0.0
2018-10-12 08:00:00,3.238040268982492,3,0.413710906,2.213523794,0.0
2018-10-12 09:00:00,2.720520697628261,2,0.0,0.0,0.0
2018-10-12 10:00:00,2.8663939631079978,8,0.0,1.114848784,0.0
2018-10-12 11:00:00,2.7862894965420084,12,0.0,0.910098696,0.0
2018-10-12 12:00:00,2.923238679479629,27,0.0,1.266300968,0.0
2018-10-12 13:00:00,5.297603816979949,63,0.536373802,14.36881413,0.0
2018-10-12 14:00:00,6.80798074052692,81,8.844251989,32.04727882,8.276074
2018-10-12 15:00:00,7.157880032554168,63,16.7087627,37.47160905,20.601439
2018-10-12 16:00:00,5.637190338551945,68,18.16879895,17.59779364,19.418175
2018-10-12 17:00:00,5.319365067657274,43,11.0748707,14.56381438,11.780599
2018-10-12 18:00:00,6.175823700445195,40,14.43554917,23.57503642,10.123796
2018-10-12 19:00:00,5.670751451897253,52,24.46102212,17.93892548,9.334792
2018-10-12 20:00:00,6.216781259162149,66,17.51313555,24.07473443,11.610626
2018-10-12 21:00:00,5.85294721147968,86,22.88117234,19.86212818,12.95649
2018-10-12 22:00:00,6.516830414130484,57,17.83395954,27.94005768,16.743807
2018-10-12 23:00:00,6.425948810469595,34,22.72509345,26.73074434,20.521616
2018-10-13 00:00:00,6.019828141053071,34,21.62523492,21.73157228,19.624186
2018-10-13 01:00:00,4.935519296716197,28,17.12741988,11.35399343,11.991274
2018-10-13 02:00:00,5.329439298568776,26,6.409971678,14.65463141,8.0951805
2018-10-13 03:00:00,5.535230138771083,21,6.44588639,16.58603345,6.8551226
2018-10-13 04:00:00,5.621246053193747,19,7.225487841,17.4371408,8.6345625
2018-10-13 05:00:00,6.137609953559188,38,7.596229165,23.11473586,12.779475
2018-10-13 06:00:00,8.8255057906989,87,11.45580878,71.44620448,29.0293
2018-10-13 07:00:00,9.751713656452964,65,59.87160462,98.18099017,50.169365
2018-10-13 08:00:00,7.224413250407398,16,57.06798257,38.56548486,50.062515
2018-10-13 09:00:00,7.318173181978773,36,25.01358845,40.141653,43.242744
2018-10-13 10:00:00,7.202869961121535,74,36.13958709,38.20906671,36.503147
2018-10-13 11:00:00,7.819360107692007,73,34.36321949,49.27345017,37.04171
2018-10-13 12:00:00,9.098776596641615,60,39.62138867,78.42916532,46.6735
2018-10-13 13:00:00,9.18385547560573,62,52.40938783,80.69110225,57.528004
2018-10-13 14:00:00,9.5940113249385,59,41.84492204,93.10878659,65.10277
2018-10-13 15:00:00,7.823261594012971,66,50.1401909,49.34931641,59.3167
2018-10-13 16:00:00,7.249064521057692,61,35.87865878,38.97594557,48.96086
2018-10-13 17:00:00,6.9248678390268825,54,31.49722253,33.79880626,39.615902
2018-10-13 18:00:00,6.911901178100713,53,30.67727813,33.6015452,35.60309
2018-10-13 19:00:00,6.401303202240302,52,31.30783186,26.40863174,31.253683
2018-10-13 20:00:00,5.443014442201024,32,24.26427396,15.70246171,24.790846
2018-10-13 21:00:00,5.943611274468871,22,14.49561377,20.86477629,20.899662
2018-10-13 22:00:00,4.9254244295050285,25,19.48579062,11.27600088,15.163188
2018-10-13 23:00:00,4.766929687187493,18,9.973077246,10.09308194,9.941999
2018-10-14 00:00:00,5.333884575746089,24,10.36284022,14.69481412,9.217464
2018-10-14 01:00:00,4.555941244052078,34,14.00464599,8.636496548,7.2129264
2018-10-14 02:00:00,4.029923447658325,22,9.049904392,5.552794546,2.1142929
2018-10-14 03:00:00,3.4547835673270844,18,4.819384246,2.984759172,0.0
2018-10-14 04:00:00,3.6949774603360295,11,1.152473603,3.962001306,0.0
2018-10-14 05:00:00,5.081842554405733,15,2.651463779,12.52088821,0.0
2018-10-14 06:00:00,5.237410305023871,17,9.561941362,13.8377323,3.3561947
2018-10-14 07:00:00,4.239916468979148,11,7.879915893,6.69412027,2.4563856
2018-10-14 08:00:00,4.539317157862552,5,1.277503781,8.527298545,0.0
2018-10-14 09:00:00,5.397041475016693,2,2.524539946,0.0,0.74504554
2018-10-14 10:00:00,4.231182843158173,3,2.524539946,6.644340989,0.0
2018-10-14 11:00:00,4.751255977905024,2,1.325586536,9.98029755,0.0
2018-10-14 12:00:00,5.1258115249038845,0,3.033026141,12.88501508,0.0
2018-10-14 13:00:00,4.699731840118397,0,5.171464371,9.614776731,0.0
2018-10-14 14:00:00,4.506292277378998,0,1.961017358,8.312733151,0.0
2018-10-14 15:00:00,4.482393787340054,1,0.7691663,8.159412339,0.0
2018-10-14 16:00:00,3.969194238277859,3,0.388411091,5.243875651,0.0
2018-10-14 17:00:00,2.5561420763848477,4,0.571953496,0.0,0.0
2018-10-14 18:00:00,2.4273894000743708,1,0.0,0.0,0.0
2018-10-14 19:00:00,2.373479489776336,0,0.0,0.0,0.0
2018-10-14 20:00:00,2.742823376638364,4,0.0,0.0,0.0
2018-10-14 21:00:00,3.2083867947607474,6,0.131224441,2.115843309,0.0
2018-10-14 22:00:00,3.0650768889138997,7,1.103008971,1.669180739,0.0
2018-10-14 23:00:00,3.5236031007474353,7,0.418245328,3.251302088,0.0
2018-10-15 00:00:00,3.807872273444643,9,2.037140859,4.467725678,0.0
2018-10-15 01:00:00,3.690517110436492,12,2.97782509,3.94264042,0.0
2018-10-15 02:00:00,3.8907789070882783,12,2.53075999,4.858624469,0.0
2018-10-15 03:00:00,3.5160268032175996,17,2.784830326,3.221436012,0.0
2018-10-15 04:00:00,3.5648523585933054,12,2.085673753,3.416194463,0.0
2018-10-15 05:00:00,3.7241943838481664,11,1.804605957,4.089979973,0.0
2018-10-15 06:00:00,3.419917254331923,3,1.199214259,2.853762195,0.0
2018-10-15 07:00:00,2.6094105914621033,1,0.682536677,0.0,0.0
2018-10-15 08:00:00,2.1226157682667735,0,0.050335199,0.0,0.0
2018-10-15 09:00:00,1.7892296418174307,1,0.0,0.0,0.0
2018-10-15 10:00:00,2.3430912405457898,0,0.0,0.0,0.0
2018-10-15 11:00:00,2.9959782983500527,1,0.0,1.4682708,0.0
2018-10-15 12:00:00,3.451872916270523,7,0.0,2.973720043,0.0
2018-10-15 13:00:00,4.460512447027934,10,0.0,8.020459035,0.0
2018-10-15 14:00:00,4.732116087291853,25,0.957886983,9.843581213,0.0
2018-10-15 15:00:00,4.835984857747469,14,1.827126982,10.59892226,0.0
2018-10-15 16:00:00,4.972258612465683,16,1.205325207,11.6405571,0.0
2018-10-15 17:00:00,3.9270624969043513,17,4.375700574,5.034989903,0.0
2018-10-15 18:00:00,2.618978235753082,7,3.586127601,0.0,0.0
2018-10-15 19:00:00,2.2258813078069917,0,0.038225611,0.0,0.0
2018-10-15 20:00:00,2.3446097346934156,0,0.0,0.0,0.0
2018-10-15 21:00:00,2.0952942681249187,0,0.0,0.0,0.0
2018-10-15 22:00:00,2.089081352940721,0,0.0,0.0,0.0
2018-10-15 23:00:00,2.432370201913109,0,0.0,0.0,0.0
2018-10-16 00:00:00,2.3791798563330984,0,0.0,0.0,0.0
2018-10-16 01:00:00,2.1772977822377104,0,0.0,0.0,0.0
2018-10-16 02:00:00,1.825906804735413,0,0.0,0.0,0.0
2018-10-16 03:00:00,0.9662058475383408,0,0.0,0.0,0.0
2018-10-16 04:00:00,0.2687742710184571,0,0.0,0.0,0.0
2018-10-16 05:00:00,1.1019518775816644,0,0.0,0.0,0.0
2018-10-16 06:00:00,1.124200610381012,0,0.0,0.0,0.0
2018-10-16 07:00:00,1.052134112374715,0,0.0,0.0,0.0
2018-10-16 08:00:00,1.1633539453366877,0,0.0,0.0,0.0
2018-10-16 09:00:00,1.2615908187833385,0,0.0,0.0,0.0
2018-10-16 10:00:00,1.842990487298946,0,0.0,0.0,0.0
2018-10-16 11:00:00,2.017542762267518,2,0.0,0.0,0.0
2018-10-16 12:00:00,2.928442557783536,3,0.0,1.280438587,0.0
2018-10-16 13:00:00,3.713381955206735,7,0.0,4.042383831,0.0
2018-10-16 14:00:00,4.168663499531074,8,0.0,6.293924834,0.0
2018-10-16 15:00:00,4.415723197188911,10,0.529986435,7.740254254,0.0
2018-10-16 16:00:00,4.081327878462875,10,1.431684109,5.821595966,0.0
2018-10-16 17:00:00,3.216705940032375,6,0.545636203,2.143061413,0.0
2018-10-16 18:00:00,1.783145772286825,1,0.194633943,0.0,0.0
2018-10-16 19:00:00,1.120108197405521,0,0.0,0.0,0.0
2018-10-16 20:00:00,1.1229662964170124,0,0.0,0.0,0.0
2018-10-16 21:00:00,0.9350416524076544,0,0.0,0.0,0.0
2018-10-16 22:00:00,0.7236628687167949,0,0.0,0.0,0.0
2018-10-16 23:00:00,0.9405394888329685,0,0.0,0.0,0.0
2018-10-17 00:00:00,1.436562975512136,0,0.0,0.0,0.0
2018-10-17 01:00:00,1.7247751161334512,0,0.0,0.0,0.0
2018-10-17 02:00:00,2.5264109790815903,5,0.0,0.0,0.0
2018-10-17 03:00:00,3.623028473975465,8,0.0,3.655366973,0.0
2018-10-17 04:00:00,3.882279987565474,14,1.608793905,4.817781717,0.0
2018-10-17 05:00:00,4.128746488947977,12,2.24109679,6.07558228,0.0
2018-10-17 06:00:00,4.49626512866377,14,2.128308877,8.248205313,0.0
2018-10-17 07:00:00,5.137348033674339,17,4.368432232,12.98159943,0.0
2018-10-17 08:00:00,5.934968765108085,15,7.109658905,20.76787261,0.0
2018-10-17 09:00:00,5.386650057498689,9,12.16558611,15.17692437,0.54288375
2018-10-17 10:00:00,5.473634839573404,5,9.332176611,15.99256663,0.0
2018-10-17 11:00:00,4.85089287552661,5,6.16480601,10.71005122,0.0
2018-10-17 12:00:00,3.952567483527701,3,3.473636582,5.160913452,0.0
2018-10-17 13:00:00,4.144166203336694,4,0.354284164,6.159432577,0.0
2018-10-17 14:00:00,4.067309160957991,4,0.754304675,5.747619364,0.0
2018-10-17 15:00:00,3.4403507441744785,2,0.869425291,2.930205547,0.0
2018-10-17 16:00:00,3.3888937052015886,2,0.107485776,2.739465752,0.0
2018-10-17 17:00:00,2.9584592233191236,1,0.234255636,1.362911717,0.0
2018-10-17 18:00:00,1.8627868191869472,0,0.303987719,0.0,0.0
2018-10-17 19:00:00,1.4985299474342382,0,0.0,0.0,0.0
2018-10-17 20:00:00,0.892233189805071,0,0.0,0.0,0.0
2018-10-17 21:00:00,0.2495389032222516,0,0.0,0.0,0.0
2018-10-17 22:00:00,0.802965981382177,0,0.0,0.0,0.0
2018-10-17 23:00:00,1.3549271958553937,0,0.0,0.0,0.0
2018-10-18 00:00:00,1.3965398608800768,0,0.0,0.0,0.0
2018-10-18 01:00:00,2.205083345404817,0,0.0,0.0,0.0
2018-10-18 02:00:00,2.780776245722548,0,0.0,0.896350668,0.0
2018-10-18 03:00:00,2.446079361943602,0,0.0,0.0,0.0
2018-10-18 04:00:00,2.504842688199397,2,0.0,0.0,0.0
2018-10-18 05:00:00,1.7694142058756783,2,0.0,0.0,0.0
2018-10-18 06:00:00,1.3108517309891867,1,0.0,0.0,0.0
2018-10-18 07:00:00,0.7706879628510207,0,0.0,0.0,0.0
2018-10-18 08:00:00,0.9768055206893472,0,0.0,0.0,0.0
2018-10-18 09:00:00,1.865689753462258,0,0.0,0.0,0.0
2018-10-18 10:00:00,1.5159965805507574,0,0.0,0.0,0.0
2018-10-18 11:00:00,1.2957924195193111,0,0.0,0.0,0.0
2018-10-18 12:00:00,0.902368956187465,0,0.0,0.0,0.0
2018-10-18 13:00:00,1.0281690280302045,2,0.0,0.0,0.0
2018-10-18 14:00:00,1.955356919182205,0,0.0,0.0,0.0
2018-10-18 15:00:00,2.114966617635126,2,0.0,0.0,0.0
2018-10-18 16:00:00,3.0643983121467673,4,0.0,1.667163271,0.0
2018-10-18 17:00:00,2.8281304984545437,2,0.262227545,1.015843483,0.0
2018-10-18 18:00:00,2.183215975918041,4,0.0,0.0,0.0
2018-10-18 19:00:00,1.6141736337564363,2,0.0,0.0,0.0
2018-10-18 20:00:00,2.7878788263738676,0,0.0,0.9140697,0.0
2018-10-18 21:00:00,2.4840736394602017,0,0.000381184,0.0,0.0
2018-10-18 22:00:00,2.702337619790291,0,0.0,0.0,0.0
2018-10-18 23:00:00,2.9298832008564757,1,0.0,1.284360743,0.0
2018-10-19 00:00:00,2.401809493823954,0,0.24793454,0.0,0.0
2018-10-19 01:00:00,2.0415805755689775,0,0.0,0.0,0.0
2018-10-19 02:00:00,1.873730941700257,0,0.0,0.0,0.0
2018-10-19 03:00:00,1.291660470907931,0,0.0,0.0,0.0
2018-10-19 04:00:00,0.1103829879444137,0,0.0,0.0,0.0
2018-10-19 05:00:00,1.117503264198621,0,0.0,0.0,0.0
2018-10-19 06:00:00,1.8740263061333409,0,0.0,0.0,0.0
2018-10-19 07:00:00,1.7978169838119715,0,0.0,0.0,0.0
2018-10-19 08:00:00,1.3646783975834826,0,0.0,0.0,0.0
2018-10-19 09:00:00,1.826596495513537,0,0.0,0.0,0.0
2018-10-19 10:00:00,1.343578329968517,0,0.0,0.0,0.0
2018-10-19 11:00:00,1.871894401577367,0,0.0,0.0,0.0
2018-10-19 12:00:00,2.904274316203578,0,0.0,1.215172894,0.0
2018-10-19 13:00:00,3.462019211536387,2,0.243522383,3.012283479,0.0
2018-10-19 14:00:00,4.492291317062808,4,0.527304637,8.222712116,0.0
2018-10-19 15:00:00,4.198444490827014,8,4.637247419,6.45955237,0.0
2018-10-19 16:00:00,3.798993263739673,3,2.327967319,4.426848958,0.0
2018-10-19 17:00:00,3.2542407068106165,7,0.736764292,2.267669766,0.0
2018-10-19 18:00:00,2.3872621474457594,2,0.346630495,0.0,0.0
2018-10-19 19:00:00,1.374519909616594,0,0.0,0.0,0.0
2018-10-19 20:00:00,1.4325964673083234,0,0.0,0.0,0.0
2018-10-19 21:00:00,1.3587665515651974,0,0.0,0.0,0.0
2018-10-19 22:00:00,1.2465811431270784,0,0.0,0.0,0.0
2018-10-19 23:00:00,1.5310862891374546,0,0.0,0.0,0.0
2018-10-20 00:00:00,1.6016403826200638,0,0.0,0.0,0.0
2018-10-20 01:00:00,2.2110716599056532,0,0.0,0.0,0.0
2018-10-20 02:00:00,1.5330630855454983,0,0.0,0.0,0.0
2018-10-20 03:00:00,0.4789850609601906,0,0.0,0.0,0.0
2018-10-20 04:00:00,0.5177037433987971,0,0.0,0.0,0.0
2018-10-20 05:00:00,1.4470400577204736,0,0.0,0.0,0.0
2018-10-20 06:00:00,2.3653342433210263,0,0.0,0.0,0.0
2018-10-20 07:00:00,3.7967255808487894,0,0.0,4.416439516,0.0
2018-10-20 08:00:00,3.736299944973059,3,2.196052393,4.143596445,0.0
2018-10-20 09:00:00,3.3198662680823947,8,1.620496025,2.492718824,0.0
2018-10-20 10:00:00,4.352166751413568,9,0.309675429,7.352269598,0.0
2018-10-20 11:00:00,4.68252363535948,7,2.455185699,9.494475979,0.0
2018-10-20 12:00:00,4.944768054512569,13,4.579320367,11.42573096,0.0
2018-10-20 13:00:00,5.711774645867138,21,5.555497644,18.36140973,2.4953976
2018-10-20 14:00:00,5.883556490719451,16,10.13454543,20.19720368,6.865994
2018-10-20 15:00:00,6.127995352498206,25,10.32018825,22.99981958,10.407822
2018-10-20 16:00:00,6.032958593422213,23,12.17054884,21.88313021,11.657822
2018-10-20 17:00:00,4.610262277165442,21,13.70603866,8.998915383,5.601945
2018-10-20 18:00:00,3.2781812800172414,7,6.485766506,2.348703024,0.0
2018-10-20 19:00:00,2.921220834383446,0,0.370833836,1.26083158,0.0
2018-10-20 20:00:00,3.0425522052246325,0,0.154994733,1.602688973,0.0
2018-10-20 21:00:00,3.2679659534401497,0,0.352214095,2.313977557,0.0
2018-10-20 22:00:00,2.9327435727425386,3,0.707885601,1.292158814,0.0
2018-10-20 23:00:00,2.6860988173723905,3,0.177135217,0.0,0.0
2018-10-21 00:00:00,2.9127475683616533,1,0.0,1.237941032,0.0
2018-10-21 01:00:00,3.01424890278862,0,0.090914295,1.5205154,0.0
2018-10-21 02:00:00,2.077645108681298,0,0.0,0.0,0.0
2018-10-21 03:00:00,0.7937334905144839,0,0.0,0.0,0.0
2018-10-21 04:00:00,0.5998172656967456,2,0.0,0.0,0.0
2018-10-21 05:00:00,1.1934622219128503,4,0.0,0.0,0.0
2018-10-21 06:00:00,1.9881729937096535,8,0.0,0.0,0.0
2018-10-21 07:00:00,2.446520201161847,5,0.0,0.0,0.0
2018-10-21 08:00:00,2.4392208920332172,4,0.0,0.0,0.0
2018-10-21 09:00:00,2.6279374915854774,0,0.0,0.0,0.0
2018-10-21 10:00:00,4.403081979378597,0,0.0,7.662189365,0.0
2018-10-21 11:00:00,4.910976205680304,0,3.52601416,11.16493211,0.0
2018-10-21 12:00:00,4.960837123116503,1,3.464300864,11.55101269,0.15634528
2018-10-21 13:00:00,4.893319094939557,0,2.100879514,11.03008439,0.41070947
2018-10-21 14:00:00,4.638788122792267,2,0.727634181,9.192696565,0.0
2018-10-21 15:00:00,4.851702149606018,2,0.239328018,10.71610348,0.0
2018-10-21 16:00:00,4.577267393330033,2,1.138564938,8.777754271,0.0
2018-10-21 17:00:00,3.571421625767095,0,1.293627095,3.442812841,0.0
2018-10-21 18:00:00,2.445715630444496,0,0.412627656,0.0,0.0
2018-10-21 19:00:00,2.294869898855776,0,0.0,0.0,0.0
2018-10-21 20:00:00,1.6557921812414234,0,0.0,0.0,0.0
2018-10-21 21:00:00,1.5023604009965308,0,0.0,0.0,0.0
2018-10-21 22:00:00,1.2696512712096724,0,0.0,0.0,0.0
2018-10-21 23:00:00,1.5711002059429826,0,0.0,0.0,0.0
2018-10-22 00:00:00,1.5391581405158912,0,0.0,0.0,0.0
2018-10-22 01:00:00,1.7108988426566631,4,0.0,0.0,0.0
2018-10-22 02:00:00,1.7997073168834126,4,0.0,0.0,0.0
2018-10-22 03:00:00,0.9793358969038798,0,0.0,0.0,0.0
2018-10-22 04:00:00,0.6411226546424148,0,0.0,0.0,0.0
2018-10-22 05:00:00,1.1464510243062225,0,0.0,0.0,0.0
2018-10-22 06:00:00,2.0143607701102124,2,0.0,0.0,0.0
2018-10-22 07:00:00,2.6819630453518424,1,0.0,0.0,0.0
2018-10-22 08:00:00,2.978076586047799,2,0.0,1.417680292,0.0
2018-10-22 09:00:00,3.1557029558921816,4,0.118667766,1.94680355,0.0
2018-10-22 10:00:00,3.4971093807966276,3,0.21803485,3.147428913,0.0
2018-10-22 11:00:00,3.3401992754346774,2,0.0,2.564324626,0.0
2018-10-22 12:00:00,3.2401498641623525,2,0.0,2.220543244,0.0
2018-10-22 13:00:00,2.5967264136186334,1,0.0,0.0,0.0
2018-10-22 14:00:00,2.698375679201503,2,0.0,0.0,0.0
2018-10-22 15:00:00,3.256430404404966,2,0.0,2.275030839,0.0
2018-10-22 16:00:00,3.5769236264548807,0,0.0,3.465182676,0.0
2018-10-22 17:00:00,3.260876642224252,1,0.0,2.290008943,0.0
2018-10-22 18:00:00,2.2454828426166533,0,0.0,0.0,0.0
2018-10-22 19:00:00,1.343642134723244,0,0.0,0.0,0.0
2018-10-22 20:00:00,1.315103800486419,0,0.0,0.0,0.0
2018-10-22 21:00:00,0.9129112509949766,0,0.0,0.0,0.0
2018-10-22 22:00:00,0.9571212935012354,0,0.0,0.0,0.0
2018-10-22 23:00:00,0.720622757240607,0,0.0,0.0,0.0
2018-10-23 00:00:00,1.128591400405881,0,0.0,0.0,0.0
2018-10-23 01:00:00,1.6462600907628373,9,0.0,0.0,0.0
2018-10-23 02:00:00,3.0086672560668,13,0.0,1.504488655,0.0
2018-10-23 03:00:00,3.03200207291726,6,0.217352297,1.571880712,0.0
2018-10-23 04:00:00,3.274216727229849,7,0.0,2.335199738,0.0
2018-10-23 05:00:00,3.1971609192791526,5,0.0,2.079343569,0.0
2018-10-23 06:00:00,3.120667070034099,2,0.073402292,1.837529215,0.0
2018-10-23 07:00:00,3.5609176148117214,4,0.0,3.40029828,0.0
2018-10-23 08:00:00,4.434038400438461,8,0.035435367,7.854152846,0.0
2018-10-23 09:00:00,4.791235340052807,2,0.426871179,10.26945896,1.0573008
2018-10-23 10:00:00,5.801661083706762,0,0.290761647,19.3084827,6.9387927
2018-10-23 11:00:00,5.413187947471863,0,1.240567751,15.42299862,11.006229
2018-10-23 12:00:00,5.425457491670761,0,0.553255186,15.53758787,12.184339
2018-10-23 13:00:00,5.5305185968613255,7,0.543127912,16.54016868,12.346882
2018-10-23 14:00:00,5.733416455862342,6,0.461850261,18.58674429,13.388965
2018-10-23 15:00:00,5.004762950536022,1,1.140431825,11.89766139,10.889206
2018-10-23 16:00:00,5.280211763951321,0,0.186453792,14.2141152,9.617914
2018-10-23 17:00:00,4.1048628532336355,0,0.861700998,5.946927812,4.5308623
2018-10-23 18:00:00,2.7497110781731102,0,1.543169381,0.0,0.0
2018-10-23 19:00:00,2.473451763280769,0,0.0,0.0,0.0
2018-10-23 20:00:00,3.50580140717577,0,0.0,3.181332833,0.0
2018-10-23 21:00:00,4.137903229125956,0,0.759743881,6.125300548,0.0
2018-10-23 22:00:00,3.943130730128636,5,2.895463842,5.114133757,0.0
2018-10-23 23:00:00,3.669376414432495,10,3.030091972,3.851510057,0.0
2018-10-24 00:00:00,3.141432886130139,6,2.344142675,1.90199641,0.0
2018-10-24 01:00:00,2.829875296643206,3,0.527974354,1.020308981,0.0
2018-10-24 02:00:00,3.355944256501962,10,0.0,2.620389131,0.0
2018-10-24 03:00:00,4.553701498596789,13,1.088562187,8.621737793,0.0
2018-10-24 04:00:00,4.66261184279344,24,3.676472337,9.356377887,0.0
2018-10-24 05:00:00,6.049613209709896,27,4.307528995,22.07631359,7.649275
2018-10-24 06:00:00,5.9758892689822725,30,9.42851083,21.22918071,13.968132
2018-10-24 07:00:00,5.573573549080849,25,9.7601902,16.96219691,14.844644
2018-10-24 08:00:00,5.566265276317933,19,8.200084674,16.89009972,13.508119
2018-10-24 09:00:00,7.155341028696145,29,6.170008895,37.43026673,20.261215
2018-10-24 10:00:00,7.294843279709561,70,14.84772077,39.74565026,28.402178
2018-10-24 11:00:00,8.31954961879424,75,14.56295226,59.626583,40.247715
2018-10-24 12:00:00,8.112861421706423,67,22.92277665,55.19340967,48.12402
2018-10-24 13:00:00,8.013667444161314,40,19.36175232,53.14404719,50.008545
2018-10-24 14:00:00,8.190278372583986,39,19.18001946,56.82788902,52.703102
2018-10-24 15:00:00,7.975915673390062,27,21.00306757,52.3772131,53.22662
2018-10-24 16:00:00,7.088994337849553,33,19.04743439,36.36035262,48.371975
2018-10-24 17:00:00,5.704697116094983,29,25.21838857,18.28808678,36.62672
2018-10-24 18:00:00,5.122533360127291,31,14.21407525,12.85764957,24.804956
2018-10-24 19:00:00,4.4853987560165205,25,10.79393109,8.178601134,15.796364
2018-10-24 20:00:00,4.837699674969776,23,6.45913611,10.61167007,13.20722
2018-10-24 21:00:00,4.734245842699111,24,9.639491957,9.858739293,13.134399
2018-10-24 22:00:00,5.059399964341216,31,8.466636048,12.33745216,15.109648
2018-10-24 23:00:00,4.554296236157132,32,10.56672406,8.625655386,14.91837
2018-10-25 00:00:00,4.4765313998128375,40,7.433557195,8.122050954,12.7537565
2018-10-25 01:00:00,4.465568756791167,28,5.120556117,8.052447429,10.3756695
2018-10-25 02:00:00,6.306304239413382,34,3.020000371,25.19003174,17.240366
2018-10-25 03:00:00,5.428517872611364,36,11.28256894,15.56625067,19.679602
2018-10-25 04:00:00,4.708842191007213,58,6.422056432,9.678825354,16.694906
2018-10-25 05:00:00,4.312170611799706,39,3.251219302,7.113830544,10.080752
2018-10-25 06:00:00,4.183462358268241,30,2.426290424,6.375936194,5.9307895
2018-10-25 07:00:00,3.4642810999885283,27,2.434886895,3.02091167,0.3396761
2018-10-25 08:00:00,3.5533018289186304,20,0.483471222,3.369631237,0.0
2018-10-25 09:00:00,3.7651485011071406,24,0.752855934,4.272770991,0.0
2018-10-25 10:00:00,4.3622794131731535,23,1.729306697,7.41325346,0.0
2018-10-25 11:00:00,4.317630434383707,31,4.053977369,7.14612128,2.4662821
2018-10-25 12:00:00,4.233798966498562,41,2.808656659,6.659230766,3.1666117
2018-10-25 13:00:00,3.904066864375469,39,3.393079089,4.922837225,2.0677526
2018-10-25 14:00:00,4.7558170024149256,46,2.509918375,10.01304068,3.6833904
2018-10-25 15:00:00,4.6712042228878765,27,7.004968588,9.415825427,5.163924
2018-10-25 16:00:00,5.073391960527559,34,6.263300384,12.45162526,6.780317
2018-10-25 17:00:00,4.510411151903644,19,9.343913284,8.3393228,6.687663
2018-10-25 18:00:00,4.050402663765526,20,9.310174083,5.659074153,4.1403546
2018-10-25 19:00:00,4.50379295048639,36,6.015217397,8.296622283,3.2786438
2018-10-25 20:00:00,5.191911425805043,36,8.500092006,13.44433542,6.978475
2018-10-25 21:00:00,4.55979735116706,33,14.86121406,8.661940358,8.361578
2018-10-25 22:00:00,5.76802493776952,23,9.585586189,18.95062773,13.264527
2018-10-25 23:00:00,5.644390845115919,18,17.52273681,17.670643,17.494915
2018-10-26 00:00:00,6.047377090150777,25,17.42440539,22.05031427,21.844036
2018-10-26 01:00:00,4.670677148606529,59,19.80338973,9.412172467,17.844221
2018-10-26 02:00:00,4.1266796989293395,38,10.7215804,6.064390474,10.430916
2018-10-26 03:00:00,6.005140544403693,33,6.000306611,21.56281985,12.800665
2018-10-26 04:00:00,6.232265726316356,24,17.92375784,24.26537073,20.341043
2018-10-26 05:00:00,6.495468873739718,29,14.14726657,27.65275246,28.371202
