datetime,speed,power,price,load,speed_source,power_source,price_source,load_source
2024-03-08 20:00:00,8.274563,17147.33,14.1925,1261.921387,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-08 21:00:00,8.674378,17798.63,10.4975,1252.826104,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-08 22:00:00,8.955609,17732.64,9.14,1236.888616,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-08 23:00:00,9.426381,18084.73,3.2525,1214.536685,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 00:00:00,9.614732,18137.76,2.125,1192.284783,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 01:00:00,9.252567,17292.24,0.7875,1194.320799,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 02:00:00,9.039488,16325.21,1.465,1186.608872,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 03:00:00,9.317366,15597.7,2.2275,1161.971975,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 04:00:00,10.072899,14756.62,16.1075,1154.831217,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 05:00:00,10.574308,13843.05,13.34,1161.491203,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 06:00:00,10.141966,12294.27,18.515,1188.209152,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 07:00:00,9.375527,10467.09,27.265,1229.512794,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 08:00:00,9.207613,8857.22,37.4025,1277.814569,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 09:00:00,8.941174,8098.02,27.72,1315.06512,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 10:00:00,8.247988,6922.36,20.5,1302.715408,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 11:00:00,7.4212527,4958.0,15.6175,1244.605038,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 12:00:00,7.7299914,4022.79,8.96,1185.959126,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 13:00:00,7.6293797,3624.6,5.015,1146.580177,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 14:00:00,7.5686564,3307.74,1.0725,1121.581006,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 15:00:00,7.2805185,2997.56,0.09,1089.347991,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 16:00:00,6.4622684,2481.21,0.0499999999999999,1072.785001,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 17:00:00,5.8267655,1930.08,0.0125,1076.247541,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 18:00:00,5.3651075,1243.42,19.4325,1101.90787,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 19:00:00,5.1173296,615.35,178.2425,1149.648114,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 20:00:00,5.343249,510.86,90.35,1215.324737,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 21:00:00,5.2156634,346.8,132.2425,1238.671622,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 22:00:00,5.002834,291.67,177.35250000000002,1246.240847,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-09 23:00:00,4.0205593,624.77,128.78,1223.952416,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 00:00:00,3.372405,1247.64,147.1875,1197.147652,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 01:00:00,2.157375,1824.02,197.81,1189.082779,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 04:00:00,2.7201264,2908.38,167.84749999999997,1287.532829,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 05:00:00,3.4016953,3001.72,166.20499999999998,1209.268823,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 06:00:00,3.5487137,2977.79,132.965,1224.204591,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 07:00:00,3.777771,3544.91,106.27,1267.529653,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 08:00:00,3.759749,4151.52,118.99,1314.251379,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 09:00:00,3.8074985,4248.03,57.035,1332.087994,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 10:00:00,4.0781918,3093.7,10.375,1280.257825,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 11:00:00,4.42051,1841.53,6.4175,1221.992824,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 12:00:00,5.197918,2036.41,4.529999999999999,1179.575125,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 13:00:00,5.714221,2465.37,1.1675,1126.954811,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 14:00:00,5.300377,2928.35,0.4275,1093.12572,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 15:00:00,3.7305562,3096.82,0.01,1075.955744,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 16:00:00,3.6025114,3426.42,1.0075,1064.942308,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 17:00:00,2.717149,3500.08,4.0600000000000005,1066.036853,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 18:00:00,2.6895912,3424.92,8.6375,1085.489151,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 19:00:00,3.194835,3876.35,17.4775,1102.768794,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 20:00:00,3.4742174,4891.13,85.3575,1134.037654,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 21:00:00,3.7894735,7945.54,65.61,1184.250407,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 22:00:00,4.3406453,11073.3,36.4625,1172.256109,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-10 23:00:00,4.672059,12618.16,19.535,1127.212872,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 00:00:00,5.323384,12853.2,22.31,1089.636285,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 01:00:00,6.907549,13131.16,34.7675,1054.676165,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 02:00:00,7.86509,13584.41,8.497499999999999,1039.858297,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 03:00:00,8.3154335,14269.51,1.7074999999999998,1032.27388,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 04:00:00,8.51818,14797.22,-0.4975,1048.495841,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 05:00:00,8.518819,15093.8,0.52,1059.946833,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 06:00:00,8.365156,14888.18,8.64,1104.439552,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 07:00:00,7.842161,13922.74,12.695,1182.25091,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 08:00:00,7.3185344,13618.98,16.197499999999998,1244.646158,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 09:00:00,7.6038504,13120.15,13.585,1241.768034,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 10:00:00,8.580682,10076.24,2.93,1214.797605,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 11:00:00,8.361253,9443.95,0.63,1172.692963,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 12:00:00,8.316643,9255.06,0.1925,1121.907302,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 13:00:00,8.039602,8369.68,0.01,1086.092497,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 14:00:00,7.457913,8070.04,0.1925,1082.563304,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 15:00:00,6.5941787,8332.01,0.1125,1094.752975,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 16:00:00,6.704502,8808.27,0.005,1108.901861,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 17:00:00,6.2365503,9879.81,-0.0025,1131.68327,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 18:00:00,5.8167205,11013.06,0.0025,1154.236789,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 19:00:00,5.493984,11756.88,11.0075,1162.052447,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 20:00:00,5.574826,11402.43,39.8475,1168.523091,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 21:00:00,6.308704,13889.89,17.51,1198.982268,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 22:00:00,7.1385827,17428.81,5.965,1180.007175,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-11 23:00:00,7.430402,17647.8,-3.3375000000000004,1141.575248,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 00:00:00,7.078477,17478.24,-5.0275,1087.647964,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 01:00:00,7.8982763,17401.35,-5.1825,1045.786326,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 02:00:00,9.010776,17235.04,-8.1675,1027.639634,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 03:00:00,9.829745,16882.89,-24.9975,1017.447237,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 04:00:00,10.397844,16535.07,-27.2875,1012.725421,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 05:00:00,10.717744,16874.42,-11.575,1017.520684,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 06:00:00,10.607999,17444.6,-3.46,1053.949248,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 07:00:00,10.811684,17708.23,-2.0175,1107.65436,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 08:00:00,11.089507,17886.39,-0.9575,1150.804876,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 09:00:00,11.284211,17484.04,0.525,1146.2099,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 10:00:00,11.742249,15286.8,4.2675,1132.226635,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 11:00:00,11.604407,13892.34,0.0075,1132.962989,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 12:00:00,11.390705,11940.28,-0.0025,1123.180439,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 13:00:00,10.7113495,10562.23,2.365,1117.810307,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 14:00:00,9.875836,8584.03,11.815,1128.030301,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 15:00:00,8.68614,7581.9,17.22,1145.607564,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 16:00:00,7.675511,7345.63,15.635,1163.175802,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 17:00:00,6.839971,7560.74,10.385,1184.203338,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 18:00:00,6.702087,8523.62,7.625,1199.809719,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 19:00:00,6.5862083,9302.61,25.3375,1206.279599,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 20:00:00,6.218201,10066.05,36.5475,1201.933504,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 21:00:00,6.265885,13127.81,19.4025,1220.671412,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 22:00:00,6.468193,16352.0,13.16,1197.09821,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-12 23:00:00,7.086964,17731.31,2.827500000000001,1146.646301,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 00:00:00,7.4494433,17711.71,-0.1649999999999999,1085.781912,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 01:00:00,8.870841,17719.8,2.765,1042.322323,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 02:00:00,10.153578,17952.82,3.2175,1010.040924,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 03:00:00,11.222791,17792.48,2.3074999999999997,1001.441746,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 04:00:00,11.803255,17077.29,-1.5625000000000002,991.50183,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 05:00:00,11.862484,16781.19,1.6975,998.894661,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 06:00:00,11.850406,17281.18,9.87,1020.855626,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 07:00:00,11.811462,17134.3,12.4025,1075.111455,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-03-13 08:00:00,11.692655,17067.43,28.737499999999997,1101.222042,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
