,date,hour,minute,lmp
31943,02/24/2020 ,13,00,16.27
31944,03/30/2020 ,18,45,18.52
31945,12/20/2020 ,13,50,18.81
31946,07/02/2020 ,11,15,19.73
31947,10/18/2020 ,21,50,24.16
31948,07/20/2020 ,20,40,18.98
31949,02/28/2020 ,13,10,16.94
31950,08/13/2020 ,11,40,20.97
31951,09/04/2020 ,23,30,16.53
31952,11/12/2020 ,03,50,16.74
31953,04/08/2020 ,05,45,11.01
31954,12/06/2020 ,03,35,20.42
31955,02/26/2020 ,12,05,11.34
31956,08/29/2020 ,17,15,35.17
31957,12/10/2020 ,20,45,16.63
31958,03/23/2020 ,21,15,-25.51
31959,08/10/2020 ,05,00,11.15
31960,12/17/2020 ,05,05,21.43
31961,12/31/2020 ,15,10,16.42
31962,11/10/2020 ,21,05,28.86
31963,11/26/2020 ,23,05,16.12
31964,04/19/2020 ,21,00,20.54
31965,02/26/2020 ,07,25,12.89
31966,08/06/2020 ,04,05,10.2
31967,11/30/2020 ,16,00,14.28
31968,12/11/2020 ,10,35,18.97
31969,04/19/2020 ,18,05,18.86
31970,01/31/2020 ,23,35,12.37
31971,12/08/2020 ,13,40,17.53
31972,11/11/2020 ,03,10,17.77
31973,05/17/2020 ,04,05,11.06
31974,09/07/2020 ,08,15,14.37
31975,03/14/2020 ,17,35,20.39
31976,08/30/2020 ,10,50,17.79
31977,04/23/2020 ,01,25,16.47
31978,07/23/2020 ,04,35,12.62
31979,02/13/2020 ,07,40,17.81
31980,11/07/2020 ,15,30,7.07
31981,04/17/2020 ,04,05,-0.43
31982,06/14/2020 ,12,30,17.8
31983,04/03/2020 ,11,10,-0.72
31984,09/14/2020 ,04,20,15.21
31985,10/18/2020 ,19,50,25.53
31986,11/21/2020 ,21,55,18.66
31987,04/26/2020 ,23,45,-0.27
31988,12/05/2020 ,20,25,27.67
31989,07/02/2020 ,14,45,22.64
31990,07/18/2020 ,13,30,19.52
31991,06/05/2020 ,04,30,13.76
31992,09/03/2020 ,03,20,16.21
31993,07/19/2020 ,18,15,20.39
31994,01/21/2020 ,02,50,13.75
31995,02/01/2020 ,19,35,15.16
31996,04/20/2020 ,00,40,15.42
31997,11/05/2020 ,13,40,33.42
31998,09/22/2020 ,19,20,23.45
31999,10/27/2020 ,18,35,157.29
32000,11/13/2020 ,14,40,30.87
32001,02/27/2020 ,22,45,9.99
32002,10/12/2020 ,15,35,28.67
32003,10/23/2020 ,02,20,-2.33
32004,07/02/2020 ,19,20,13.39
32005,09/07/2020 ,14,50,19.37
32006,12/28/2020 ,12,30,19.08
32007,07/22/2020 ,03,10,15.32
32008,02/18/2020 ,17,50,65.18
32009,09/10/2020 ,17,15,17.75
32010,01/26/2020 ,08,30,16.68
32011,09/21/2020 ,22,30,13.52
32012,04/16/2020 ,02,10,-15.51
32013,05/08/2020 ,05,50,1.39
32014,09/20/2020 ,14,05,15.89
32015,04/24/2020 ,11,45,2.35
32016,03/09/2020 ,04,50,8.68
32017,07/09/2020 ,11,45,19.59
32018,08/09/2020 ,07,55,14.05
32019,12/12/2020 ,07,55,19.04
32020,07/07/2020 ,15,30,22.33
32021,03/16/2020 ,09,45,46.87
32022,10/13/2020 ,15,05,30.34
32023,06/17/2020 ,02,45,5.57
32024,03/20/2020 ,06,40,3.57
32025,01/18/2020 ,09,10,3.3
32026,01/28/2020 ,23,10,8.31
32027,07/18/2020 ,07,45,11.36
32028,08/09/2020 ,18,35,9.89
32029,10/24/2020 ,14,05,18.95
32030,02/28/2020 ,03,25,12.06
32031,04/17/2020 ,17,45,18.71
32032,02/16/2020 ,06,35,11.45
32033,10/22/2020 ,13,30,-2.21
32034,11/08/2020 ,06,55,-0.76
32035,06/12/2020 ,16,55,20.12
32036,09/12/2020 ,00,45,15.6
32037,10/01/2020 ,10,20,13.79
32038,10/31/2020 ,18,10,23.52
32039,12/19/2020 ,23,35,18.31
32040,10/14/2020 ,11,50,10.31
32041,10/23/2020 ,17,45,1.86
32042,05/22/2020 ,22,15,16.56
32043,02/14/2020 ,20,00,9.03
32044,05/01/2020 ,21,05,13.4
32045,10/22/2020 ,23,05,0.03
32046,07/06/2020 ,16,50,20.08
32047,08/27/2020 ,07,15,15.02
32048,10/11/2020 ,04,50,10.83
32049,06/27/2020 ,16,30,17.42
32050,06/07/2020 ,11,00,16.91
32051,10/28/2020 ,06,30,44.78
32052,12/18/2020 ,13,45,3.41
32053,01/04/2020 ,05,25,17.86
32054,06/18/2020 ,05,50,8.5
32055,06/06/2020 ,11,15,19.49
32056,07/17/2020 ,10,55,20.44
32057,02/28/2020 ,17,55,18.02
32058,12/24/2020 ,04,55,22.71
32059,03/20/2020 ,03,10,22.23
32060,11/06/2020 ,14,25,33.14
32061,07/17/2020 ,19,45,7.91
32062,02/25/2020 ,03,20,10.16
32063,05/23/2020 ,02,25,12.29
32064,07/03/2020 ,07,10,11.06
32065,01/30/2020 ,15,45,17.2
32066,02/04/2020 ,14,00,6.53
32067,02/27/2020 ,23,50,8.75
32068,07/12/2020 ,01,20,13.3
32069,06/04/2020 ,07,55,13.44
32070,06/10/2020 ,04,55,11.18
32071,07/26/2020 ,21,05,18.1
32072,05/27/2020 ,11,20,18.25
32073,03/04/2020 ,03,40,6.06
32074,12/24/2020 ,22,55,21.38
32075,02/18/2020 ,03,20,1.94
32076,10/07/2020 ,19,25,21.29
32077,08/31/2020 ,03,05,14.06
32078,02/21/2020 ,08,15,22.39
32079,09/16/2020 ,14,40,27.11
32080,05/27/2020 ,00,45,14.04
32081,04/02/2020 ,05,50,-6.52
32082,04/17/2020 ,14,50,19.12
32083,10/29/2020 ,05,20,13.69
32084,09/05/2020 ,06,25,16.28
32085,06/23/2020 ,22,10,17.14
32086,08/28/2020 ,09,25,16.62
32087,09/13/2020 ,17,55,25.48
32088,08/26/2020 ,04,05,15.76
32089,08/20/2020 ,15,05,27.15
32090,08/23/2020 ,01,35,13.01
32091,01/09/2020 ,02,35,-1.21
32092,05/22/2020 ,21,00,18.89
32093,11/28/2020 ,22,55,18.58
32094,09/10/2020 ,18,35,17.09
32095,12/14/2020 ,20,15,22.6
32096,12/11/2020 ,23,20,18.15
32097,11/20/2020 ,15,10,21.1
32098,05/16/2020 ,05,55,12.41
32099,11/20/2020 ,05,20,8.76
32100,05/17/2020 ,15,20,19.0
32101,06/26/2020 ,01,20,11.41
32102,04/18/2020 ,09,00,19.13
32103,03/31/2020 ,01,00,17.64
32104,09/17/2020 ,00,25,17.87
32105,08/10/2020 ,23,50,14.43
32106,01/30/2020 ,11,20,18.75
32107,07/21/2020 ,22,55,18.56
32108,08/04/2020 ,20,50,18.79
32109,07/18/2020 ,02,05,12.88
32110,08/18/2020 ,14,15,29.88
32111,06/20/2020 ,08,45,11.72
32112,12/28/2020 ,20,40,19.31
32113,10/22/2020 ,13,10,-0.75
32114,02/29/2020 ,01,35,11.39
32115,07/03/2020 ,03,30,9.0
32116,08/09/2020 ,02,15,13.24
32117,10/24/2020 ,22,55,-0.74
32118,12/22/2020 ,15,00,-1.6
32119,05/03/2020 ,11,25,17.86
32120,01/27/2020 ,00,50,8.98
32121,06/05/2020 ,11,35,22.52
32122,02/11/2020 ,01,25,12.11
32123,02/04/2020 ,14,55,5.43
32124,11/19/2020 ,14,00,1.71
32125,08/22/2020 ,19,15,22.89
32126,06/09/2020 ,07,30,6.31
32127,01/29/2020 ,00,15,9.92
32128,01/25/2020 ,06,20,11.12
32129,04/01/2020 ,09,05,2.24
32130,12/25/2020 ,00,30,19.83
32131,11/11/2020 ,17,05,39.51
32132,11/26/2020 ,11,10,18.07
32133,03/02/2020 ,21,40,9.58
32134,03/26/2020 ,07,10,11.68
32135,06/21/2020 ,20,40,12.11
32136,09/05/2020 ,19,55,19.1
32137,09/11/2020 ,15,05,20.4
32138,12/04/2020 ,19,15,26.24
32139,03/20/2020 ,00,25,22.9
32140,03/17/2020 ,06,30,22.11
32141,02/10/2020 ,16,45,259.93
32142,01/08/2020 ,19,30,-0.71
32143,01/14/2020 ,00,15,9.77
32144,09/25/2020 ,17,10,19.35
32145,09/18/2020 ,00,35,16.5
32146,09/01/2020 ,05,00,17.84
32147,04/24/2020 ,21,50,13.66
32148,10/31/2020 ,22,35,23.02
32149,12/06/2020 ,09,50,18.06
32150,03/10/2020 ,13,45,18.49
32151,06/27/2020 ,17,40,15.95
32152,02/06/2020 ,03,05,15.01
32153,02/04/2020 ,08,10,11.8
32154,12/20/2020 ,19,00,21.12
32155,02/24/2020 ,09,05,19.53
32156,07/24/2020 ,04,45,12.8
32157,09/23/2020 ,04,25,16.63
32158,05/17/2020 ,05,00,10.45
32159,07/06/2020 ,17,20,19.89
32160,08/13/2020 ,14,30,29.68
32161,12/15/2020 ,19,10,18.13
32162,01/10/2020 ,18,45,10.86
32163,02/15/2020 ,17,35,19.66
32164,06/19/2020 ,20,20,13.37
32165,09/13/2020 ,21,05,23.27
32166,06/29/2020 ,21,00,17.1
32167,05/24/2020 ,00,15,16.0
32168,03/29/2020 ,17,50,15.84
32169,01/25/2020 ,18,20,16.42
32170,03/06/2020 ,09,25,14.69
32171,07/20/2020 ,13,45,25.39
32172,05/03/2020 ,02,40,11.3
32173,06/18/2020 ,19,05,17.38
32174,10/29/2020 ,13,55,13.94
32175,06/25/2020 ,11,05,18.82
32176,12/18/2020 ,06,45,-0.72
32177,06/09/2020 ,22,45,16.04
32178,03/06/2020 ,22,40,11.45
32179,05/31/2020 ,08,30,14.63
32180,01/06/2020 ,06,25,46.86
32181,02/27/2020 ,22,20,9.9
32182,08/21/2020 ,05,10,16.22
32183,12/04/2020 ,22,30,28.62
32184,08/18/2020 ,22,55,17.71
32185,06/16/2020 ,05,05,13.17
32186,01/28/2020 ,10,10,0.16
32187,11/30/2020 ,10,20,18.25
32188,11/07/2020 ,16,35,2.76
32189,09/23/2020 ,17,40,17.17
32190,12/23/2020 ,17,45,-0.33
32191,02/28/2020 ,21,05,11.44
32192,09/13/2020 ,06,15,16.39
32193,01/18/2020 ,08,10,4.49
32194,02/02/2020 ,21,10,-0.75
32195,03/21/2020 ,17,35,19.39
32196,07/03/2020 ,17,40,30.49
32197,05/20/2020 ,12,45,18.74
32198,07/27/2020 ,01,25,11.18
32199,03/22/2020 ,08,45,16.33
32200,02/08/2020 ,06,10,17.82
32201,11/03/2020 ,21,00,-0.76
32202,01/19/2020 ,03,35,13.69
32203,06/24/2020 ,20,20,19.45
32204,07/26/2020 ,17,55,18.82
32205,11/28/2020 ,08,40,18.71
32206,10/29/2020 ,09,35,13.47
32207,10/17/2020 ,13,00,0.05
32208,07/02/2020 ,12,20,23.32
32209,12/06/2020 ,16,00,14.36
32210,02/16/2020 ,15,35,17.7
32211,07/26/2020 ,16,40,20.05
32212,11/10/2020 ,12,50,169.61
32213,05/23/2020 ,23,55,13.95
32214,05/02/2020 ,00,35,0.98
32215,04/30/2020 ,02,20,16.13
32216,05/13/2020 ,16,35,1.79
32217,01/21/2020 ,00,05,13.4
32218,02/17/2020 ,03,00,-2.06
32219,01/14/2020 ,04,50,12.9
32220,02/05/2020 ,08,20,20.02
32221,02/14/2020 ,13,45,16.66
32222,08/04/2020 ,18,55,22.11
32223,04/10/2020 ,07,05,12.43
32224,01/30/2020 ,12,35,18.66
32225,08/06/2020 ,13,40,24.04
32226,11/11/2020 ,19,30,25.78
32227,09/27/2020 ,18,00,14.51
32228,08/24/2020 ,10,15,18.69
32229,01/31/2020 ,04,00,8.64
32230,03/31/2020 ,09,30,17.24
32231,07/26/2020 ,04,45,13.91
32232,08/29/2020 ,00,50,16.51
32233,10/04/2020 ,20,10,19.13
32234,01/21/2020 ,04,35,15.13
32235,09/13/2020 ,23,35,17.71
32236,04/15/2020 ,13,15,14.19
32237,02/11/2020 ,07,55,18.16
32238,03/16/2020 ,17,20,22.22
32239,11/26/2020 ,07,50,21.99
32240,11/22/2020 ,14,10,18.02
32241,10/29/2020 ,02,50,14.65
32242,08/08/2020 ,22,00,16.68
32243,09/08/2020 ,07,25,17.03
32244,06/11/2020 ,06,00,-1.47
32245,01/14/2020 ,18,15,20.66
32246,08/02/2020 ,07,15,9.44
32247,10/14/2020 ,05,45,0.53
32248,01/22/2020 ,01,25,12.39
32249,03/08/2020 ,23,10,-0.54
32250,07/08/2020 ,14,35,25.55
32251,07/23/2020 ,02,50,12.84
32252,01/05/2020 ,08,50,17.84
32253,05/17/2020 ,20,50,17.7
32254,01/10/2020 ,22,25,4.75
32255,06/11/2020 ,00,00,7.25
32256,06/21/2020 ,18,45,10.15
32257,11/25/2020 ,17,50,35.39
32258,07/01/2020 ,01,05,15.51
32259,11/06/2020 ,12,00,30.24
32260,11/25/2020 ,08,30,22.79
32261,01/26/2020 ,16,55,19.53
32262,08/17/2020 ,19,05,26.31
32263,06/19/2020 ,15,40,19.84
32264,05/13/2020 ,23,50,13.98
32265,05/13/2020 ,08,35,12.74
32266,05/30/2020 ,14,00,18.22
32267,08/03/2020 ,13,20,45.01
32268,02/24/2020 ,07,40,23.15
32269,07/12/2020 ,13,30,15.02
32270,09/01/2020 ,10,50,17.42
32271,10/19/2020 ,17,00,35.1
32272,03/09/2020 ,03,20,-0.75
32273,02/12/2020 ,03,25,14.74
32274,03/31/2020 ,17,30,20.11
32275,11/29/2020 ,05,15,16.31
32276,02/12/2020 ,21,15,11.21
32277,02/29/2020 ,21,35,-0.77
32278,03/21/2020 ,08,20,17.65
32279,05/16/2020 ,22,50,15.74
32280,04/11/2020 ,10,15,14.38
32281,04/12/2020 ,04,25,18.34
32282,06/03/2020 ,16,05,21.68
32283,01/25/2020 ,16,15,11.8
32284,01/26/2020 ,02,25,14.66
32285,08/31/2020 ,17,00,36.23
32286,05/12/2020 ,21,20,15.5
32287,06/14/2020 ,11,05,15.24
32288,03/20/2020 ,01,30,16.96
32289,03/11/2020 ,10,20,19.25
32290,04/27/2020 ,07,20,0.19
32291,06/28/2020 ,18,15,10.06
32292,09/12/2020 ,17,05,300.35
32293,05/20/2020 ,23,15,12.98
32294,04/29/2020 ,04,57,0.93
32295,03/19/2020 ,01,12,18.6
32296,01/02/2020 ,12,23,19.15
32297,10/09/2020 ,20,15,21.1
32298,05/29/2020 ,14,15,22.33
32299,01/22/2020 ,09,10,18.5
32300,03/29/2020 ,13,15,18.93
32301,01/13/2020 ,15,25,7.07
32302,03/02/2020 ,13,00,25.04
32303,11/16/2020 ,21,55,16.33
32304,02/10/2020 ,16,00,26.21
32305,10/11/2020 ,13,10,25.89
32306,08/26/2020 ,10,10,21.68
32307,11/26/2020 ,20,30,23.2
32308,02/28/2020 ,09,30,18.47
32309,01/31/2020 ,22,35,13.81
32310,07/23/2020 ,15,05,21.25
32311,08/26/2020 ,06,25,16.94
32312,10/18/2020 ,06,20,-3.35
32313,09/12/2020 ,21,35,20.93
32314,02/01/2020 ,20,45,15.02
32315,03/27/2020 ,13,50,69.96
32316,01/23/2020 ,03,35,13.42
32317,03/13/2020 ,09,00,16.79
32318,07/20/2020 ,19,50,18.3
32319,03/04/2020 ,08,25,16.39
32320,08/07/2020 ,16,45,19.5
32321,04/28/2020 ,09,35,4.06
32322,12/13/2020 ,04,40,19.66
32323,07/26/2020 ,23,35,14.52
32324,10/08/2020 ,01,55,6.26
32325,08/23/2020 ,12,25,26.5
32326,02/25/2020 ,08,45,23.15
32327,04/02/2020 ,00,30,-9.17
32328,11/22/2020 ,22,40,24.04
32329,02/03/2020 ,15,35,16.16
32330,06/14/2020 ,18,40,19.66
32331,10/18/2020 ,13,20,26.11
32332,02/01/2020 ,07,00,14.12
32333,06/20/2020 ,03,30,11.58
32334,10/10/2020 ,19,35,52.92
32335,06/22/2020 ,11,40,10.95
32336,04/13/2020 ,20,00,17.36
32337,06/30/2020 ,03,40,12.34
32338,09/09/2020 ,05,55,10.43
32339,07/03/2020 ,01,10,12.02
32340,02/06/2020 ,01,25,16.52
32341,02/05/2020 ,15,15,17.59
32342,01/02/2020 ,12,27,19.74
32343,12/28/2020 ,00,00,15.86
32344,09/24/2020 ,23,00,10.94
32345,01/03/2020 ,18,40,19.3
32346,05/17/2020 ,18,40,21.5
32347,02/04/2020 ,21,55,19.17
32348,08/14/2020 ,11,10,22.27
32349,07/26/2020 ,20,10,18.42
32350,01/25/2020 ,18,45,17.08
32351,11/16/2020 ,07,45,2.22
32352,04/06/2020 ,22,30,9.5
32353,12/31/2020 ,12,05,17.22
32354,12/09/2020 ,06,15,23.3
32355,08/19/2020 ,11,20,24.19
32356,09/07/2020 ,22,20,17.04
32357,12/13/2020 ,08,35,20.97
32358,08/09/2020 ,11,15,11.54
32359,02/12/2020 ,00,10,15.82
32360,04/11/2020 ,03,30,1.92
32361,05/18/2020 ,07,20,7.38
32362,02/02/2020 ,16,55,9.14
32363,10/02/2020 ,07,40,9.67
32364,05/31/2020 ,13,05,19.65
32365,11/08/2020 ,15,15,-0.73
32366,04/16/2020 ,00,10,-13.1
32367,11/11/2020 ,04,05,18.65
32368,09/13/2020 ,03,50,16.2
32369,12/14/2020 ,22,15,16.73
32370,05/01/2020 ,20,10,15.03
32371,07/16/2020 ,23,30,12.43
32372,07/24/2020 ,20,15,17.45
32373,05/05/2020 ,18,35,19.14
32374,09/28/2020 ,05,05,7.59
32375,05/17/2020 ,13,50,17.32
32376,09/10/2020 ,23,15,16.91
32377,11/24/2020 ,10,10,1.11
32378,11/28/2020 ,16,25,17.48
32379,07/11/2020 ,16,40,22.75
32380,09/03/2020 ,05,55,18.31
32381,10/11/2020 ,03,40,9.73
32382,10/06/2020 ,22,40,14.88
32383,05/15/2020 ,15,20,16.66
32384,03/02/2020 ,21,25,11.45
32385,11/15/2020 ,21,05,30.13
32386,12/08/2020 ,00,25,18.5
32387,05/20/2020 ,01,00,14.6
32388,03/28/2020 ,21,30,13.44
32389,12/01/2020 ,03,20,5.81
32390,05/30/2020 ,01,35,15.29
32391,11/12/2020 ,04,45,8.65
32392,09/02/2020 ,19,55,24.48
32393,09/24/2020 ,14,55,16.84
32394,03/19/2020 ,21,20,15.44
32395,07/04/2020 ,20,50,19.66
32396,07/13/2020 ,11,20,6.53
32397,12/22/2020 ,18,00,5.18
32398,01/23/2020 ,17,45,18.74
32399,07/25/2020 ,08,10,14.69
32400,12/11/2020 ,04,00,21.03
32401,09/14/2020 ,17,45,27.24
32402,05/28/2020 ,15,20,20.14
32403,11/13/2020 ,21,25,36.87
32404,11/20/2020 ,22,00,19.37
32405,12/04/2020 ,17,30,28.5
32406,04/28/2020 ,20,15,20.62
32407,11/17/2020 ,10,55,18.36
32408,02/17/2020 ,04,40,-0.75
32409,01/15/2020 ,08,30,14.79
32410,06/13/2020 ,02,15,10.66
32411,09/27/2020 ,06,20,7.86
32412,04/04/2020 ,23,05,17.51
32413,01/28/2020 ,12,30,0.23
32414,12/02/2020 ,20,30,22.01
32415,06/17/2020 ,23,55,14.72
32416,08/31/2020 ,00,55,14.66
32417,10/08/2020 ,11,50,20.33
32418,03/01/2020 ,02,35,-3.78
32419,08/31/2020 ,21,59,28.68
32420,07/28/2020 ,07,40,16.53
32421,06/17/2020 ,05,20,6.09
32422,03/16/2020 ,17,45,22.31
32423,06/09/2020 ,18,40,15.46
32424,05/22/2020 ,20,50,18.63
32425,11/01/2020 ,01,50,19.2
32426,05/05/2020 ,17,00,17.86
32427,03/07/2020 ,01,45,1.8
32428,10/11/2020 ,00,10,12.85
32429,07/14/2020 ,16,25,22.4
32430,09/09/2020 ,03,35,10.39
32431,06/10/2020 ,22,55,8.22
32432,12/08/2020 ,15,40,17.53
32433,03/10/2020 ,20,45,3.5
32434,12/07/2020 ,07,45,28.82
32435,11/20/2020 ,12,05,19.77
32436,03/08/2020 ,08,10,2.42
32437,09/19/2020 ,03,45,11.9
32438,03/26/2020 ,04,25,1.92
32439,05/05/2020 ,22,05,17.85
32440,02/09/2020 ,16,05,16.28
32441,01/22/2020 ,13,00,18.09
32442,12/05/2020 ,13,30,20.16
32443,07/21/2020 ,04,25,13.97
32444,05/24/2020 ,17,01,17.75
32445,01/14/2020 ,15,15,17.22
32446,05/16/2020 ,12,50,14.59
32447,06/25/2020 ,12,05,19.16
32448,09/05/2020 ,14,20,26.21
32449,02/21/2020 ,13,45,14.28
32450,11/24/2020 ,19,30,19.66
32451,12/02/2020 ,13,55,-0.75
32452,05/18/2020 ,23,10,11.55
32453,05/31/2020 ,21,00,16.61
32454,07/23/2020 ,05,20,13.16
32455,09/12/2020 ,18,00,75.0
32456,02/24/2020 ,00,40,-1.21
32457,05/09/2020 ,15,55,21.36
32458,05/30/2020 ,15,40,20.67
32459,03/27/2020 ,21,45,15.02
32460,04/04/2020 ,19,35,18.8
32461,06/25/2020 ,03,25,12.51
32462,09/18/2020 ,04,15,14.74
32463,11/17/2020 ,23,30,-7.8
32464,08/28/2020 ,16,00,76.24
32465,11/10/2020 ,19,55,29.86
32466,02/11/2020 ,16,10,23.4
32467,01/30/2020 ,12,50,18.47
32468,01/26/2020 ,13,10,17.67
32469,03/13/2020 ,03,55,6.66
32470,04/07/2020 ,06,45,8.3
32471,05/23/2020 ,05,30,4.41
32472,08/29/2020 ,10,05,18.83
32473,04/20/2020 ,06,05,17.98
32474,05/03/2020 ,12,10,18.2
32475,03/08/2020 ,14,55,0.18
32476,10/11/2020 ,07,05,3.09
32477,11/17/2020 ,08,55,24.06
32478,04/12/2020 ,21,35,0.1
32479,07/13/2020 ,09,20,13.38
32480,08/04/2020 ,01,55,13.5
32481,07/12/2020 ,16,05,21.92
32482,01/28/2020 ,07,55,17.49
32483,10/19/2020 ,02,30,21.7
32484,11/18/2020 ,03,45,-0.76
32485,02/04/2020 ,15,25,12.29
32486,05/11/2020 ,14,20,17.94
32487,09/20/2020 ,12,40,16.08
32488,10/20/2020 ,09,05,23.54
32489,12/08/2020 ,19,45,23.34
32490,01/03/2020 ,23,05,18.98
32491,06/21/2020 ,14,25,11.44
32492,12/16/2020 ,14,15,18.51
32493,12/22/2020 ,06,30,18.56
32494,02/15/2020 ,03,25,2.5
32495,11/06/2020 ,07,40,28.66
32496,03/18/2020 ,14,15,18.28
32497,12/31/2020 ,16,40,16.99
32498,02/16/2020 ,05,10,12.23
32499,01/15/2020 ,04,20,1.97
32500,11/01/2020 ,12,35,25.76
32501,02/12/2020 ,16,50,2.55
32502,04/29/2020 ,18,25,18.97
32503,03/14/2020 ,12,00,36.11
32504,02/07/2020 ,21,10,17.71
32505,03/07/2020 ,04,15,2.32
32506,02/17/2020 ,05,55,2.35
32507,05/24/2020 ,09,50,0.02
32508,03/28/2020 ,01,30,9.6
32509,07/11/2020 ,17,55,22.33
32510,11/28/2020 ,17,30,22.71
32511,02/18/2020 ,19,10,18.14
32512,03/14/2020 ,23,45,20.99
32513,03/30/2020 ,05,15,17.72
32514,12/03/2020 ,04,45,11.78
32515,05/26/2020 ,05,50,10.61
32516,08/05/2020 ,02,45,2.49
32517,03/27/2020 ,14,20,20.34
32518,01/29/2020 ,04,00,13.08
32519,11/21/2020 ,19,50,21.34
32520,08/14/2020 ,09,10,15.98
32521,12/04/2020 ,07,05,27.68
32522,04/06/2020 ,01,45,-0.88
32523,08/03/2020 ,15,00,30.7
32524,08/23/2020 ,06,50,13.28
32525,04/09/2020 ,03,50,15.22
32526,08/28/2020 ,17,25,50.52
32527,08/14/2020 ,19,20,48.26
32528,02/04/2020 ,12,30,8.46
32529,03/21/2020 ,15,50,14.37
32530,10/05/2020 ,17,20,46.67
32531,10/02/2020 ,12,25,13.89
32532,12/13/2020 ,00,05,17.27
32533,08/19/2020 ,18,55,26.13
32534,09/28/2020 ,11,10,2.9
32535,10/01/2020 ,15,50,12.81
32536,11/11/2020 ,19,35,25.34
32537,06/14/2020 ,09,05,9.43
32538,03/02/2020 ,05,05,17.23
32539,01/10/2020 ,03,15,13.27
32540,03/27/2020 ,23,55,9.93
32541,08/24/2020 ,22,10,18.21
32542,04/02/2020 ,03,35,-16.61
32543,03/28/2020 ,18,05,13.25
32544,09/06/2020 ,02,00,13.3
32545,01/23/2020 ,02,00,15.84
32546,10/02/2020 ,18,00,14.58
32547,01/29/2020 ,05,45,15.54
32548,07/15/2020 ,05,15,13.7
32549,07/10/2020 ,00,25,10.97
32550,01/26/2020 ,17,40,23.19
32551,10/31/2020 ,04,00,-20.8
32552,09/17/2020 ,06,40,18.52
32553,02/04/2020 ,07,30,-0.73
32554,10/08/2020 ,10,10,17.87
32555,04/29/2020 ,07,55,14.97
32556,03/10/2020 ,21,35,3.68
32557,05/21/2020 ,13,10,17.85
32558,10/26/2020 ,17,05,92.91
32559,07/15/2020 ,14,35,21.98
32560,04/04/2020 ,18,45,19.0
32561,02/07/2020 ,20,10,17.87
32562,09/25/2020 ,14,45,19.39
32563,02/04/2020 ,16,10,15.43
32564,07/22/2020 ,19,00,19.51
32565,08/19/2020 ,12,25,27.76
32566,11/22/2020 ,09,40,21.27
32567,11/29/2020 ,01,50,18.12
32568,11/18/2020 ,16,45,0.8
32569,04/30/2020 ,00,00,18.28
32570,08/09/2020 ,19,35,11.9
32571,06/21/2020 ,15,25,12.5
32572,09/09/2020 ,23,50,14.3
32573,06/12/2020 ,09,25,14.37
32574,01/16/2020 ,03,35,-0.72
32575,07/24/2020 ,07,10,14.46
32576,09/01/2020 ,14,15,26.9
32577,03/31/2020 ,23,40,-0.74
32578,11/28/2020 ,13,10,16.66
32579,06/12/2020 ,19,15,18.44
32580,03/02/2020 ,11,15,22.08
32581,06/19/2020 ,11,05,15.76
32582,04/11/2020 ,02,05,0.86
32583,09/20/2020 ,15,00,16.03
32584,03/10/2020 ,16,15,18.16
32585,02/06/2020 ,22,10,21.01
32586,04/19/2020 ,15,10,4.1
32587,05/27/2020 ,07,40,11.71
32588,11/13/2020 ,15,00,32.56
32589,05/03/2020 ,21,10,17.93
32590,07/11/2020 ,21,05,17.86
32591,09/12/2020 ,16,10,75.0
32592,11/20/2020 ,16,25,20.49
32593,04/13/2020 ,20,50,16.27
32594,01/04/2020 ,23,00,3.05
32595,06/18/2020 ,21,05,15.8
32596,09/20/2020 ,23,05,10.35
32597,08/24/2020 ,13,00,26.12
32598,11/02/2020 ,11,40,21.16
32599,02/11/2020 ,13,20,21.1
32600,06/13/2020 ,12,05,14.92
32601,07/23/2020 ,14,10,24.63
32602,10/25/2020 ,19,00,-2.75
32603,05/28/2020 ,18,20,17.74
32604,02/18/2020 ,00,15,12.23
32605,11/26/2020 ,21,25,19.19
32606,05/03/2020 ,08,40,9.56
32607,05/17/2020 ,20,25,19.13
32608,05/29/2020 ,07,05,13.09
32609,03/22/2020 ,01,40,13.22
32610,03/12/2020 ,11,55,20.59
32611,11/29/2020 ,18,45,22.39
32612,10/29/2020 ,06,15,18.27
32613,03/29/2020 ,22,35,11.38
32614,10/26/2020 ,14,10,57.6
32615,12/26/2020 ,23,20,-0.77
32616,08/26/2020 ,06,00,16.32
32617,10/19/2020 ,22,55,21.66
32618,08/27/2020 ,22,50,17.93
32619,10/31/2020 ,02,30,-22.47
32620,06/22/2020 ,04,45,8.42
32621,03/01/2020 ,05,45,-7.13
32622,08/25/2020 ,02,20,14.6
32623,07/14/2020 ,03,25,13.86
32624,05/13/2020 ,09,20,11.81
32625,10/25/2020 ,12,15,19.57
32626,09/16/2020 ,19,15,24.42
32627,10/28/2020 ,08,10,169.37
32628,11/14/2020 ,18,45,29.3
32629,12/03/2020 ,05,35,16.23
32630,10/04/2020 ,02,55,12.99
32631,07/18/2020 ,23,10,15.36
32632,05/07/2020 ,08,50,2.31
32633,07/30/2020 ,12,07,19.88
32634,07/14/2020 ,07,15,13.76
32635,07/10/2020 ,14,55,21.06
32636,10/16/2020 ,10,55,22.21
32637,03/12/2020 ,15,35,107.82
32638,08/01/2020 ,14,45,19.98
32639,03/25/2020 ,13,20,15.84
