Date,Time,Power
20191027,1400,0.005
20191027,1500,20.828
20191027,1600,62.189
20191027,1700,94.632
20191027,1800,120.503
20191027,1900,138.762
20191027,2000,151.965
20191027,2100,156.525
20191027,2200,166.503
20191027,2300,163.686
20191028,0,143.761
20191028,100,128.879
20191028,200,119.141
20191028,300,115.232
20191028,400,115.05
20191028,500,128.398
20191028,600,133.461
20191028,700,109.83
20191028,800,91.46
20191028,900,67.043
20191028,1000,66.879
20191028,1100,50.814
20191028,1200,27.178
20191028,1300,15.884
20191028,1400,10.263
20191028,1500,1.755
20191028,1600,1.213
20191028,1700,3.452
20191028,1800,22.78
20191028,1900,50.586
20191028,2000,60.209
20191028,2100,69.034
20191028,2200,80.888
20191028,2300,34.93
20191029,0,57.073
20191029,100,58.935
20191029,200,76.301
20191029,300,85.594
20191029,400,74.045
20191029,500,70.915
20191029,600,91.504
20191029,700,83.746
20191029,800,61.584
20191029,900,35.12
20191029,1000,27.604
20191029,1100,18.971
20191029,1200,8.602
20191029,1300,11.721
20191029,1400,15.574
20191029,1500,20.026
20191029,1600,27.718
20191029,1700,36.378
20191029,1800,42.259
20191029,1900,51.745
20191029,2000,67.821
20191029,2100,93.007
20191029,2200,93.282
20191029,2300,102.446
20191030,0,102.179
20191030,100,85.06
20191030,200,93.673
20191030,300,86.213
20191030,400,89.605
20191030,500,92.517
20191030,600,93.745
20191030,700,108.566
20191030,800,98.098
20191030,900,89.34
20191030,1000,103.093
20191030,1100,101.682
20191030,1200,109.887
20191030,1300,126.251
20191030,1400,131.075
20191030,1500,147.995
20191030,1600,157.679
20191030,1700,203.416
20191030,1800,215.328
20191030,1900,215.545
20191030,2000,203.92
20191030,2100,200.738
20191030,2200,159.371
20191030,2300,155.33
20191031,0,156.673
20191031,100,141.311
20191031,200,115.145
20191031,300,91.393
20191031,400,72.165
20191031,500,59.198
20191031,600,33.918
20191031,700,22.01
20191031,800,21.574
20191031,900,29.692
20191031,1000,23.852
20191031,1100,16.418
20191031,1200,8.259
20191031,1300,4.273
20191031,1400,3.637
20191031,1500,10.613
20191031,1600,16.322
20191031,1700,16.795
20191031,1800,23.915
20191031,1900,18.596
20191031,2000,33.301
20191031,2100,51.244
20191031,2200,139.046
20191031,2300,172.591
20191101,0,212.365
20191101,100,198.951
20191101,200,200.646
20191101,300,200.846
20191101,400,201.111
20191101,500,198.982
20191101,600,182.102
20191101,700,191.18
20191101,800,179.647
20191101,900,158.451
20191101,1000,106.661
20191101,1100,146.519
20191101,1200,137.959
20191101,1300,124.433
20191101,1400,98.873
20191101,1500,59.712
20191101,1600,36.986
20191101,1700,19.596
20191101,1800,6.378
20191101,1900,27.957
20191101,2000,94.371
20191101,2100,200.103
20191101,2200,238.127
20191101,2300,238.474
20191102,0,236.849
20191102,100,238.752
20191102,200,237.311
20191102,300,221.705
20191102,400,199.467
20191102,500,162.647
20191102,600,131.876
20191102,700,113.879
20191102,800,92.739
20191102,900,63.643
20191102,1000,25.462
20191102,1100,47.166
20191102,1200,39.998
20191102,1300,19.623
20191102,1400,6.218
20191102,1500,1.865
20191102,1600,0.573
20191102,1700,0
20191102,1800,1.358
20191102,1900,6.223
20191102,2000,15.062
20191102,2100,24.934
20191102,2200,39.225
20191102,2300,48.032
20191103,0,72.291
20191103,100,114.325
20191103,100,143.209
20191103,200,152.278
20191103,300,153.893
20191103,400,149.809
20191103,500,146.686
20191103,600,153.336
20191103,700,151.014
20191103,800,124.859
20191103,900,126.73
20191103,1000,152.037
20191103,1100,179.961
20191103,1200,192.168
20191103,1300,180.166
20191103,1400,139.595
20191103,1500,151.882
20191103,1600,158.523
20191103,1700,164.428
20191103,1800,212.361
20191103,1900,224.853
20191103,2000,238.436
20191103,2100,239.216
20191103,2200,239.793
20191103,2300,223.9
20191104,0,223.628
20191104,100,223.246
20191104,200,222.822
20191104,300,221.464
20191104,400,212.844
20191104,500,193.199
20191104,600,190.347
20191104,700,163.15
20191104,800,137.539
20191104,900,63.835
20191104,1000,27.034
20191104,1100,2.351
20191104,1200,0
20191104,1300,0
20191104,1400,0
20191104,1500,0
20191104,1600,2.065
20191104,1700,41.767
20191104,1800,96.991
20191104,1900,128.577
20191104,2000,144.654
20191104,2100,144.759
20191104,2200,129.567
20191104,2300,91.774
20191105,0,95.567
20191105,100,105.936
20191105,200,114.613
20191105,300,142.392
20191105,400,98.216
20191105,500,98.312
20191105,600,70.304
20191105,700,84.905
20191105,800,70.993
20191105,900,58.031
20191105,1000,45.885
20191105,1100,27.136
20191105,1200,16.211
20191105,1300,2.37
20191105,1400,1.268
20191105,1500,0.489
20191105,1600,0.067
20191105,1700,0.505
20191105,1800,0.291
20191105,1900,0.204
20191105,2000,0.028
20191105,2100,0.5
20191105,2200,0.814
20191105,2300,0.071
20191106,0,0
20191106,100,0
20191106,200,0.1
20191106,300,0.806
20191106,400,2.225
20191106,500,6.802
20191106,600,3.854
20191106,700,8.224
20191106,800,12.948
20191106,900,3.641
20191106,1000,2.736
20191106,1100,0.927
20191106,1200,2.912
20191106,1300,14.893
20191106,1400,9.595
20191106,1500,4.198
20191106,1600,1.327
20191106,1700,0
20191106,1800,0
20191106,1900,0.098
20191106,2000,4.176
20191106,2100,7.992
20191106,2200,0.891
20191106,2300,5.828
20191107,0,2.015
20191107,100,8.539
20191107,200,1.536
20191107,300,3.346
20191107,400,2.948
20191107,500,237.126
20191107,600,239.167
20191107,700,213.183
20191107,800,213.229
20191107,900,172.602
20191107,1000,172.519
20191107,1100,171.984
20191107,1200,171.82
20191107,1300,172.722
20191107,1400,172.01
20191107,1500,165.889
20191107,1600,169.996
20191107,1700,152.255
20191107,1800,132.955
20191107,1900,124.673
20191107,2000,98.392
20191107,2100,72.364
20191107,2200,59.727
20191107,2300,61.802
20191108,0,69.917
20191108,100,88.647
20191108,200,58.933
20191108,300,42.614
20191108,400,23.046
20191108,500,5.624
20191108,600,1.943
20191108,700,1.251
20191108,800,0.671
20191108,900,0
20191108,1000,0
20191108,1100,0
20191108,1200,0
20191108,1300,0
20191108,1400,0
20191108,1500,0
20191108,1600,0
20191108,1700,1.289
20191108,1800,1.095
20191108,1900,8.864
20191108,2000,19.83
20191108,2100,31.436
20191108,2200,49.803
20191108,2300,67.802
20191109,0,71.826
20191109,100,67.32
20191109,200,62.136
20191109,300,53.752
20191109,400,57.217
20191109,500,59.656
20191109,600,63.121
20191109,700,71.512
20191109,800,66.509
20191109,900,54.187
20191109,1000,38.272
20191109,1100,34.989
20191109,1200,38.585
20191109,1300,36.963
20191109,1400,39.733
20191109,1500,32.036
20191109,1600,32.307
20191109,1700,32.459
20191109,1800,38.643
20191109,1900,62.847
20191109,2000,98.626
20191109,2100,145.345
20191109,2200,149.627
20191109,2300,158.238
20191110,0,172.143
20191110,100,146.828
20191110,200,141.748
20191110,300,143.838
20191110,400,144.201
20191110,500,131.7
20191110,600,129.63
20191110,700,129.216
20191110,800,108.295
20191110,900,84.386
20191110,1000,98.317
20191110,1100,101.246
20191110,1200,113.685
20191110,1300,128.747
20191110,1400,129.77
20191110,1500,119.988
20191110,1600,104.379
20191110,1700,62.932
20191110,1800,119.372
20191110,1900,126.76
20191110,2000,127.394
20191110,2100,130.779
20191110,2200,133.94
20191110,2300,170.702
20191111,0,169.248
20191111,100,163.595
20191111,200,153.808
20191111,300,146.657
20191111,400,124.739
20191111,500,52.031
20191111,600,225.046
20191111,700,237.116
20191111,800,237.116
20191111,900,237.122
20191111,1000,237.239
20191111,1100,237.51
20191111,1200,237.136
20191111,1300,237.13
20191111,1400,237.123
20191111,1500,237.122
20191111,1600,193.687
20191111,1700,193.72
20191111,1800,193.688
20191111,1900,193.709
20191111,2000,193.682
20191111,2100,193.592
20191111,2200,193.426
20191111,2300,192.899
20191112,0,191.14
20191112,100,192.514
20191112,200,191.109
20191112,300,171.324
20191112,400,144.756
20191112,500,114.898
20191112,600,91.413
20191112,700,56.131
20191112,800,31.872
20191112,900,22.294
20191112,1000,13.207
20191112,1100,0.344
20191112,1200,0
20191112,1300,0
20191112,1400,0
20191112,1500,0
20191112,1600,0
20191112,1700,0.06
20191112,1800,0.874
20191112,1900,16.015
20191112,2000,36.518
20191112,2100,42.007
20191112,2200,75.668
20191112,2300,85.004
20191113,0,133.177
20191113,100,192.288
20191113,200,209.98
20191113,300,209.145
20191113,400,211.383
20191113,500,221.57
20191113,600,211.815
20191113,700,212.747
20191113,800,209.359
20191113,900,210.118
20191113,1000,225.464
20191113,1100,223.711
20191113,1200,211.966
20191113,1300,221.599
20191113,1400,209.497
20191113,1500,190.753
20191113,1600,172.144
20191113,1700,136.731
20191113,1800,127.18
20191113,1900,118.597
20191113,2000,105.407
20191113,2100,85.062
20191113,2200,95.603
20191113,2300,70.853
20191114,0,42.415
20191114,100,19.37
20191114,200,8.003
20191114,300,69.878
20191114,400,147.145
20191114,500,163.773
20191114,600,156.502
20191114,700,151.028
20191114,800,121.704
20191114,900,95.683
20191114,1000,117.527
20191114,1100,134.668
20191114,1200,113.763
20191114,1300,112.987
20191114,1400,107.453
20191114,1500,99.097
20191114,1600,97.232
20191114,1700,67.718
20191114,1800,54.953
20191114,1900,40.062
20191114,2000,23.418
20191114,2100,19.629
20191114,2200,12.78
20191114,2300,3.516
20191115,0,0.9
20191115,100,0.168
20191115,200,0.006
20191115,300,0
20191115,400,0
20191115,500,0
20191115,600,0
20191115,700,0
20191115,800,0
20191115,900,0.111
20191115,1000,0.673
20191115,1100,2.958
20191115,1200,3.743
20191115,1300,9.089
20191115,1400,9.003
20191115,1500,11.275
20191115,1600,11.961
20191115,1700,18.545
20191115,1800,44.429
20191115,1900,72.51
20191115,2000,114.281
20191115,2100,162.96
20191115,2200,199.336
20191115,2300,223.037
20191116,0,201.017
20191116,100,180.47
20191116,200,149.329
20191116,300,149.547
20191116,400,128.969
20191116,500,131.611
20191116,600,142.425
20191116,700,142.7
20191116,800,125.341
20191116,900,98.931
20191116,1000,114.587
20191116,1100,98.608
20191116,1200,84.973
20191116,1300,92.891
20191116,1400,72.672
20191116,1500,95.006
20191116,1600,93.692
20191116,1700,130.339
20191116,1800,146.444
20191116,1900,169.663
20191116,2000,192.613
20191116,2100,192.747
20191116,2200,201.105
20191116,2300,198.269
20191117,0,192.436
20191117,100,178.793
20191117,200,163.946
20191117,300,156.897
20191117,400,112.414
20191117,500,51.889
20191117,600,17.819
20191117,700,79.204
20191117,800,165.839
20191117,900,141.985
20191117,1000,197.208
20191117,1100,211.512
20191117,1200,170.78
20191117,1300,124.524
20191117,1400,95.197
20191117,1500,82.007
20191117,1600,62.67
20191117,1700,49.855
20191117,1800,40.988
20191117,1900,25.726
20191117,2000,11.717
20191117,2100,1.697
20191117,2200,0
20191117,2300,0
20191118,0,0
20191118,100,3.027
20191118,200,8.833
20191118,300,24.576
20191118,400,44.611
20191118,500,62.336
20191118,600,91.267
20191118,700,87.286
20191118,800,78.387
20191118,900,78.633
20191118,1000,42.526
20191118,1100,41.063
20191118,1200,40.249
20191118,1300,41.232
20191118,1400,36.955
20191118,1500,28.569
20191118,1600,15.236
20191118,1700,0.438
20191118,1800,0.942
20191118,1900,3.436
20191118,2000,11.749
20191118,2100,25.528
20191118,2200,48.937
20191118,2300,62.479
20191119,0,80.028
20191119,100,92.097
20191119,200,87.338
20191119,300,69.126
20191119,400,68.967
20191119,500,71.362
20191119,600,80.624
20191119,700,88.549
20191119,800,91.105
20191119,900,104.643
20191119,1000,51.325
20191119,1100,46.39
20191119,1200,44.475
20191119,1300,48.857
20191119,1400,72.886
20191119,1500,91.289
20191119,1600,116.298
20191119,1700,115.108
20191119,1800,156.493
20191119,1900,199.704
20191119,2000,221.392
20191119,2100,222.076
20191119,2200,222.154
20191119,2300,222.215
20191120,0,221.531
20191120,100,209.937
20191120,200,237.069
20191120,300,225.056
20191120,400,222.102
20191120,500,194.06
20191120,600,165.012
20191120,700,190.777
20191120,800,199.375
20191120,900,223.797
20191120,1000,240.138
20191120,1100,240.22
20191120,1200,237.372
20191120,1300,238.388
20191120,1400,182.484
20191120,1500,163.321
20191120,1600,159.157
20191120,1700,178.568
20191120,1800,180.64
20191120,1900,209.665
20191120,2000,221.956
20191120,2100,172.905
20191120,2200,140
20191120,2300,98.819
20191121,0,68.732
20191121,100,44.897
20191121,200,40.395
20191121,300,20.73
20191121,400,19.443
20191121,500,24.069
20191121,600,32.907
20191121,700,28.403
20191121,800,24.324
20191121,900,11.929
20191121,1000,0.009
20191121,1100,0
20191121,1200,103.339
20191121,1300,88.612
20191121,1400,99.707
20191121,1500,99.195
20191121,1600,92.106
20191121,1700,79.051
20191121,1800,92.974
20191121,1900,112.06
20191121,2000,114.947
20191121,2100,112.129
20191121,2200,108.72
20191121,2300,121.961
20191122,0,112.453
20191122,100,135.571
20191122,200,70.25
20191122,300,58.462
20191122,400,42.444
20191122,500,41.857
20191122,600,50.319
20191122,700,50.18
20191122,800,47.711
20191122,900,19.231
20191122,1000,30.549
20191122,1100,23.775
20191122,1200,9.002
20191122,1300,5.072
20191122,1400,0.076
20191122,1500,0
20191122,1600,0
20191122,1700,0
20191122,1800,0
20191122,1900,0
20191122,2000,0
20191122,2100,0.055
20191122,2200,0.454
20191122,2300,9.565
20191123,0,26.41
20191123,100,14.919
20191123,200,15.913
20191123,300,36.578
20191123,400,98.646
20191123,500,86.822
20191123,600,84.067
20191123,700,82.626
20191123,800,64.056
20191123,900,23.023
20191123,1000,9.275
20191123,1100,14.359
20191123,1200,14.998
20191123,1300,16.331
20191123,1400,13.71
20191123,1500,20.544
20191123,1600,25.651
20191123,1700,22.102
20191123,1800,13.483
20191123,1900,14.099
20191123,2000,12.459
20191123,2100,13.621
20191123,2200,2.295
20191123,2300,2.019
20191124,0,1.58
20191124,100,6.046
20191124,200,11.42
20191124,300,17.664
20191124,400,32.461
20191124,500,40.897
20191124,600,46.771
20191124,700,54.5
20191124,800,59.862
20191124,900,68.031
20191124,1000,59.324
20191124,1100,50.833
20191124,1200,50.613
20191124,1300,62.376
20191124,1400,100.042
20191124,1500,124.646
20191124,1600,123.174
20191124,1700,148.075
20191124,1800,211.005
20191124,1900,222.776
20191124,2000,181.531
20191124,2100,106.728
20191124,2200,102.849
20191124,2300,55.206
20191125,0,57.237
20191125,100,56.491
20191125,200,55.898
20191125,300,56.011
20191125,400,71.523
20191125,500,72.65
20191125,600,73.066
20191125,700,164.14
20191125,800,159.304
20191125,900,148.681
20191125,1000,128.156
20191125,1100,102.208
20191125,1200,117.217
20191125,1300,116.477
20191125,1400,105.689
20191125,1500,92.592
20191125,1600,54.248
20191125,1700,24.829
20191125,1800,11.718
20191125,1900,36.282
20191125,2000,63.286
20191125,2100,158.653
20191125,2200,223.292
20191125,2300,237.514
20191126,0,238.157
20191126,100,238.522
20191126,200,209.515
20191126,300,209.357
20191126,400,209.414
20191126,500,170.306
20191126,600,170.286
20191126,700,170.113
20191126,800,165.739
20191126,900,160.027
20191126,1000,190.682
20191126,1100,225.022
20191126,1200,224.915
20191126,1300,224.922
20191126,1400,224.918
20191126,1500,225.34
20191126,1600,224.922
20191126,1700,98.409
20191126,1800,131.974
20191126,1900,125.072
20191126,2000,131.871
20191126,2100,148.15
20191126,2200,169.793
20191126,2300,181.09
20191127,0,138.328
20191127,100,140.668
20191127,200,140.45
20191127,300,113.695
20191127,400,107.777
20191127,500,82.762
20191127,600,52.853
20191127,700,42.597
20191127,800,31.253
20191127,900,23.741
20191127,1000,14.926
20191127,1100,23.607
20191127,1200,23.428
20191127,1300,18.286
20191127,1400,15.657
20191127,1500,17.172
20191127,1600,24.408
20191127,1700,14.175
20191127,1800,16.435
20191127,1900,25.619
20191127,2000,33.637
20191127,2100,36.681
20191127,2200,33.758
20191127,2300,30.394
20191128,0,24.347
20191128,100,16.393
20191128,200,7.51
20191128,300,17.963
20191128,400,39.072
20191128,500,39.445
20191128,600,30.864
20191128,700,60.829
20191128,800,97.473
20191128,900,70.501
20191128,1000,35.068
20191128,1100,18.301
20191128,1200,9.189
20191128,1300,5.394
20191128,1400,4.187
20191128,1500,11.246
20191128,1600,11.853
20191128,1700,8.649
20191128,1800,5.932
20191128,1900,6.783
20191128,2000,8.024
20191128,2100,10.759
20191128,2200,7.475
20191128,2300,2.79
20191129,0,1.427
20191129,100,1.32
20191129,200,0.837
20191129,300,0.113
20191129,400,0.037
20191129,500,0.501
20191129,600,0.585
20191129,700,0.443
20191129,800,0.534
20191129,900,0.397
20191129,1000,0.046
20191129,1100,0.521
20191129,1200,1.163
20191129,1300,0.713
20191129,1400,0.864
20191129,1500,1.326
20191129,1600,11.879
20191129,1700,17.9
20191129,1800,70.701
20191129,1900,93.901
20191129,2000,117.195
20191129,2100,163.455
20191129,2200,190.795
20191129,2300,146.697
20191130,0,121.668
20191130,100,84.835
20191130,200,68.362
20191130,300,60.305
20191130,400,56.984
20191130,500,62.137
20191130,600,99.063
20191130,700,90.575
20191130,800,84.075
20191130,900,55.58
20191130,1000,33.054
20191130,1100,32.942
20191130,1200,95.739
20191130,1300,154.505
20191130,1400,142.708
20191130,1500,141.435
20191130,1600,152.431
20191130,1700,148.769
20191130,1800,160.121
20191130,1900,174.467
20191130,2000,175.759
20191130,2100,170.538
20191130,2200,173.986
20191130,2300,175.778
20191201,0,160.791
20191201,100,119.993
20191201,200,92.117
20191201,300,75.319
20191201,400,76.088
20191201,500,74.125
20191201,600,83.684
20191201,700,38.366
20191201,800,12.093
20191201,900,8.225
20191201,1000,0.248
20191201,1100,0.314
20191201,1200,3.496
20191201,1300,0.544
20191201,1400,0.411
20191201,1500,0.316
20191201,1600,0.441
20191201,1700,0.025
20191201,1800,0
20191201,1900,0
20191201,2000,0
20191201,2100,0
20191201,2200,0
20191201,2300,0.016
20191202,0,0
20191202,100,0
20191202,200,0
20191202,300,0
20191202,400,0
20191202,500,0
20191202,600,0
20191202,700,0
20191202,800,0.407
20191202,900,1.111
20191202,1000,0.402
20191202,1100,4.951
20191202,1200,15.145
20191202,1300,24.435
20191202,1400,39.112
20191202,1500,42.678
20191202,1600,55.604
20191202,1700,69.644
20191202,1800,99.77
20191202,1900,151.34
20191202,2000,180.327
20191202,2100,182.285
20191202,2200,183.591
20191202,2300,187.556
20191203,0,186.681
20191203,100,186.851
20191203,200,183.42
20191203,300,174.366
20191203,400,168.756
20191203,500,181.892
20191203,600,181.447
20191203,700,172.442
20191203,800,154.327
20191203,900,73.346
20191203,1000,57.775
20191203,1100,40.895
20191203,1200,33.472
20191203,1300,39.682
20191203,1400,49.023
20191203,1500,72.785
20191203,1600,80.37
20191203,1700,56.141
20191203,1800,67.57
20191203,1900,52.198
20191203,2000,35.198
20191203,2100,31
20191203,2200,24.141
20191203,2300,19.183
20191204,0,14.536
20191204,100,9.387
20191204,200,5.589
20191204,300,3.711
20191204,400,0.962
20191204,500,2.488
20191204,600,6.497
20191204,700,10.729
20191204,800,17.08
20191204,900,16.009
20191204,1000,28.153
20191204,1100,25.965
20191204,1200,7.865
20191204,1300,5.603
20191204,1400,7.987
20191204,1500,4.968
20191204,1600,5.476
20191204,1700,20.325
20191204,1800,73.306
20191204,1900,122.904
20191204,2000,183.159
20191204,2100,238.826
20191204,2200,238.326
20191204,2300,237.699
20191205,0,217.833
20191205,100,195.339
20191205,200,188.326
20191205,300,187.951
20191205,400,188.115
20191205,500,188.315
20191205,600,183.394
20191205,700,193.648
20191205,800,196.167
20191205,900,145.118
20191205,1000,93.242
20191205,1100,76.727
20191205,1200,79.484
20191205,1300,80.441
20191205,1400,91.395
20191205,1500,60.508
20191205,1600,62.458
20191205,1700,108.822
20191205,1800,123.71
20191205,1900,161.7
20191205,2000,170.233
20191205,2100,228.3
20191205,2200,227.939
20191205,2300,238.269
20191206,0,237.807
20191206,100,237.985
20191206,200,237.98
20191206,300,227.869
20191206,400,200.067
20191206,500,143.164
20191206,600,118.802
20191206,700,128.781
20191206,800,137.714
20191206,900,102.194
20191206,1000,102.047
20191206,1100,81.478
20191206,1200,40.756
20191206,1300,34.587
20191206,1400,22.176
20191206,1500,15.999
20191206,1600,16.748
20191206,1700,4.207
20191206,1800,4.357
20191206,1900,4.232
20191206,2000,4.785
20191206,2100,5.451
20191206,2200,9.828
20191206,2300,5.64
20191207,0,2.638
20191207,100,1.118
20191207,200,0.06
20191207,300,0
20191207,400,0
20191207,500,0.057
20191207,600,0.634
20191207,700,1.507
20191207,800,2.03
20191207,900,6.045
20191207,1000,1.144
20191207,1100,6.847
20191207,1200,10.666
20191207,1300,24.809
20191207,1400,29.959
20191207,1500,34.983
20191207,1600,44.752
20191207,1700,61.291
20191207,1800,87.716
20191207,1900,169.292
20191207,2000,227.04
20191207,2100,237.159
20191207,2200,238.597
20191207,2300,238.469
20191208,0,238.265
20191208,100,238.572
20191208,200,238.343
20191208,300,236.57
20191208,400,225.629
20191208,500,226.915
20191208,600,235.521
20191208,700,236.274
20191208,800,236.803
20191208,900,214.29
20191208,1000,201.457
20191208,1100,167.364
20191208,1200,131.166
20191208,1300,155.262
20191208,1400,167.356
20191208,1500,167.778
20191208,1600,138.622
20191208,1700,161.564
20191208,1800,200.508
20191208,1900,209.129
20191208,2000,214.69
20191208,2100,160.907
20191208,2200,153.593
20191208,2300,195.998
20191209,0,183.348
20191209,100,162.081
20191209,200,26.678
20191209,300,28.666
20191209,400,29.604
20191209,500,32.568
20191209,600,102.114
20191209,700,103.101
20191209,800,101.258
20191209,900,67.033
20191209,1000,37.96
20191209,1100,7.72
20191209,1200,5.273
20191209,1300,2.726
20191209,1400,5.73
20191209,1500,0.654
20191209,1600,52.426
20191209,1700,59.893
20191209,1800,67.702
20191209,1900,70.066
20191209,2000,66.302
20191209,2100,61.635
20191209,2200,76.665
20191209,2300,71.342
20191210,0,54.522
20191210,100,39.924
20191210,200,39.663
20191210,300,45.33
20191210,400,69.805
20191210,500,71.618
20191210,600,68.564
20191210,700,70.758
20191210,800,70.164
20191210,900,44.225
20191210,1000,40.909
20191210,1100,18.587
20191210,1200,2.405
20191210,1300,0
20191210,1400,0
20191210,1500,0
20191210,1600,0
20191210,1700,0
20191210,1800,0
20191210,1900,0.006
20191210,2000,2.532
20191210,2100,3.408
20191210,2200,5.116
20191210,2300,8.141
20191211,0,8.943
20191211,100,20.804
20191211,200,42.994
20191211,300,71.6
20191211,400,96.229
20191211,500,103.066
20191211,600,66.557
20191211,700,68.447
20191211,800,64.909
20191211,900,49.8
20191211,1000,62.403
20191211,1100,77.06
20191211,1200,81.776
20191211,1300,71.15
20191211,1400,46.039
20191211,1500,52.335
20191211,1600,69.267
20191211,1700,83.026
20191211,1800,90.174
20191211,1900,30.936
20191211,2000,39.891
20191211,2100,41.065
20191211,2200,39.958
20191211,2300,118.051
20191212,0,126.176
20191212,100,125.027
20191212,200,118.416
20191212,300,118.444
20191212,400,117.987
20191212,500,124.625
20191212,600,112.064
20191212,700,104.935
20191212,800,99.702
20191212,900,82.498
20191212,1000,76.151
20191212,1100,72.449
20191212,1200,73.509
20191212,1300,66.737
20191212,1400,69.359
20191212,1500,51.696
20191212,1600,29.486
20191212,1700,32.046
20191212,1800,22.883
20191212,1900,38.386
20191212,2000,51.616
20191212,2100,59.7
20191212,2200,92.699
20191212,2300,109.84
20191213,0,110.993
20191213,100,114.159
20191213,200,141.674
20191213,300,137.054
20191213,400,155.734
20191213,500,215.82
20191213,600,161.605
20191213,700,145.203
20191213,800,128.475
20191213,900,112.087
20191213,1000,60.97
20191213,1100,28.653
20191213,1200,28.7
20191213,1300,57.473
20191213,1400,111.767
20191213,1500,156.584
20191213,1600,121.99
20191213,1700,79.721
20191213,1800,67.223
20191213,1900,37.962
20191213,2000,25.742
20191213,2100,40.923
20191213,2200,42.723
20191213,2300,77.783
20191214,0,73.258
20191214,100,82.494
20191214,200,37.146
20191214,300,39.851
20191214,400,32.126
20191214,500,9.175
20191214,600,10.688
20191214,700,9.239
20191214,800,9.891
20191214,900,10.07
20191214,1000,0.104
20191214,1100,0.127
20191214,1200,0
20191214,1300,0
20191214,1400,0
20191214,1500,0
20191214,1600,0
20191214,1700,0
20191214,1800,0.854
20191214,1900,8.685
20191214,2000,24.401
20191214,2100,25.054
20191214,2200,13.304
20191214,2300,3.212
20191215,0,13.776
20191215,100,65.305
20191215,200,97.054
20191215,300,84.962
20191215,400,90.692
20191215,500,99.822
20191215,600,101.003
20191215,700,115.09
20191215,800,131.236
20191215,900,132.554
20191215,1000,115.289
20191215,1100,44.164
20191215,1200,11.81
20191215,1300,1.2
20191215,1400,0.776
20191215,1500,26.59
20191215,1600,48.65
20191215,1700,70.467
20191215,1800,105.325
20191215,1900,151.741
20191215,2000,194.136
20191215,2100,136.809
20191215,2200,84.027
20191215,2300,94.445
20191216,0,86.129
20191216,100,66.91
20191216,200,61.848
20191216,300,49.599
20191216,400,62.335
20191216,500,69.542
20191216,600,63.056
20191216,700,45.31
20191216,800,35.28
20191216,900,14.368
20191216,1000,19.601
20191216,1100,43.687
20191216,1200,56.315
20191216,1300,69.057
20191216,1400,86.644
20191216,1500,67.581
20191216,1600,77.174
20191216,1700,96.363
20191216,1800,112.782
20191216,1900,108.504
20191216,2000,100.137
20191216,2100,97.218
20191216,2200,131.351
20191216,2300,142.451
20191217,0,173.024
20191217,100,172.408
20191217,200,148.389
20191217,300,132.427
20191217,400,118.624
20191217,500,115.146
20191217,600,102.019
20191217,700,83.506
20191217,800,65.223
20191217,900,32.033
20191217,1000,6.157
20191217,1100,9.734
20191217,1200,8.749
20191217,1300,7.202
20191217,1400,0.899
20191217,1500,0.973
20191217,1600,0.929
20191217,1700,0.025
20191217,1800,0
20191217,1900,0
20191217,2000,0
20191217,2100,0.001
20191217,2200,2.963
20191217,2300,24.15
20191218,0,23.955
20191218,100,32.103
20191218,200,39.267
20191218,300,61.613
20191218,400,72.594
20191218,500,93.706
20191218,600,93.542
20191218,700,93.773
20191218,800,91.541
20191218,900,82.025
20191218,1000,29.788
20191218,1100,32.195
20191218,1200,34.429
20191218,1300,22.765
20191218,1400,10.474
20191218,1500,7.019
20191218,1600,5.553
20191218,1700,10.347
20191218,1800,19.078
20191218,1900,28.653
20191218,2000,41.113
20191218,2100,118.867
20191218,2200,119.538
20191218,2300,133.85
20191219,0,132.6
20191219,100,137.787
20191219,200,122.349
20191219,300,104.737
20191219,400,106.793
20191219,500,106.088
20191219,600,102.838
20191219,700,103.464
20191219,800,98.633
20191219,900,88.632
20191219,1000,49.169
20191219,1100,92.989
20191219,1200,109.323
20191219,1300,105.199
20191219,1400,136.187
20191219,1500,149.046
20191219,1600,137.41
20191219,1700,125.55
20191219,1800,182.473
20191219,1900,187.744
20191219,2000,169.294
20191219,2100,141.788
20191219,2200,160.707
20191219,2300,167.265
20191220,0,105.455
20191220,100,77.63
20191220,200,80.573
20191220,300,87.519
20191220,400,73.136
20191220,500,86.333
20191220,600,79.581
20191220,700,88.033
20191220,800,92.138
20191220,900,90.581
20191220,1000,93.114
20191220,1100,86.316
20191220,1200,68.603
20191220,1300,62.602
20191220,1400,56.852
20191220,1500,55.263
20191220,1600,38.064
20191220,1700,29.964
20191220,1800,34.127
20191220,1900,72.495
20191220,2000,93.227
20191220,2100,112.543
20191220,2200,106.933
20191220,2300,102.074
20191221,0,159.757
20191221,100,188.968
20191221,200,160.194
20191221,300,161.849
20191221,400,131.531
20191221,500,92.617
20191221,600,58.004
20191221,700,35.54
20191221,800,19.221
20191221,900,5.839
20191221,1000,0.002
20191221,1100,0.002
20191221,1200,0
20191221,1300,0
20191221,1400,0
20191221,1500,0
20191221,1600,0
20191221,1700,0
20191221,1800,0
20191221,1900,0.027
20191221,2000,0.85
20191221,2100,7.711
20191221,2200,19.231
20191221,2300,19.013
20191222,0,49.855
20191222,100,62.817
20191222,200,62.2
20191222,300,73.101
20191222,400,55.975
