,date,hour,minute,lmp
63092,09/29/2018 ,17,20,15.47
63093,04/22/2018 ,00,05,18.92
63094,04/25/2018 ,15,10,28.35
63095,03/29/2018 ,18,10,25.54
63096,02/11/2018 ,12,50,25.14
63097,03/16/2018 ,02,25,-0.36
63098,11/19/2018 ,13,50,33.54
63099,04/29/2018 ,08,15,15.67
63100,02/09/2018 ,11,00,19.76
63101,05/02/2018 ,09,15,2.38
63102,07/27/2018 ,11,15,31.48
63103,10/05/2018 ,06,20,27.55
63104,05/12/2018 ,16,05,29.43
63105,02/15/2018 ,08,25,17.96
63106,04/21/2018 ,14,55,5.21
63107,06/15/2018 ,02,50,16.7
63108,06/04/2018 ,19,55,27.28
63109,07/03/2018 ,09,20,20.5
63110,07/17/2018 ,10,00,19.76
63111,10/07/2018 ,21,00,20.76
63112,09/17/2018 ,18,40,33.24
63113,07/23/2018 ,19,15,25.72
63114,06/04/2018 ,16,55,29.25
63115,10/08/2018 ,07,45,21.0
63116,10/15/2018 ,07,40,12.38
63117,10/18/2018 ,02,25,19.79
63118,04/29/2018 ,19,55,2.34
63119,08/20/2018 ,09,50,21.08
63120,11/26/2018 ,21,25,33.96
63121,04/08/2018 ,18,05,18.8
63122,06/27/2018 ,15,45,40.49
63123,01/10/2018 ,06,45,4.92
63124,03/25/2018 ,21,10,19.04
63125,04/25/2018 ,09,55,-3.76
63126,11/06/2018 ,19,50,33.33
63127,11/26/2018 ,07,25,42.27
63128,06/21/2018 ,01,35,18.68
63129,01/26/2018 ,04,25,4.47
63130,07/26/2018 ,11,40,33.86
63131,08/06/2018 ,20,25,31.31
63132,12/30/2018 ,13,45,23.91
63133,11/10/2018 ,23,45,9.38
63134,03/27/2018 ,04,10,17.84
63135,10/10/2018 ,05,55,20.25
63136,08/25/2018 ,11,35,19.46
63137,07/11/2018 ,06,55,17.71
63138,10/09/2018 ,05,45,22.76
63139,06/30/2018 ,03,25,19.65
63140,10/19/2018 ,22,15,37.58
63141,09/19/2018 ,23,20,27.62
63142,12/26/2018 ,04,40,0.75
63143,01/19/2018 ,11,30,20.16
63144,10/11/2018 ,12,35,22.66
63145,03/31/2018 ,08,25,14.63
63146,07/07/2018 ,04,00,18.04
63147,08/30/2018 ,14,05,53.26
63148,10/03/2018 ,16,40,76.9
63149,11/24/2018 ,18,40,9.3
63150,05/04/2018 ,09,45,-0.37
63151,09/06/2018 ,17,55,31.62
63152,05/29/2018 ,13,15,29.03
63153,04/11/2018 ,19,55,4.92
63154,02/21/2018 ,17,25,29.9
63155,06/23/2018 ,13,55,33.75
63156,11/30/2018 ,20,15,-0.85
63157,05/12/2018 ,01,50,-0.1
63158,05/07/2018 ,12,25,2.33
63159,11/11/2018 ,17,45,35.7
63160,02/27/2018 ,12,15,20.05
63161,06/22/2018 ,20,00,22.33
63162,11/16/2018 ,21,20,6.66
63163,12/15/2018 ,12,30,24.68
63164,01/16/2018 ,22,20,68.75
63165,03/01/2018 ,21,00,20.13
63166,08/04/2018 ,05,05,18.56
63167,08/12/2018 ,10,25,20.87
63168,09/03/2018 ,03,45,18.76
63169,09/22/2018 ,20,25,19.42
63170,02/07/2018 ,00,25,20.56
63171,07/08/2018 ,18,25,28.13
63172,04/13/2018 ,18,50,-0.11
63173,12/07/2018 ,19,55,48.5
63174,07/28/2018 ,07,10,18.98
63175,11/24/2018 ,16,00,13.72
63176,06/26/2018 ,07,45,17.92
63177,05/02/2018 ,00,30,-0.36
63178,08/09/2018 ,23,30,24.58
63179,05/04/2018 ,17,35,23.58
63180,12/04/2018 ,04,30,23.99
63181,03/17/2018 ,22,15,18.68
63182,07/21/2018 ,17,30,122.8
63183,09/20/2018 ,12,50,28.56
63184,12/24/2018 ,08,40,15.05
63185,09/14/2018 ,22,45,20.27
63186,01/17/2018 ,00,35,47.99
63187,09/28/2018 ,07,25,17.75
63188,09/05/2018 ,06,45,30.58
63189,11/10/2018 ,16,20,18.57
63190,09/10/2018 ,13,35,24.18
63191,03/25/2018 ,07,30,16.22
63192,05/22/2018 ,07,40,21.74
63193,04/11/2018 ,05,10,-5.41
63194,05/26/2018 ,15,40,1410.9
63195,09/06/2018 ,02,45,20.22
63196,08/02/2018 ,06,00,18.06
63197,06/28/2018 ,07,00,37.96
63198,08/08/2018 ,22,35,22.58
63199,08/01/2018 ,21,30,30.78
63200,08/09/2018 ,09,15,28.39
63201,02/07/2018 ,03,10,20.2
63202,08/28/2018 ,08,45,17.79
63203,07/24/2018 ,02,10,19.42
63204,12/19/2018 ,01,05,21.63
63205,06/27/2018 ,23,15,21.0
63206,12/30/2018 ,15,20,24.81
63207,05/24/2018 ,20,30,27.45
63208,11/18/2018 ,22,50,56.96
63209,03/01/2018 ,20,00,20.27
63210,06/16/2018 ,17,10,-0.82
63211,11/10/2018 ,15,15,17.29
63212,01/07/2018 ,11,15,15.72
63213,08/12/2018 ,23,25,19.98
63214,02/07/2018 ,05,55,20.83
63215,03/01/2018 ,09,30,12.75
63216,05/06/2018 ,09,40,18.24
63217,04/12/2018 ,22,40,-1.75
63218,06/02/2018 ,18,05,29.77
63219,01/09/2018 ,00,10,17.56
63220,04/02/2018 ,23,00,4.05
63221,08/09/2018 ,21,55,29.49
63222,04/19/2018 ,06,20,18.73
63223,06/09/2018 ,10,15,20.44
63224,01/02/2018 ,05,05,28.46
63225,01/10/2018 ,21,55,15.91
63226,11/04/2018 ,17,05,23.68
63227,04/21/2018 ,20,30,29.68
63228,06/04/2018 ,04,00,16.56
63229,04/15/2018 ,16,20,21.09
63230,04/03/2018 ,18,30,1.35
63231,06/07/2018 ,10,50,24.87
63232,11/18/2018 ,06,55,24.99
63233,05/28/2018 ,19,30,34.73
63234,11/06/2018 ,07,40,26.31
63235,03/24/2018 ,11,50,18.56
63236,05/10/2018 ,16,10,-0.36
63237,10/27/2018 ,02,30,17.01
63238,03/12/2018 ,20,30,20.21
63239,08/31/2018 ,13,45,41.7
63240,11/10/2018 ,09,50,31.09
63241,05/07/2018 ,07,25,7.44
63242,02/28/2018 ,04,30,14.69
63243,04/02/2018 ,21,15,6.25
63244,11/02/2018 ,20,05,27.75
63245,09/15/2018 ,06,05,19.95
63246,04/09/2018 ,20,50,18.58
63247,07/29/2018 ,21,45,27.28
63248,10/28/2018 ,01,35,-0.81
63249,12/12/2018 ,18,45,30.11
63250,03/31/2018 ,22,30,9.45
63251,10/14/2018 ,07,25,19.17
63252,06/12/2018 ,23,30,19.79
63253,07/16/2018 ,01,15,19.28
63254,11/17/2018 ,08,55,26.4
63255,02/19/2018 ,21,55,15.36
63256,11/02/2018 ,01,50,18.9
63257,02/01/2018 ,12,30,16.59
63258,11/22/2018 ,05,55,30.4
63259,10/12/2018 ,00,10,21.3
63260,03/04/2018 ,22,35,15.9
63261,02/05/2018 ,00,30,20.25
63262,06/14/2018 ,14,30,30.29
63263,12/26/2018 ,01,00,0.23
63264,05/30/2018 ,15,40,36.79
63265,12/06/2018 ,16,20,28.81
63266,03/18/2018 ,08,10,18.67
63267,11/26/2018 ,12,25,31.06
63268,05/24/2018 ,15,55,37.07
63269,01/31/2018 ,00,10,4.14
63270,03/14/2018 ,00,15,16.66
63271,09/17/2018 ,07,30,20.82
63272,03/18/2018 ,12,10,24.1
63273,01/03/2018 ,17,05,45.63
63274,08/30/2018 ,22,55,25.22
63275,12/03/2018 ,20,00,18.38
63276,03/01/2018 ,10,25,14.03
63277,06/29/2018 ,19,35,18.04
63278,09/11/2018 ,22,35,19.8
63279,02/24/2018 ,07,55,20.26
63280,07/19/2018 ,07,40,16.54
63281,07/07/2018 ,06,55,17.61
63282,03/05/2018 ,21,55,20.28
63283,08/18/2018 ,22,35,23.68
63284,12/09/2018 ,11,35,32.88
63285,08/01/2018 ,13,40,46.85
63286,12/14/2018 ,17,35,54.33
63287,11/26/2018 ,11,00,31.71
63288,05/15/2018 ,00,25,8.45
63289,11/30/2018 ,16,45,1.95
63290,10/26/2018 ,10,30,28.91
63291,10/03/2018 ,02,20,11.14
63292,10/23/2018 ,06,25,27.65
63293,10/03/2018 ,20,10,49.72
63294,09/02/2018 ,06,40,18.76
63295,03/03/2018 ,12,10,13.02
63296,06/14/2018 ,01,35,21.1
63297,06/20/2018 ,13,10,32.21
63298,07/17/2018 ,03,40,12.19
63299,09/11/2018 ,01,30,17.85
63300,01/31/2018 ,18,10,18.96
63301,12/28/2018 ,12,25,19.07
63302,01/27/2018 ,00,35,21.19
63303,01/19/2018 ,05,25,15.55
63304,06/01/2018 ,05,35,16.41
63305,06/23/2018 ,21,40,26.53
63306,06/05/2018 ,17,35,46.72
63307,02/21/2018 ,06,40,21.13
63308,04/21/2018 ,23,10,19.25
63309,07/16/2018 ,19,15,33.24
63310,11/29/2018 ,15,45,32.29
63311,09/29/2018 ,19,05,18.25
63312,06/03/2018 ,20,35,26.35
63313,05/14/2018 ,04,45,14.74
63314,06/25/2018 ,16,40,105.09
63315,11/23/2018 ,14,45,18.77
63316,11/24/2018 ,01,50,26.78
63317,03/06/2018 ,17,40,18.4
63318,03/18/2018 ,16,55,17.59
63319,03/20/2018 ,21,35,21.71
63320,07/30/2018 ,01,15,17.27
63321,07/13/2018 ,02,05,14.16
63322,04/10/2018 ,09,55,23.67
63323,12/13/2018 ,17,25,20.36
63324,09/19/2018 ,00,15,17.3
63325,08/30/2018 ,03,35,16.42
63326,05/18/2018 ,13,50,2.29
63327,10/15/2018 ,19,35,37.31
63328,03/16/2018 ,10,25,18.44
63329,06/20/2018 ,02,50,16.93
63330,07/25/2018 ,04,40,18.29
63331,07/15/2018 ,11,00,22.38
63332,02/26/2018 ,14,20,18.5
63333,05/06/2018 ,23,50,5.18
63334,03/19/2018 ,10,45,0.7
63335,04/12/2018 ,23,55,-1.04
63336,09/16/2018 ,16,20,47.09
63337,02/09/2018 ,21,30,18.44
63338,04/28/2018 ,17,35,29.71
63339,01/26/2018 ,11,50,11.19
63340,08/29/2018 ,20,45,28.64
63341,05/21/2018 ,15,00,48.22
63342,12/25/2018 ,15,45,18.95
63343,03/23/2018 ,02,25,-0.7
63344,05/24/2018 ,02,55,16.07
63345,01/07/2018 ,09,15,13.99
63346,04/11/2018 ,05,15,-3.33
63347,03/05/2018 ,20,40,23.18
63348,10/05/2018 ,16,05,32.46
63349,02/06/2018 ,01,45,18.68
63350,01/28/2018 ,14,35,26.41
63351,01/22/2018 ,00,35,13.78
63352,12/07/2018 ,06,50,42.73
63353,11/24/2018 ,09,05,36.4
63354,12/16/2018 ,10,50,31.47
63355,08/12/2018 ,12,15,24.3
63356,10/14/2018 ,22,35,17.72
63357,08/03/2018 ,14,25,34.51
63358,11/22/2018 ,16,35,19.68
63359,05/14/2018 ,13,10,94.28
63360,10/03/2018 ,03,35,12.53
63361,05/20/2018 ,01,35,17.23
63362,09/14/2018 ,00,10,21.94
63363,08/18/2018 ,11,20,35.32
63364,05/30/2018 ,05,15,16.78
63365,11/17/2018 ,07,00,18.52
63366,06/09/2018 ,14,50,28.81
63367,07/18/2018 ,11,05,24.75
63368,05/29/2018 ,07,20,14.84
63369,07/20/2018 ,05,15,11.36
63370,10/12/2018 ,15,35,53.58
63371,08/01/2018 ,08,25,19.86
63372,01/13/2018 ,19,00,18.96
63373,02/09/2018 ,07,10,20.09
63374,12/29/2018 ,22,25,24.96
63375,02/17/2018 ,06,05,14.19
63376,04/10/2018 ,22,40,-0.28
63377,02/05/2018 ,22,55,21.0
63378,02/07/2018 ,01,10,20.1
63379,11/02/2018 ,00,45,20.84
63380,04/18/2018 ,15,05,20.14
63381,03/30/2018 ,04,40,17.12
63382,01/10/2018 ,12,50,-0.33
63383,10/23/2018 ,13,00,25.98
63384,01/08/2018 ,02,45,17.79
63385,09/04/2018 ,18,15,27.41
63386,11/05/2018 ,20,15,32.36
63387,07/04/2018 ,02,50,20.69
63388,07/24/2018 ,06,55,19.64
63389,10/04/2018 ,11,55,47.88
63390,04/16/2018 ,15,40,-0.92
63391,04/22/2018 ,23,50,18.65
63392,04/03/2018 ,00,30,0.73
63393,02/03/2018 ,15,55,20.94
63394,07/06/2018 ,22,20,24.14
63395,07/20/2018 ,14,55,52.75
63396,04/12/2018 ,16,30,3.14
63397,05/15/2018 ,06,45,19.0
63398,09/05/2018 ,21,30,28.53
63399,01/27/2018 ,19,20,19.04
63400,06/06/2018 ,12,05,30.11
63401,04/02/2018 ,09,20,74.64
63402,12/31/2018 ,09,45,15.56
63403,09/01/2018 ,23,40,20.95
63404,02/16/2018 ,01,25,17.42
63405,11/25/2018 ,09,50,10.16
63406,06/28/2018 ,03,45,15.64
63407,12/23/2018 ,19,10,24.42
63408,02/03/2018 ,05,25,10.45
63409,11/26/2018 ,20,30,36.1
63410,09/17/2018 ,19,55,47.21
63411,07/02/2018 ,20,50,28.54
63412,09/28/2018 ,21,50,19.54
63413,11/10/2018 ,22,50,12.43
63414,06/17/2018 ,07,30,19.21
63415,07/28/2018 ,03,55,20.26
63416,10/10/2018 ,04,40,20.29
63417,09/12/2018 ,07,35,21.02
63418,11/20/2018 ,01,05,31.91
63419,12/30/2018 ,12,50,23.98
63420,12/11/2018 ,15,05,21.47
63421,05/28/2018 ,11,40,26.48
63422,12/25/2018 ,23,15,14.89
63423,02/27/2018 ,16,50,20.63
63424,02/01/2018 ,20,25,18.64
63425,07/22/2018 ,21,25,31.14
63426,07/04/2018 ,17,50,18.65
63427,01/29/2018 ,04,10,16.57
63428,10/06/2018 ,06,15,21.22
63429,09/26/2018 ,21,15,26.72
63430,10/26/2018 ,20,20,35.39
63431,08/01/2018 ,21,55,28.32
63432,03/08/2018 ,21,55,2.91
63433,08/05/2018 ,10,25,17.47
63434,06/09/2018 ,04,20,16.24
63435,06/23/2018 ,17,10,67.36
63436,11/29/2018 ,08,10,14.83
63437,05/21/2018 ,20,15,25.24
63438,11/27/2018 ,23,50,-0.82
63439,08/13/2018 ,08,00,22.29
63440,09/23/2018 ,17,35,22.0
63441,07/10/2018 ,18,45,27.13
63442,09/24/2018 ,19,10,36.66
63443,01/03/2018 ,15,25,42.12
63444,07/17/2018 ,05,25,13.76
63445,11/17/2018 ,12,00,25.81
63446,10/08/2018 ,08,10,21.31
63447,11/08/2018 ,16,40,25.6
63448,04/13/2018 ,00,50,-3.61
63449,06/25/2018 ,20,10,29.17
63450,11/14/2018 ,08,21,49.84
63451,10/18/2018 ,17,00,23.64
63452,08/07/2018 ,16,55,48.55
63453,04/14/2018 ,18,40,-3.71
63454,05/20/2018 ,14,35,21.48
63455,10/09/2018 ,23,30,20.68
63456,02/21/2018 ,23,55,22.08
63457,02/06/2018 ,11,35,23.09
63458,03/05/2018 ,13,40,19.7
63459,07/15/2018 ,10,10,20.08
63460,10/20/2018 ,15,25,21.26
63461,07/21/2018 ,02,35,3.28
63462,09/16/2018 ,01,20,19.64
63463,01/08/2018 ,05,00,17.65
63464,06/20/2018 ,17,50,38.56
63465,08/08/2018 ,14,10,35.38
63466,07/03/2018 ,11,20,25.68
63467,12/21/2018 ,17,35,21.31
63468,12/02/2018 ,02,10,8.13
63469,07/26/2018 ,15,05,93.86
63470,08/15/2018 ,04,25,18.59
63471,09/21/2018 ,08,50,20.84
63472,02/01/2018 ,06,05,17.16
63473,09/22/2018 ,15,35,16.93
63474,03/07/2018 ,01,20,14.35
63475,05/20/2018 ,00,00,17.91
63476,10/29/2018 ,02,50,16.91
63477,11/04/2018 ,01,15,19.73
63478,05/07/2018 ,19,40,5.74
63479,10/02/2018 ,14,35,43.17
63480,05/17/2018 ,06,50,18.41
63481,02/03/2018 ,23,05,19.71
63482,06/13/2018 ,20,55,31.24
63483,09/14/2018 ,23,50,19.42
63484,02/27/2018 ,10,25,19.69
63485,03/24/2018 ,23,45,16.63
63486,02/05/2018 ,08,40,28.07
63487,03/05/2018 ,16,10,26.56
63488,10/24/2018 ,21,05,51.16
63489,05/12/2018 ,12,40,29.41
63490,02/14/2018 ,13,45,18.41
63491,10/22/2018 ,08,45,21.6
63492,10/05/2018 ,20,55,26.32
63493,09/08/2018 ,00,30,21.44
63494,09/04/2018 ,06,05,21.64
63495,07/05/2018 ,19,15,30.16
63496,07/28/2018 ,04,00,20.14
63497,02/25/2018 ,04,30,17.0
63498,09/06/2018 ,16,40,33.18
63499,06/01/2018 ,15,45,54.47
63500,02/11/2018 ,16,15,21.67
63501,01/01/2018 ,05,40,32.17
63502,08/14/2018 ,13,45,38.2
63503,04/21/2018 ,12,25,10.88
63504,10/23/2018 ,09,20,71.76
63505,10/22/2018 ,16,05,23.43
63506,01/24/2018 ,13,00,18.76
63507,04/08/2018 ,22,35,15.36
63508,06/20/2018 ,20,10,28.43
63509,07/18/2018 ,09,20,19.06
63510,01/01/2018 ,08,45,35.39
63511,02/04/2018 ,12,15,19.59
63512,10/27/2018 ,00,10,20.43
63513,01/07/2018 ,21,05,18.52
63514,01/11/2018 ,06,10,23.03
63515,11/28/2018 ,15,15,20.5
63516,01/01/2018 ,02,30,27.45
63517,03/10/2018 ,10,10,19.64
63518,05/23/2018 ,02,45,0.28
63519,07/03/2018 ,21,10,30.09
63520,04/01/2018 ,16,15,21.9
63521,05/28/2018 ,07,50,18.69
63522,06/27/2018 ,11,05,22.24
63523,04/28/2018 ,02,30,18.77
63524,02/28/2018 ,17,55,20.44
63525,12/29/2018 ,02,45,24.41
63526,08/13/2018 ,21,25,20.47
63527,12/02/2018 ,14,20,37.26
63528,11/07/2018 ,14,00,39.42
63529,12/10/2018 ,22,15,27.93
63530,04/13/2018 ,19,40,4.02
63531,02/08/2018 ,16,20,17.77
63532,08/19/2018 ,02,15,18.81
63533,01/12/2018 ,12,40,20.69
63534,07/25/2018 ,09,25,25.96
63535,10/11/2018 ,08,05,21.46
63536,01/31/2018 ,05,57,18.65
63537,07/05/2018 ,16,10,29.82
63538,10/30/2018 ,13,25,23.99
63539,04/01/2018 ,08,55,17.98
63540,04/06/2018 ,12,40,28.68
63541,05/20/2018 ,21,55,18.28
63542,08/22/2018 ,05,20,18.8
63543,08/14/2018 ,15,45,39.23
63544,08/23/2018 ,13,50,31.8
63545,03/09/2018 ,20,15,18.87
63546,06/29/2018 ,13,45,31.75
63547,09/07/2018 ,16,00,45.3
63548,04/09/2018 ,19,20,18.23
63549,08/20/2018 ,03,50,18.97
63550,05/30/2018 ,20,05,23.94
63551,01/04/2018 ,16,20,39.51
63552,02/20/2018 ,17,50,14.47
63553,01/27/2018 ,03,05,16.12
63554,12/22/2018 ,22,15,20.74
63555,07/14/2018 ,11,50,31.67
63556,09/09/2018 ,10,30,20.43
63557,11/03/2018 ,02,10,-0.81
63558,01/08/2018 ,09,00,21.22
63559,12/06/2018 ,04,35,5.22
63560,10/30/2018 ,00,40,7.51
63561,05/15/2018 ,13,40,37.34
63562,01/09/2018 ,16,25,18.85
63563,08/24/2018 ,09,05,17.94
63564,03/03/2018 ,08,35,13.04
63565,10/31/2018 ,09,06,21.11
63566,12/28/2018 ,18,30,30.32
63567,11/09/2018 ,03,10,15.37
63568,02/12/2018 ,23,15,19.75
63569,12/12/2018 ,18,55,27.55
63570,06/02/2018 ,03,35,15.91
63571,12/19/2018 ,10,45,28.17
63572,05/29/2018 ,18,55,27.83
63573,02/04/2018 ,15,45,11.23
63574,02/22/2018 ,23,30,20.22
63575,03/28/2018 ,01,50,16.84
63576,05/31/2018 ,00,35,17.44
63577,10/05/2018 ,22,15,74.8
63578,07/29/2018 ,19,13,75.52
63579,08/04/2018 ,15,45,36.15
63580,02/26/2018 ,01,05,15.33
63581,04/11/2018 ,00,01,-9.22
63582,09/26/2018 ,23,25,20.84
63583,07/06/2018 ,09,20,28.81
63584,01/26/2018 ,23,35,22.11
63585,07/07/2018 ,15,30,34.6
63586,05/17/2018 ,03,05,7.03
63587,09/12/2018 ,13,30,45.07
63588,12/30/2018 ,00,50,26.83
63589,08/07/2018 ,23,00,20.77
63590,05/27/2018 ,18,10,27.47
63591,04/27/2018 ,06,40,22.11
63592,09/04/2018 ,01,55,18.68
63593,12/14/2018 ,03,25,17.63
63594,02/08/2018 ,19,00,17.46
63595,03/25/2018 ,22,05,20.37
63596,08/13/2018 ,01,30,18.61
63597,08/18/2018 ,12,10,39.49
63598,11/15/2018 ,10,45,38.48
63599,06/14/2018 ,07,55,25.56
63600,04/21/2018 ,15,45,-0.37
63601,12/27/2018 ,09,10,12.09
63602,06/27/2018 ,16,50,34.44
63603,12/08/2018 ,18,35,43.87
63604,01/19/2018 ,11,40,19.57
63605,12/16/2018 ,05,55,25.15
63606,03/23/2018 ,15,05,6.56
63607,08/22/2018 ,22,40,26.19
63608,08/16/2018 ,12,55,75.58
63609,07/09/2018 ,22,35,18.37
63610,10/12/2018 ,12,35,22.23
63611,06/07/2018 ,17,25,23.45
63612,04/23/2018 ,08,05,21.08
63613,04/17/2018 ,23,20,-0.35
63614,11/04/2018 ,20,45,13.41
63615,09/30/2018 ,15,45,23.85
63616,07/08/2018 ,03,15,19.38
63617,12/18/2018 ,06,25,39.78
63618,09/02/2018 ,07,50,19.11
63619,01/21/2018 ,02,55,-0.85
63620,07/19/2018 ,18,10,94.03
63621,04/02/2018 ,03,55,20.26
63622,03/13/2018 ,05,50,18.65
63623,09/01/2018 ,10,39,25.84
63624,03/09/2018 ,16,45,18.92
63625,05/05/2018 ,05,15,17.56
63626,05/25/2018 ,01,10,13.21
63627,09/15/2018 ,00,50,18.7
63628,06/12/2018 ,03,55,16.57
63629,10/21/2018 ,22,35,26.98
63630,12/22/2018 ,14,45,22.05
63631,09/23/2018 ,02,30,18.3
63632,08/31/2018 ,01,30,17.69
63633,03/29/2018 ,17,30,27.06
63634,08/27/2018 ,19,15,26.89
63635,12/10/2018 ,01,55,31.12
63636,06/10/2018 ,05,25,19.25
63637,09/10/2018 ,08,05,20.76
63638,07/31/2018 ,23,25,20.02
63639,06/04/2018 ,07,35,19.38
63640,04/18/2018 ,17,35,23.73
63641,07/03/2018 ,17,40,34.04
63642,12/19/2018 ,05,45,25.46
63643,07/19/2018 ,04,55,2.48
63644,04/14/2018 ,07,35,17.12
63645,12/26/2018 ,09,45,15.3
63646,08/25/2018 ,21,10,23.96
63647,11/06/2018 ,10,42,903.36
63648,12/10/2018 ,12,00,32.87
63649,11/14/2018 ,06,25,1182.67
63650,01/21/2018 ,13,15,6.93
63651,09/13/2018 ,19,15,37.86
63652,05/29/2018 ,08,25,13.85
63653,12/06/2018 ,05,35,22.42
63654,08/25/2018 ,11,25,18.12
63655,09/10/2018 ,21,05,21.79
63656,12/18/2018 ,23,00,22.66
63657,12/13/2018 ,22,45,21.89
63658,01/08/2018 ,02,40,17.79
63659,11/11/2018 ,01,50,3.91
63660,09/05/2018 ,08,15,25.14
63661,11/02/2018 ,21,15,27.16
63662,10/25/2018 ,16,15,26.91
63663,01/17/2018 ,13,50,46.15
63664,05/22/2018 ,19,20,26.56
63665,07/01/2018 ,08,25,18.19
63666,05/29/2018 ,11,30,28.36
63667,06/10/2018 ,23,05,18.73
63668,09/05/2018 ,15,00,32.99
63669,09/27/2018 ,20,25,21.25
63670,06/18/2018 ,14,40,34.15
63671,05/16/2018 ,22,35,13.29
63672,12/31/2018 ,03,50,14.09
63673,03/25/2018 ,14,55,18.65
63674,01/07/2018 ,22,35,17.43
63675,06/20/2018 ,08,25,20.92
63676,11/14/2018 ,09,05,46.87
63677,04/05/2018 ,08,20,15.22
63678,02/09/2018 ,00,40,15.34
63679,07/21/2018 ,09,50,19.53
63680,09/13/2018 ,02,35,16.89
63681,05/14/2018 ,16,45,17.59
63682,01/08/2018 ,13,20,19.02
63683,04/13/2018 ,06,30,-0.38
63684,02/13/2018 ,13,55,19.92
63685,11/04/2018 ,16,15,27.26
63686,09/08/2018 ,15,35,27.88
63687,11/18/2018 ,19,05,627.81
63688,10/25/2018 ,19,58,43.06
63689,04/09/2018 ,18,20,17.78
63690,10/26/2018 ,02,45,20.75
63691,03/23/2018 ,23,55,-0.43
63692,07/12/2018 ,18,55,25.14
63693,11/13/2018 ,11,15,33.48
63694,09/26/2018 ,10,55,16.65
63695,12/26/2018 ,10,50,7.1
63696,10/31/2018 ,08,40,12.27
63697,04/26/2018 ,13,45,19.71
63698,01/02/2018 ,06,10,36.16
63699,06/05/2018 ,18,30,34.73
63700,07/09/2018 ,23,25,19.25
63701,04/16/2018 ,12,20,-0.93
63702,02/16/2018 ,07,45,4.29
63703,06/28/2018 ,08,20,19.09
63704,12/27/2018 ,17,00,21.86
63705,06/23/2018 ,00,30,17.7
63706,06/17/2018 ,12,15,24.4
63707,10/08/2018 ,00,30,15.82
63708,05/03/2018 ,13,40,34.41
63709,09/12/2018 ,13,50,42.46
63710,05/08/2018 ,23,10,5.23
63711,08/17/2018 ,08,30,20.47
63712,05/04/2018 ,15,10,25.73
63713,11/11/2018 ,20,25,25.83
63714,02/26/2018 ,01,25,15.63
63715,01/18/2018 ,19,20,21.94
63716,11/10/2018 ,06,00,22.4
63717,12/21/2018 ,14,05,20.85
63718,08/22/2018 ,23,30,25.11
63719,07/12/2018 ,04,10,17.17
63720,05/05/2018 ,15,55,49.93
63721,11/24/2018 ,20,20,8.22
63722,08/04/2018 ,07,20,17.89
63723,06/08/2018 ,09,55,21.11
63724,01/21/2018 ,09,30,18.44
63725,11/13/2018 ,09,15,33.63
63726,07/12/2018 ,00,55,17.05
63727,04/12/2018 ,17,20,0.6
63728,12/15/2018 ,14,50,20.19
63729,09/22/2018 ,12,40,17.11
63730,04/05/2018 ,10,20,12.49
63731,11/14/2018 ,11,05,35.73
63732,07/21/2018 ,11,50,30.55
63733,05/04/2018 ,11,55,9.01
63734,01/03/2018 ,21,00,57.02
63735,12/19/2018 ,04,50,33.04
63736,01/03/2018 ,03,30,34.27
63737,07/30/2018 ,21,50,30.25
63738,08/23/2018 ,17,05,35.63
63739,05/15/2018 ,21,55,18.54
63740,04/14/2018 ,20,20,21.18
63741,12/27/2018 ,13,45,19.0
63742,06/17/2018 ,16,50,30.45
63743,12/28/2018 ,08,15,20.14
63744,04/08/2018 ,01,45,20.83
63745,12/19/2018 ,22,50,23.31
63746,05/22/2018 ,01,20,17.32
63747,08/22/2018 ,23,00,25.29
63748,05/29/2018 ,09,30,13.41
63749,08/19/2018 ,19,20,39.61
63750,08/29/2018 ,18,45,32.45
63751,07/11/2018 ,23,45,17.89
63752,05/12/2018 ,15,35,40.92
63753,06/03/2018 ,19,45,25.83
63754,04/10/2018 ,16,00,21.03
63755,05/01/2018 ,17,40,11.32
63756,12/15/2018 ,08,15,35.67
63757,01/19/2018 ,17,50,20.23
63758,03/28/2018 ,22,05,20.74
63759,02/09/2018 ,04,05,15.69
63760,05/24/2018 ,09,15,21.1
63761,02/23/2018 ,17,35,22.0
63762,12/26/2018 ,02,20,0.0
63763,10/10/2018 ,00,50,21.01
63764,01/23/2018 ,08,35,33.18
63765,06/28/2018 ,10,20,22.97
63766,08/20/2018 ,09,00,20.47
63767,11/29/2018 ,07,30,10.16
63768,08/15/2018 ,04,00,18.45
63769,04/23/2018 ,11,15,27.11
63770,02/15/2018 ,20,10,18.71
63771,01/17/2018 ,17,15,52.26
63772,03/26/2018 ,01,30,0.42
63773,06/01/2018 ,09,00,18.8
63774,07/18/2018 ,20,20,33.06
63775,09/12/2018 ,12,45,34.97
63776,08/13/2018 ,13,30,71.73
63777,11/25/2018 ,18,10,23.08
63778,08/17/2018 ,22,40,26.57
63779,04/18/2018 ,23,45,18.66
63780,07/07/2018 ,07,40,19.47
63781,09/18/2018 ,15,40,20.18
63782,09/11/2018 ,19,15,24.87
63783,10/30/2018 ,21,30,34.62
63784,10/11/2018 ,02,50,20.67
63785,10/16/2018 ,17,45,23.84
63786,08/03/2018 ,08,10,17.99
63787,06/22/2018 ,01,00,17.76
63788,06/21/2018 ,07,55,21.42
