hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298699,2014-01-30 15:00:00,48,24,205.065,112.11665173048817,0.5219926218425527,1.0791610879731794,174.05668073666084,0.0,0.0,174.05668073666084,0.0,0.0,174.05668073666084,31.00831926333916,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298700,2014-01-30 16:00:00,48,24,205.051,112.38046576597377,1.0320098818581962,0.8599365723579679,172.67845677088218,0.0,0.0,172.67845677088218,0.0,0.0,172.67845677088218,32.37254322911781,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298701,2014-01-30 17:00:00,48,24,198.884,114.37161819587723,0.49542546821451244,0.9814129780712306,174.16988545158793,0.0,0.0,174.16988545158793,0.0,0.0,174.16988545158793,24.714114548412056,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298702,2014-01-30 18:00:00,48,24,204.09,118.51412914407591,0.48761858396403807,0.9087258168990199,177.47096180381115,0.0,0.0,177.47096180381115,0.0,0.0,177.47096180381115,26.619038196188853,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298703,2014-01-30 19:00:00,48,24,205.016,121.85303856941891,0.5773303930652042,0.8658257512251838,179.74805630101127,0.0,0.0,179.74805630101127,0.0,0.0,179.74805630101127,25.267943698988717,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298704,2014-01-30 20:00:00,48,24,204.906,125.45174220475202,0.5707337014595827,0.836383004380558,182.81749856219034,0.0,0.0,182.81749856219034,0.0,0.0,182.81749856219034,22.08850143780967,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298705,2014-01-30 21:00:00,48,24,205.25,129.91348287980384,0.9459390890108972,0.7375534009289885,187.64906753008054,0.0,0.0,187.64906753008054,0.0,0.0,187.64906753008054,17.600932469919456,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298706,2014-01-30 22:00:00,48,24,205.179,131.07863349978163,0.7206080686863695,0.9612906287605046,189.12299959733187,0.0,0.0,189.12299959733187,0.0,0.0,189.12299959733187,16.056000402668133,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298707,2014-01-30 23:00:00,48,24,205.163,133.98070582343783,1.5506906207025843,0.8940432600117185,192.80230325326647,0.0,0.0,192.80230325326647,0.0,0.0,192.80230325326647,12.360696746733538,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298708,2014-01-31 00:00:00,48,24,205.075,200.3254005771958,0.7887624650327159,1.029425935355325,249.0,0.0,0.0,205.075,0.0,0.0,205.075,0.0,240.8228873200876,240.8228873200876,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298709,2014-01-31 01:00:00,48,24,205.108,193.663189054099,0.715472741783966,1.1120949289109847,226.54741197395182,0.0,22.452588026048183,205.108,0.0,22.452588026048183,227.56058802604818,0.0,240.8228873200876,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298710,2014-01-31 02:00:00,48,24,204.924,187.25928427906712,0.5066163251058768,1.0466674901391626,249.0,0.0,0.0,204.924,0.0,0.0,204.924,0.0,200.0,200.0,1.0,4402.429500266693,0.0043239593505859375,2,0.0
298711,2014-01-31 03:00:00,48,24,204.285,178.93579126825705,0.5986366337616581,0.9175609420868692,248.38466996535914,0.0,0.0,204.285,0.0,0.0,204.285,0.0,200.0,200.0,1.0,4402.429500266693,0.0043239593505859375,2,0.0
298712,2014-01-31 04:00:00,48,24,204.238,170.00098942109264,0.5824885537910952,0.9645374104461886,239.82402171331393,0.0,0.0,204.238,0.0,0.0,204.238,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298713,2014-01-31 05:00:00,48,24,204.834,158.74128797358287,0.5828447614375047,0.9791501078758031,228.46136422858666,0.0,0.0,204.834,0.0,0.0,204.834,0.0,200.0,200.0,1.0,4402.429500266693,0.0043239593505859375,2,0.0
298714,2014-01-31 06:00:00,48,24,204.771,149.23153018903974,0.4944162132163522,1.1085826093107227,219.2652468076011,0.0,0.0,204.771,0.0,0.0,204.771,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298715,2014-01-31 07:00:00,48,24,205.119,137.70107556506485,0.8992758873312554,0.9549098810297872,207.9686867701425,0.0,0.0,205.119,0.0,0.0,205.119,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298716,2014-01-31 08:00:00,48,24,205.102,128.5590702501106,0.5096509402474038,1.0680746049846428,198.6985610800108,0.0,0.0,198.6985610800108,0.0,0.0,198.6985610800108,6.403438919989213,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298717,2014-01-31 09:00:00,48,24,201.547,121.6441631624941,0.4621794212162948,0.9885670633145218,191.2472629297622,0.0,0.0,191.2472629297622,0.0,0.0,191.2472629297622,10.299737070237796,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298718,2014-01-31 10:00:00,48,24,198.425,118.43006872703727,-0.025646950541482257,1.0308931407126138,186.40787903313702,0.0,0.0,186.40787903313702,0.0,0.0,186.40787903313702,12.01712096686299,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298719,2014-01-31 11:00:00,48,24,166.138,113.75977468648108,0.5814835393601544,1.1609235204258437,181.37712229788642,0.0,0.0,166.138,0.0,0.0,166.138,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298720,2014-01-31 12:00:00,48,24,144.07,110.23195511708985,-0.005996162047892841,1.1101796837276234,175.74953256215184,0.0,0.0,144.07,0.0,0.0,144.07,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298721,2014-01-31 13:00:00,48,24,149.54,109.51175824499171,0.40776870322724734,1.2317495300877366,173.98149834160557,0.0,0.0,149.54,0.0,0.0,149.54,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298722,2014-01-31 14:00:00,48,24,103.408,106.3288199839497,0.6368992717801426,1.230454589853097,169.51717684264761,0.0,0.0,103.408,0.0,0.0,103.408,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298723,2014-01-31 15:00:00,48,24,50.395,106.1320547551908,0.056132388280026556,1.2608598301860827,168.07208376136344,0.0,0.0,50.395,0.0,0.0,50.395,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298724,2014-01-31 16:00:00,48,24,34.796,108.14347043326694,-0.0048384871970620445,1.1184710301214713,168.44146143817537,0.0,0.0,34.796,0.0,0.0,34.796,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298725,2014-01-31 17:00:00,48,24,28.605,109.74842171085346,0.1439375731199623,1.0386721641835472,169.54668896656418,0.0,0.0,28.605,0.0,0.0,28.605,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298726,2014-01-31 18:00:00,48,24,4.53,113.07736112022305,0.4669882244428227,0.9821687618093795,172.0341937799583,0.0,0.0,4.53,0.0,0.0,4.53,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298727,2014-01-31 19:00:00,48,24,6.94,116.71624347634337,-0.022411397753262854,0.9818008837062553,174.6112612079357,0.0,0.0,6.94,0.0,0.0,6.94,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298728,2014-01-31 20:00:00,48,24,23.263,120.49853752693635,0.6278753447377692,0.9389645434696999,177.86429388437466,0.0,0.0,23.263,0.0,0.0,23.263,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298729,2014-01-31 21:00:00,48,24,8.074,127.33225907399063,0.4530751728418879,0.7747405139193344,185.06784372426733,0.0,0.0,8.074,0.0,0.0,8.074,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298730,2014-01-31 22:00:00,48,24,49.283,132.56780891354336,0.017399373497693625,1.004689719517245,190.6121750110936,0.0,0.0,49.283,0.0,0.0,49.283,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298731,2014-01-31 23:00:00,48,24,160.577,137.28874991257527,0.2613376765824187,0.9305000993487764,196.1103473424039,0.0,0.0,160.577,0.0,0.0,160.577,0.0,200.0,200.0,0.0,4402.429500266693,0.0043239593505859375,2,0.0
298732,2014-02-01 00:00:00,48,24,211.56,185.69074565272837,0.7333128080749739,0.31643619811772794,158.75102895486123,100.0,0.0,111.56,100.0,0.0,111.56,0.0,200.0,300.0,1.0,2988.7583701056665,0.0033440589904785156,2,0.0
298733,2014-02-01 01:00:00,48,24,210.135,193.01977592100485,0.7047568284211478,0.4278737983649824,249.0,0.0,0.0,210.135,0.0,0.0,210.135,0.0,300.0,300.0,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298734,2014-02-01 02:00:00,48,24,208.837,190.43839339004893,0.01707056643946949,0.49953783659058615,249.0,0.0,0.0,208.837,0.0,0.0,208.837,0.0,300.0,300.0,1.0,2988.7583701056665,0.0033440589904785156,2,0.0
298735,2014-02-01 03:00:00,48,24,179.923,184.57689986824636,0.6691771646624783,0.3854342818752685,154.02577856534845,100.0,0.0,79.923,100.0,0.0,79.923,0.0,300.0,400.0,1.0,2988.7583701056665,0.0033440589904785156,2,0.0
298736,2014-02-01 04:00:00,48,24,179.504,176.75910920417488,0.145303035764532,0.47356241707413477,246.58214149639616,0.0,0.0,179.504,0.0,0.0,179.504,0.0,400.0,400.0,1.0,2988.7583701056665,0.0033440589904785156,2,0.0
