datetime,gurobi_release,gurobi_charge,gurobi_discharge,gurobi_storage_start,horizon_hours,net_storage_power
2020-01-06 13:00:00,91.222,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 14:00:00,176.697,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 15:00:00,215.147,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 16:00:00,214.18,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 17:00:00,196.085,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 18:00:00,159.326,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 19:00:00,112.877,0.0,0.0,1572.4209999999998,72,0.0
2020-01-06 20:00:00,82.6744500000002,0.0,14.773450000000208,1572.4209999999998,72,14.773450000000208
2020-01-06 21:00:00,32.183,0.0,0.0,1545.5601818181813,72,0.0
2020-01-06 22:00:00,7.659,0.0,0.0,1545.5601818181813,72,0.0
2020-01-06 23:00:00,0.088,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 00:00:00,0.0,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 01:00:00,0.0,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 02:00:00,0.127,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 03:00:00,0.194,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 04:00:00,14.504,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 05:00:00,8.902,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 06:00:00,10.872,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 07:00:00,19.903,0.0,0.0,1545.5601818181813,72,0.0
2020-01-07 08:00:00,0.0,28.315,0.0,1545.5601818181813,72,-28.315
2020-01-07 09:00:00,0.0,41.553,0.0,1573.875181818181,72,-41.553
2020-01-07 10:00:00,52.354,0.0,0.0,1615.4281818181814,72,0.0
2020-01-07 11:00:00,0.0,57.711,0.0,1615.4281818181814,72,-57.711
2020-01-07 12:00:00,75.981,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 13:00:00,93.196,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 14:00:00,89.261,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 15:00:00,98.007,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 16:00:00,83.628,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 17:00:00,65.013,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 18:00:00,85.381,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 19:00:00,144.855,0.0,0.0,1673.1391818181814,72,0.0
2020-01-07 20:00:00,87.24000000000001,100.0,0.0,1673.1391818181814,72,-100.0
2020-01-07 21:00:00,88.851,100.0,0.0,1773.1391818181814,72,-100.0
2020-01-07 22:00:00,159.144,0.0,0.0,1873.1391818181817,72,0.0
2020-01-07 23:00:00,78.136,100.0,0.0,1873.1391818181817,72,-100.0
2020-01-08 00:00:00,207.374,0.0,0.0,1973.1391818181817,72,0.0
2020-01-08 01:00:00,107.95999999999992,100.0,0.0,1973.1391818181817,72,-100.0
2020-01-08 02:00:00,102.562,100.0,0.0,2073.1391818181814,72,-100.0
2020-01-08 03:00:00,199.207,0.0,0.0,2173.1391818181814,72,0.0
2020-01-08 04:00:00,200.992,0.0,0.0,2173.1391818181814,72,0.0
2020-01-08 05:00:00,207.36,0.0,0.0,2173.1391818181814,72,0.0
2020-01-08 06:00:00,108.116,100.0,0.0,2173.1391818181814,72,-100.0
2020-01-08 07:00:00,249.0,0.0,35.168000000000006,2273.1391818181814,72,35.168000000000006
2020-01-08 08:00:00,215.027,0.0,0.0,2209.197363636363,72,0.0
2020-01-08 09:00:00,213.139,0.0,0.0,2209.197363636363,72,0.0
2020-01-08 10:00:00,213.346,0.0,0.0,2209.197363636363,72,0.0
2020-01-08 11:00:00,214.924,0.0,0.0,2209.197363636363,72,0.0
2020-01-08 12:00:00,249.0,0.0,33.68299999999999,2209.197363636363,72,33.68299999999999
2020-01-08 13:00:00,249.0,0.0,33.619,2147.9555454545452,72,33.619
2020-01-08 14:00:00,115.329,100.0,0.0,2086.830090909091,72,-100.0
2020-01-08 15:00:00,249.0,0.0,33.68700000000001,2186.830090909091,72,33.68700000000001
2020-01-08 16:00:00,115.311,100.0,0.0,2125.5809999999997,72,-100.0
2020-01-08 17:00:00,249.0,0.0,41.054,2225.5809999999997,72,41.054
2020-01-08 18:00:00,114.845,100.0,0.0,2150.937363636363,72,-100.0
2020-01-08 19:00:00,215.302,0.0,0.0,2250.937363636363,72,0.0
2020-01-08 20:00:00,215.302,0.0,0.0,2250.937363636363,72,0.0
2020-01-08 21:00:00,215.302,0.0,0.0,2250.937363636363,72,0.0
2020-01-08 22:00:00,215.406,0.0,0.0,2250.937363636363,72,0.0
2020-01-08 23:00:00,215.37,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 00:00:00,215.333,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 01:00:00,215.317,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 02:00:00,215.308,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 03:00:00,214.915,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 04:00:00,212.372,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 05:00:00,188.033,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 06:00:00,175.954,0.0,0.0,2250.937363636363,72,0.0
2020-01-09 07:00:00,249.0,0.0,95.819,2250.937363636363,72,95.819
2020-01-09 08:00:00,116.015,0.0,0.0,2076.721,72,0.0
2020-01-09 09:00:00,107.52,0.0,0.0,2076.721,72,0.0
2020-01-09 10:00:00,103.217,0.0,0.0,2076.721,72,0.0
2020-01-09 11:00:00,93.205,0.0,0.0,2076.721,72,0.0
2020-01-09 12:00:00,81.259,0.0,0.0,2076.721,72,0.0
2020-01-09 13:00:00,85.406,0.0,0.0,2076.721,72,0.0
2020-01-09 14:00:00,66.898,0.0,0.0,2076.721,72,0.0
2020-01-09 15:00:00,104.58650000000011,0.0,31.763500000000125,2076.721,72,31.763500000000125
2020-01-09 16:00:00,72.894,0.0,0.0,2018.9691818181816,72,0.0
2020-01-09 17:00:00,158.952,0.0,100.0,2018.9691818181816,72,100.0
2020-01-09 18:00:00,0.0,54.618,0.0,1837.151,72,-54.618
2020-01-09 19:00:00,124.169,0.0,0.0,1891.769,72,0.0
2020-01-09 20:00:00,184.268,0.0,0.0,1891.769,72,0.0
2020-01-09 21:00:00,87.24199999999999,100.0,0.0,1891.769,72,-100.0
2020-01-09 22:00:00,182.942,0.0,0.0,1991.769,72,0.0
2020-01-09 23:00:00,59.197,100.0,0.0,1991.769,72,-100.0
2020-01-10 00:00:00,124.937,0.0,0.0,2091.769,72,0.0
2020-01-10 01:00:00,38.28,100.0,0.0,2091.769,72,-100.0
2020-01-10 02:00:00,72.149,100.0,0.0,2191.769,72,-100.0
2020-01-10 03:00:00,22.36,100.0,0.0,2291.769,72,-100.0
2020-01-10 04:00:00,45.852,0.0,0.0,2391.769,72,0.0
2020-01-10 05:00:00,14.458,0.0,0.0,2391.769,72,0.0
2020-01-10 06:00:00,0.0,8.231,0.0,2391.769,72,-8.231
2020-01-10 07:00:00,113.226,0.0,100.0,2400.0,72,100.0
2020-01-10 08:00:00,0.0,18.599,0.0,2218.181818181818,72,-18.599
2020-01-10 09:00:00,0.0,34.946,0.0,2236.780818181818,72,-34.946
2020-01-10 10:00:00,92.895,0.0,0.0,2271.726818181818,72,0.0
2020-01-10 11:00:00,0.0,78.938,0.0,2271.726818181818,72,-78.938
2020-01-10 12:00:00,59.051,0.0,0.0,2350.664818181818,72,0.0
2020-01-10 13:00:00,41.168,0.0,0.0,2350.664818181818,72,0.0
2020-01-10 14:00:00,57.515,0.0,0.0,2350.664818181818,72,0.0
2020-01-10 15:00:00,114.629,0.0,0.0,2350.664818181818,72,0.0
2020-01-10 16:00:00,0.0,37.889,0.0,2350.664818181818,72,-37.889
2020-01-10 17:00:00,129.297,0.0,100.0,2388.5538181818183,72,100.0
2020-01-10 18:00:00,0.0,52.542,0.0,2206.7356363636363,72,-52.542
2020-01-10 19:00:00,43.005,0.0,0.0,2259.277636363636,72,0.0
2020-01-10 20:00:00,0.0,35.929,0.0,2259.277636363636,72,-35.929
2020-01-10 21:00:00,99.565,100.0,0.0,2295.2066363636363,72,-100.0
2020-01-10 22:00:00,235.982,0.0,100.0,2395.2066363636363,72,100.0
2020-01-10 23:00:00,112.88063636363655,77.76536363636342,0.0,2213.3884545454544,72,-77.76536363636342
2020-01-11 00:00:00,249.0,0.0,26.40100000000001,2291.1538181818178,72,26.40100000000001
2020-01-11 01:00:00,222.69,0.0,0.0,2243.1519999999996,72,0.0
2020-01-11 02:00:00,234.733,0.0,0.0,2243.1519999999996,72,0.0
2020-01-11 03:00:00,222.884,0.0,0.0,2243.1519999999996,72,0.0
2020-01-11 04:00:00,249.0,0.0,97.092,2243.1519999999996,72,97.092
2020-01-11 05:00:00,109.427,0.0,0.0,2066.6210909090905,72,0.0
2020-01-11 06:00:00,109.831,0.0,0.0,2066.6210909090905,72,0.0
2020-01-11 07:00:00,204.076,0.0,100.0,2066.6210909090905,72,100.0
2020-01-11 08:00:00,87.625,0.0,0.0,1884.8029090909088,72,0.0
2020-01-11 09:00:00,44.559,0.0,0.0,1884.8029090909088,72,0.0
2020-01-11 10:00:00,137.869,0.0,100.0,1884.8029090909088,72,100.0
2020-01-11 11:00:00,15.889,0.0,0.0,1702.984727272727,72,0.0
2020-01-11 12:00:00,101.181,0.0,100.0,1702.984727272727,72,100.0
2020-01-11 13:00:00,100.045,0.0,100.0,1521.1665454545453,72,100.0
2020-01-11 14:00:00,3.396,0.0,0.0,1339.3483636363635,72,0.0
2020-01-11 15:00:00,122.668,0.0,100.0,1339.3483636363635,72,100.0
2020-01-11 16:00:00,40.863,0.0,0.0,1157.5301818181815,72,0.0
2020-01-11 17:00:00,156.233,0.0,100.0,1157.5301818181815,72,100.0
2020-01-11 18:00:00,60.971,0.0,0.0,975.712,72,0.0
2020-01-11 19:00:00,203.882,0.0,100.0,975.712,72,100.0
2020-01-11 20:00:00,159.829,0.0,0.0,793.8938181818182,72,0.0
2020-01-11 21:00:00,121.92,100.0,0.0,793.8938181818182,72,-100.0
2020-01-11 22:00:00,234.391,0.0,0.0,893.8938181818182,72,0.0
2020-01-11 23:00:00,135.002,100.0,0.0,893.8938181818182,72,-100.0
2020-01-12 00:00:00,235.099,0.0,0.0,993.8938181818182,72,0.0
2020-01-12 01:00:00,235.144,0.0,0.0,993.8938181818182,72,0.0
2020-01-12 02:00:00,135.163,100.0,0.0,993.8938181818182,72,-100.0
2020-01-12 03:00:00,235.157,0.0,0.0,1093.8938181818182,72,0.0
2020-01-12 04:00:00,235.159,0.0,0.0,1093.8938181818182,72,0.0
2020-01-12 05:00:00,235.128,0.0,0.0,1093.8938181818182,72,0.0
2020-01-12 06:00:00,135.13099999999997,100.0,0.0,1093.8938181818182,72,-100.0
2020-01-12 07:00:00,235.138,0.0,0.0,1193.8938181818182,72,0.0
2020-01-12 08:00:00,135.14499999999998,100.0,0.0,1193.8938181818182,72,-100.0
2020-01-12 09:00:00,232.64563636363684,0.2863636363631485,0.0,1293.8938181818182,72,-0.2863636363631485
2020-01-12 10:00:00,189.88,0.0,0.0,1294.1801818181814,72,0.0
2020-01-12 11:00:00,159.87,0.0,0.0,1294.1801818181814,72,0.0
2020-01-12 12:00:00,112.509,0.0,0.0,1294.1801818181814,72,0.0
2020-01-12 13:00:00,77.409,0.0,0.0,1294.1801818181814,72,0.0
2020-01-12 14:00:00,41.485,0.0,0.0,1294.1801818181814,72,0.0
2020-01-12 15:00:00,23.145,0.0,0.0,1294.1801818181814,72,0.0
2020-01-12 16:00:00,0.0,16.897,0.0,1294.1801818181814,72,-16.897
2020-01-12 17:00:00,10.309,0.0,0.0,1311.077181818181,72,0.0
2020-01-12 18:00:00,0.0,6.519,0.0,1311.077181818181,72,-6.519
2020-01-12 19:00:00,0.0,2.481,0.0,1317.596181818181,72,-2.481
2020-01-12 20:00:00,0.0,0.504,0.0,1320.077181818181,72,-0.504
2020-01-12 21:00:00,0.0,0.442,0.0,1320.5811818181812,72,-0.442
2020-01-12 22:00:00,5.788,0.0,0.0,1321.0231818181812,72,0.0
2020-01-12 23:00:00,0.0,29.928,0.0,1321.023181818181,72,-29.928
2020-01-06 00:00:00,1.382,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 01:00:00,1.032,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 02:00:00,2.65,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 03:00:00,3.639,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 04:00:00,4.48,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 05:00:00,3.651,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 06:00:00,0.885,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 07:00:00,0.382,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 08:00:00,0.004,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 09:00:00,3.369,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 10:00:00,6.658,0.0,0.0,1162.4514545454545,168,0.0
2020-01-06 11:00:00,105.937,0.0,100.0,1162.4514545454545,168,100.0
2020-01-06 12:00:00,38.527,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 13:00:00,91.222,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 14:00:00,176.697,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 15:00:00,215.147,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 16:00:00,214.18,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 17:00:00,196.085,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 18:00:00,159.326,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 19:00:00,112.877,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 20:00:00,67.901,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 21:00:00,32.183,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 22:00:00,7.659,0.0,0.0,980.6332727272728,168,0.0
2020-01-06 23:00:00,0.088,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 00:00:00,0.0,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 01:00:00,0.0,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 02:00:00,0.127,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 03:00:00,0.194,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 04:00:00,14.504,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 05:00:00,8.902,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 06:00:00,10.872,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 07:00:00,19.903,0.0,0.0,980.6332727272728,168,0.0
2020-01-07 08:00:00,0.0,28.315,0.0,980.6332727272728,168,-28.315
2020-01-07 09:00:00,0.0,41.553,0.0,1008.9482727272728,168,-41.553
2020-01-07 10:00:00,52.354,0.0,0.0,1050.5012727272726,168,0.0
2020-01-07 11:00:00,0.0,57.711,0.0,1050.5012727272726,168,-57.711
2020-01-07 12:00:00,75.981,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 13:00:00,93.196,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 14:00:00,89.261,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 15:00:00,98.007,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 16:00:00,83.628,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 17:00:00,65.013,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 18:00:00,85.381,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 19:00:00,144.855,0.0,0.0,1108.2122727272726,168,0.0
2020-01-07 20:00:00,87.24000000000001,100.0,0.0,1108.2122727272726,168,-100.0
2020-01-07 21:00:00,88.851,100.0,0.0,1208.2122727272726,168,-100.0
2020-01-07 22:00:00,159.144,0.0,0.0,1308.2122727272726,168,0.0
2020-01-07 23:00:00,78.136,100.0,0.0,1308.2122727272726,168,-100.0
2020-01-08 00:00:00,207.374,0.0,0.0,1408.2122727272726,168,0.0
2020-01-08 01:00:00,107.95999999999992,100.0,0.0,1408.2122727272726,168,-100.0
2020-01-08 02:00:00,102.562,100.0,0.0,1508.2122727272726,168,-100.0
2020-01-08 03:00:00,199.207,0.0,0.0,1608.2122727272726,168,0.0
2020-01-08 04:00:00,100.99199999999996,100.0,0.0,1608.2122727272726,168,-100.0
2020-01-08 05:00:00,207.36,0.0,0.0,1708.2122727272726,168,0.0
2020-01-08 06:00:00,108.116,100.0,0.0,1708.2122727272726,168,-100.0
2020-01-08 07:00:00,249.0,0.0,35.168000000000006,1808.2122727272729,168,35.168000000000006
2020-01-08 08:00:00,215.027,0.0,0.0,1744.2704545454544,168,0.0
2020-01-08 09:00:00,213.139,0.0,0.0,1744.2704545454544,168,0.0
2020-01-08 10:00:00,213.346,0.0,0.0,1744.2704545454544,168,0.0
2020-01-08 11:00:00,214.924,0.0,0.0,1744.2704545454544,168,0.0
2020-01-08 12:00:00,249.0,0.0,33.68299999999999,1744.2704545454544,168,33.68299999999999
2020-01-08 13:00:00,249.0,0.0,33.619,1683.0286363636362,168,33.619
2020-01-08 14:00:00,115.329,100.0,0.0,1621.9031818181818,168,-100.0
2020-01-08 15:00:00,249.0,0.0,33.68700000000001,1721.9031818181818,168,33.68700000000001
2020-01-08 16:00:00,115.311,100.0,0.0,1660.6540909090909,168,-100.0
2020-01-08 17:00:00,249.0,0.0,41.054,1760.6540909090909,168,41.054
2020-01-08 18:00:00,114.845,100.0,0.0,1686.0104545454544,168,-100.0
2020-01-08 19:00:00,215.302,0.0,0.0,1786.0104545454544,168,0.0
2020-01-08 20:00:00,215.302,0.0,0.0,1786.0104545454544,168,0.0
2020-01-08 21:00:00,215.302,0.0,0.0,1786.0104545454544,168,0.0
2020-01-08 22:00:00,215.406,0.0,0.0,1786.0104545454544,168,0.0
2020-01-08 23:00:00,215.37,0.0,0.0,1786.0104545454544,168,0.0
2020-01-09 00:00:00,215.333,0.0,0.0,1786.0104545454544,168,0.0
2020-01-09 01:00:00,115.317,100.0,0.0,1786.0104545454544,168,-100.0
2020-01-09 02:00:00,115.308,100.0,0.0,1886.0104545454544,168,-100.0
2020-01-09 03:00:00,214.915,0.0,0.0,1986.0104545454544,168,0.0
2020-01-09 04:00:00,212.372,0.0,0.0,1986.0104545454544,168,0.0
2020-01-09 05:00:00,188.033,0.0,0.0,1986.0104545454544,168,0.0
2020-01-09 06:00:00,175.954,0.0,0.0,1986.0104545454544,168,0.0
2020-01-09 07:00:00,190.05370000000008,0.0,36.87270000000006,1986.0104545454544,168,36.87270000000006
2020-01-09 08:00:00,16.015,100.0,0.0,1918.9691818181816,168,-100.0
2020-01-09 09:00:00,107.52,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 10:00:00,103.217,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 11:00:00,93.205,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 12:00:00,81.259,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 13:00:00,85.406,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 14:00:00,66.898,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 15:00:00,72.823,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 16:00:00,72.894,0.0,0.0,2018.9691818181816,168,0.0
2020-01-09 17:00:00,158.952,0.0,100.0,2018.9691818181816,168,100.0
2020-01-09 18:00:00,0.0,54.618,0.0,1837.151,168,-54.618
2020-01-09 19:00:00,124.169,0.0,0.0,1891.769,168,0.0
2020-01-09 20:00:00,184.268,0.0,0.0,1891.769,168,0.0
2020-01-09 21:00:00,87.24199999999999,100.0,0.0,1891.769,168,-100.0
2020-01-09 22:00:00,182.942,0.0,0.0,1991.769,168,0.0
2020-01-09 23:00:00,59.197,100.0,0.0,1991.769,168,-100.0
2020-01-10 00:00:00,124.937,0.0,0.0,2091.769,168,0.0
2020-01-10 01:00:00,38.28,100.0,0.0,2091.769,168,-100.0
2020-01-10 02:00:00,72.149,100.0,0.0,2191.769,168,-100.0
2020-01-10 03:00:00,22.36,100.0,0.0,2291.769,168,-100.0
2020-01-10 04:00:00,45.852,0.0,0.0,2391.769,168,0.0
2020-01-10 05:00:00,14.458,0.0,0.0,2391.769,168,0.0
2020-01-10 06:00:00,0.0,8.231,0.0,2391.769,168,-8.231
2020-01-10 07:00:00,113.226,0.0,100.0,2400.0,168,100.0
2020-01-10 08:00:00,0.0,18.599,0.0,2218.181818181818,168,-18.599
2020-01-10 09:00:00,0.0,34.946,0.0,2236.780818181818,168,-34.946
2020-01-10 10:00:00,92.895,0.0,0.0,2271.726818181818,168,0.0
2020-01-10 11:00:00,0.0,78.938,0.0,2271.726818181818,168,-78.938
2020-01-10 12:00:00,59.051,0.0,0.0,2350.664818181818,168,0.0
2020-01-10 13:00:00,41.168,0.0,0.0,2350.664818181818,168,0.0
2020-01-10 14:00:00,57.515,0.0,0.0,2350.664818181818,168,0.0
2020-01-10 15:00:00,114.629,0.0,0.0,2350.664818181818,168,0.0
2020-01-10 16:00:00,0.0,37.889,0.0,2350.664818181818,168,-37.889
2020-01-10 17:00:00,129.297,0.0,100.0,2388.5538181818183,168,100.0
2020-01-10 18:00:00,0.0,52.542,0.0,2206.7356363636363,168,-52.542
2020-01-10 19:00:00,43.005,0.0,0.0,2259.277636363636,168,0.0
2020-01-10 20:00:00,0.0,35.929,0.0,2259.277636363636,168,-35.929
2020-01-10 21:00:00,99.565,100.0,0.0,2295.2066363636363,168,-100.0
2020-01-10 22:00:00,235.982,0.0,100.0,2395.2066363636363,168,100.0
2020-01-10 23:00:00,190.646,0.0,0.0,2213.3884545454544,168,0.0
2020-01-11 00:00:00,249.0,0.0,26.40100000000001,2213.3884545454544,168,26.40100000000001
2020-01-11 01:00:00,222.69,0.0,0.0,2165.386636363636,168,0.0
2020-01-11 02:00:00,234.733,0.0,0.0,2165.386636363636,168,0.0
2020-01-11 03:00:00,222.884,0.0,0.0,2165.386636363636,168,0.0
2020-01-11 04:00:00,249.0,0.0,97.092,2165.386636363636,168,97.092
2020-01-11 05:00:00,109.427,0.0,0.0,1988.855727272727,168,0.0
2020-01-11 06:00:00,109.831,0.0,0.0,1988.855727272727,168,0.0
2020-01-11 07:00:00,204.076,0.0,100.0,1988.855727272727,168,100.0
2020-01-11 08:00:00,87.625,0.0,0.0,1807.0375454545456,168,0.0
2020-01-11 09:00:00,44.559,0.0,0.0,1807.0375454545456,168,0.0
2020-01-11 10:00:00,137.869,0.0,100.0,1807.0375454545456,168,100.0
2020-01-11 11:00:00,15.889,0.0,0.0,1625.2193636363636,168,0.0
2020-01-11 12:00:00,101.181,0.0,100.0,1625.2193636363636,168,100.0
2020-01-11 13:00:00,100.045,0.0,100.0,1443.4011818181818,168,100.0
2020-01-11 14:00:00,3.396,0.0,0.0,1261.583,168,0.0
2020-01-11 15:00:00,122.668,0.0,100.0,1261.583,168,100.0
2020-01-11 16:00:00,40.863,0.0,0.0,1079.7648181818183,168,0.0
2020-01-11 17:00:00,156.233,0.0,100.0,1079.7648181818183,168,100.0
2020-01-11 18:00:00,60.971,0.0,0.0,897.9466363636366,168,0.0
2020-01-11 19:00:00,203.882,0.0,100.0,897.9466363636366,168,100.0
2020-01-11 20:00:00,159.829,0.0,0.0,716.1284545454548,168,0.0
2020-01-11 21:00:00,121.92,100.0,0.0,716.1284545454548,168,-100.0
2020-01-11 22:00:00,234.391,0.0,0.0,816.1284545454548,168,0.0
2020-01-11 23:00:00,135.002,100.0,0.0,816.1284545454548,168,-100.0
2020-01-12 00:00:00,235.099,0.0,0.0,916.1284545454548,168,0.0
2020-01-12 01:00:00,235.144,0.0,0.0,916.1284545454548,168,0.0
2020-01-12 02:00:00,135.163,100.0,0.0,916.1284545454548,168,-100.0
2020-01-12 03:00:00,135.157,100.0,0.0,1016.1284545454548,168,-100.0
2020-01-12 04:00:00,235.159,0.0,0.0,1116.1284545454548,168,0.0
2020-01-12 05:00:00,235.128,0.0,0.0,1116.1284545454548,168,0.0
2020-01-12 06:00:00,135.131,100.0,0.0,1116.1284545454548,168,-100.0
2020-01-12 07:00:00,235.138,0.0,0.0,1216.1284545454548,168,0.0
2020-01-12 08:00:00,135.145,100.0,0.0,1216.1284545454548,168,-100.0
2020-01-12 09:00:00,132.932,100.0,0.0,1316.1284545454548,168,-100.0
2020-01-12 10:00:00,189.88,0.0,0.0,1416.1284545454548,168,0.0
2020-01-12 11:00:00,159.87,0.0,0.0,1416.1284545454548,168,0.0
2020-01-12 12:00:00,112.509,0.0,0.0,1416.1284545454548,168,0.0
2020-01-12 13:00:00,77.409,0.0,0.0,1416.1284545454548,168,0.0
2020-01-12 14:00:00,41.485,0.0,0.0,1416.1284545454548,168,0.0
2020-01-12 15:00:00,23.145,0.0,0.0,1416.1284545454548,168,0.0
2020-01-12 16:00:00,0.0,16.897,0.0,1416.1284545454548,168,-16.897
2020-01-12 17:00:00,10.309,0.0,0.0,1433.0254545454547,168,0.0
2020-01-12 18:00:00,0.0,6.519,0.0,1433.0254545454547,168,-6.519
2020-01-12 19:00:00,0.0,2.481,0.0,1439.5444545454548,168,-2.481
2020-01-12 20:00:00,0.0,0.504,0.0,1442.0254545454547,168,-0.504
2020-01-12 21:00:00,0.0,0.442,0.0,1442.5294545454549,168,-0.442
2020-01-12 22:00:00,5.788,0.0,0.0,1442.971454545455,168,0.0
2020-01-12 23:00:00,0.0,29.928,0.0,1442.971454545455,168,-29.928
