time_stamp,speed,power_cf,power,npower,nspeed,preds,npreds
2020-03-25 12:00:00,2.5733625415399843,0.0,34.544,0.14144102461214678,0.10629404716096227,1.4879794,0.0060858056
2020-03-25 13:00:00,4.431978580734414,0.0544636828614697,37.92,0.1552641168739175,0.18552346596557695,38.69554,0.15826397
2020-03-25 14:00:00,8.208477078524604,0.4219128843287558,95.052,0.3891921106830065,0.3465087231605498,85.296364,0.34886038
2020-03-25 15:00:00,10.53017806011206,0.9025367917927802,174.094,0.7128309905867034,0.4454786101787446,146.99971,0.6012258
2020-03-25 16:00:00,11.714683171783935,1.0,227.062,0.9297094120681819,0.4959719071210941,147.92307,0.6050023
2020-03-25 17:00:00,12.40095799194222,1.0,229.932,0.941460678297827,0.5252265535864012,176.12494,0.7203474
2020-03-25 18:00:00,11.89770157410624,1.0,220.371,0.9023129931334936,0.503773648492502,200.23894,0.8189732
2020-03-25 19:00:00,12.871625732842183,1.0,193.58,0.7926167654127888,0.5452902626985574,192.05022,0.78548145
2020-03-25 20:00:00,12.527550274464527,1.0,186.406,0.763242694356526,0.53062295217432,162.93802,0.6664132
2020-03-25 21:00:00,11.260075310665584,1.0,187.583,0.7680619418660355,0.47659280145275656,171.76157,0.7025013
2020-03-25 22:00:00,9.95508302666794,0.7638874658967367,127.985,0.5240368670387219,0.42096335565799553,182.50708,0.74645025
2020-03-25 23:00:00,10.75421185567412,0.9539186493591068,44.567,0.18248037702320363,0.45502876311009843,200.52747,0.82015324
2020-03-26 00:00:00,9.58606358083594,0.6804217724278523,188.656,0.7724553595191398,0.4052327283501937,146.65047,0.5997974
2020-03-26 01:00:00,11.860367870061976,1.0,204.727,0.8382583558873025,0.5021821806417605,142.30276,0.5820154
2020-03-26 02:00:00,12.009371450159808,1.0,209.62,0.8582928317275998,0.5085339320535662,186.58157,0.7631148
2020-03-26 03:00:00,12.53485037112055,1.0,208.801,0.8549394216084084,0.5309341420075492,205.4822,0.840418
2020-03-26 04:00:00,11.605938406239355,1.0,212.711,0.8709489864021063,0.4913363156969098,206.67174,0.84528315
2020-03-26 05:00:00,12.087886694068066,1.0,212.293,0.8692374779407851,0.5118808939924344,202.18614,0.8269372
2020-03-26 06:00:00,11.469616202984875,1.0,203.287,0.8323622501832296,0.4855251482980218,191.46365,0.7830824
2020-03-26 07:00:00,10.739792477696446,0.9507913709242376,182.074,0.745505243030107,0.45441409127223437,199.38919,0.8154977
2020-03-26 08:00:00,9.578625694415967,0.6788046838153825,182.734,0.7482076248111403,0.40491566479012425,193.07195,0.78966033
2020-03-26 09:00:00,8.417616456128052,0.4561775870128377,174.131,0.7129824877471553,0.3554239541642927,185.18784,0.75741446
2020-03-26 10:00:00,8.680742289236637,0.5017317120348981,145.261,0.5947737574161954,0.3666405295031717,188.23628,0.76988256
2020-03-26 11:00:00,8.022088838408308,0.3928096109318462,138.014,0.565100786556879,0.3385633317375695,186.71933,0.76367825
2020-03-26 12:00:00,7.155783163501588,0.2746662231043011,108.917,0.4459626006739576,0.301634297616166,129.01746,0.5276787
2020-03-26 13:00:00,7.400287661322866,0.3052511576724033,95.141,0.38955652277166103,0.3120570793252329,118.38383,0.48418742
2020-03-26 14:00:00,7.950217724239064,0.381945330386733,91.808,0.3759094947774425,0.33549959695621173,143.2899,0.5860528
2020-03-26 15:00:00,8.347381468507821,0.4444797404414977,98.745,0.4043131651032433,0.3524299644797358,144.586,0.5913538
2020-03-26 16:00:00,8.48903941699317,0.4682720551251451,98.712,0.4041780460141916,0.3584685849859985,134.44266,0.54986775
2020-03-26 17:00:00,8.304660457279864,0.437458937477782,96.072,0.3933685188900581,0.35060884552942073,86.9254,0.3555231
2020-03-26 18:00:00,8.20481524643227,0.4213281456681681,83.467,0.34175712139017067,0.34635262592351024,46.141087,0.1887161
2020-03-26 19:00:00,7.910120276334111,0.3759700410152966,74.312,0.3042718104729577,0.333790315735097,97.40799,0.39839667
2020-03-26 20:00:00,7.8813593329848,0.3717218885281381,71.639,0.29332716425977257,0.3325642890691343,121.39682,0.4965105
2020-03-26 21:00:00,8.185326315084948,0.4182248310794794,70.927,0.2904118675505366,0.3455218482528082,113.54625,0.46440184
2020-03-26 22:00:00,7.803926526368599,0.3604408005526203,55.348,0.22662337396459878,0.32926346946183616,89.05508,0.36423343
2020-03-26 23:00:00,7.001112371856439,0.2563744703299919,54.712,0.22401926061196664,0.2950409632912313,65.98373,0.2698721
2020-03-27 00:00:00,7.747026639494578,0.3522955077270708,111.071,0.4547821921229665,0.3268379308503051,60.059624,0.24564263
2020-03-27 01:00:00,8.354562987347773,0.4456669682933531,86.67,0.35487186206388266,0.3527360995564945,121.16244,0.49555188
2020-03-27 02:00:00,8.808962829715373,0.5249308124642766,83.865,0.3433867394944908,0.37210633776411134,140.79175,0.57583535
2020-03-27 03:00:00,9.3024647551294,0.6205866727418652,77.526,0.31743159084302025,0.39314342660062995,137.09077,0.56069845
2020-03-27 04:00:00,9.48287292069058,0.6582189581120046,82.303,0.3369911026127118,0.40083389832991423,128.53778,0.5257169
2020-03-27 05:00:00,1.8182814310419104,0.0,45.557,0.1865339496947537,0.07410631377573071,45.22026,0.18494993
2020-03-27 06:00:00,6.102124350515582,0.1649612082675169,81.69,0.3344811631706308,0.25671874022787183,110.416115,0.45159966
2020-03-27 07:00:00,4.068348630641017,0.038877077287462,27.814,0.11388491948130647,0.17002258305146092,107.001175,0.43763262
2020-03-27 08:00:00,4.326794011838845,0.0496961944768861,22.584,0.09247059112554201,0.18103963924447433,109.018,0.44588137
2020-03-27 09:00:00,4.347997562874809,0.0506398530756113,9.51,0.038938864753980895,0.18194350803165082,52.513283,0.21477826
2020-03-27 10:00:00,3.256229270399676,0.0128960790873762,1.355,0.005548071686818519,0.1354034128974225,48.31048,0.19758886
2020-03-27 11:00:00,2.100994426657017,0.0,0.034,0.0001392136069017193,0.08615785420083369,-16.14984,-0.06605251
