gmt,ERA5 wind speed (m/s),MERRA2 wind speed (m/s),HRRR wind speed (m/s),MERRA2 air density (kg/m^3),ERA5 density-corrected wind speed (m/s),MERRA2 density-corrected wind speed (m/s),HRRR density-corrected wind speed (m/s),ERA5 CF (raw),ERA5 CF (density adjusted),ERA5 CF (density and loss adjusted),MERRA2 CF (raw),MERRA2 CF (density adjusted),MERRA2 CF (density and loss adjusted),HRRR CF (raw),HRRR CF (density adjusted),HRRR CF (density and loss adjusted)
2018080514,2.551222164278188,3.865863486827333,3.925286883823023,1.1105978450142595,2.46919387986365,3.7415661386600996,3.7990789222337633,0.0,0.0,0.0,0.04900114582252679,0.04308342846155733,0.04006758846924831,0.051967363872462036,0.04577380482122306,0.042569638483737446
2018080515,1.8538599061977297,2.6372380215091185,3.464445642932227,1.1121841970829116,1.7951074764596602,2.553658814124958,3.3546506155209017,0.0,0.0,0.0,0.0,0.0,0.0,0.03124007218099978,0.02704468995632281,0.02515156165938021
2018080516,1.2924498102680446,2.389248310273369,,1.102898317868754,1.2479968303745304,2.3070716514558263,,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018080517,0.8887013240803082,1.5187162949333397,0.5015018309220898,1.093612438654597,0.8557198599119378,1.4623537288990194,0.48289010590407416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018080518,1.7642527053317747,1.2087824797503772,1.5424736008996591,1.0843265594404394,1.6939560085233254,1.1606185091187449,1.4810136985116453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018080519,2.404437280677009,1.9574943273927887,2.14224254597265,1.0817719213933756,2.3068179655431247,1.8780207403068558,2.055268245636716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018080520,3.038852151944648,2.616713750263154,2.1724000041128435,1.0792172833463118,2.9131790097124486,2.5084983377076826,2.0825593929046295,0.0164584362529252,0.012811244880662764,0.01191445773901637,0.0,0.0,0.0,0.0,0.0,0.0
2018080521,3.444766496200985,2.919945991812904,3.184089620715296,1.076662645299248,3.299698865811026,2.796979849879595,3.049999737776687,0.03046781524050579,0.025047329240542204,0.023294016193704248,0.013000203898673401,0.009686486760987378,0.009008432687718261,0.02106258201605571,0.01679658214397972,0.01562082139390114
2018080522,2.9929791937492127,3.000671158497367,2.8454374064810124,1.0752192693800966,2.8656557297315275,2.8730204728274624,2.7243904750505172,0.015092578227883235,0.011506584657748897,0.010701123731706473,0.015318761942928694,0.011706257518569796,0.01088681949226991,0.010963012346129286,0.0,0.0
2018080523,2.643079388775879,2.9467481446539168,3.45366229079509,1.0737758934609452,2.5295080256031084,2.8201283370399746,3.305260719518166,0.0,0.0,0.0,0.013756672891981792,0.010291789893903003,0.009571364601329792,0.030815801350709826,0.025246424004097046,0.02347917432381025
2018080600,2.671859400280236,2.807242664214089,4.282036877102284,1.0723325175417937,2.555905130867048,2.6854129855415008,4.096203574035271,0.0,0.0,0.0,0.009953854347171998,0.0,0.0,0.07172324904254057,0.061007525820286235,0.0567369990128662
2018080601,2.363780362977697,2.789988210281913,4.354377098734133,1.0731194683237868,2.2617492179241534,2.66956006211744,4.166423053452574,0.0,0.0,0.0,0.009505226516598464,0.0,0.0,0.07615358641430947,0.06494581416778855,0.06039960717604335
2018080602,1.7470085107372495,3.1763111859549644,5.079352105949385,1.07390641910578,1.6720084601001153,3.039950373559502,4.861292684481957,0.0,0.0,0.0,0.020804855142513512,0.016491639859923746,0.015337225069729083,0.12924371255518796,0.11153827701967667,0.1037305976282993
2018080603,1.8625772442057955,3.3291782888675976,6.203978784320292,1.074693369887773,1.783051086279272,3.1870329044602355,5.939088510314483,0.0,0.0,0.0,0.026110437136658504,0.02116043977380988,0.019679208989643187,0.2472894035859068,0.2151988213102234,0.20013490381850774
2018080604,2.6479293748864947,3.211777009198701,6.806032183775184,1.0767377678185834,2.5364775151670935,3.0765926934559307,6.51956497230571,0.0,0.0,0.0,0.021990465156258354,0.017613265639795816,0.01638033704501011,0.33104410487333746,0.2892573712070985,0.26900935522260155
2018080605,2.940583760398234,2.949770931404546,5.539659672383729,1.078782165749394,2.8185956518978825,2.827401699391026,5.3098506751803125,0.01358153784928029,0.010251461834503761,0.009533859506088498,0.013842806394357199,0.010483660171609399,0.00974980395959674,0.17193159804664404,0.14969354734373175,0.13921499902967052
2018080606,2.6401065660103216,2.549696816875169,5.509463583044955,1.0808265636802044,2.5321811078471765,2.4454672374024704,5.284241090480249,0.0,0.0,0.0,0.0,0.0,0.0,0.16890156619578556,0.14733110604232302,0.1370179286193604
2018080607,2.366126177278165,2.195457372184726,6.544566156217029,1.082768840377535,2.2707593992210997,2.106969404823772,6.280787244469519,0.0,0.0,0.0,0.0,0.0,0.0,0.29276175222764134,0.2571225063140503,0.23912393087206676
2018080608,2.3911399724306457,2.063544140677899,7.393327287149379,1.0847111170748656,2.2961363137745154,1.9815563668866651,7.0995790540807,0.0,0.0,0.0,0.0,0.0,0.0,0.4283975510104623,0.3776851027518282,0.3512471455592002
2018080609,2.613692688794619,2.1852626975460314,,1.0866533937721965,2.511343814520624,2.0996905956513987,,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018080610,1.9752206642457544,2.535279457803597,3.2875799900277483,1.0908498678625362,1.9003134927624794,2.439132927675918,3.162903632324682,0.0,0.0,0.0,0.0,0.0,0.0,0.024615891900223952,0.020363634045135415,0.018938179661975935
2018080611,1.095746378606438,2.9450719505289302,4.418149956484385,1.095046341952876,1.0555419889679991,2.8370133499950287,4.256042167857735,0.0,0.0,0.0,0.013708982261952496,0.01073847818246354,0.009986784709691091,0.08018291658637255,0.07016718043905801,0.06525547780832394
2018080612,1.5035037464204737,3.270304663745067,4.043925252914843,1.099242816043216,1.4501859629040907,3.1543319589817402,3.9005181402257803,0.0,0.0,0.0,0.024006493447088273,0.02008354752428687,0.01867769919758679,0.058161117056525935,0.05072007699561243,0.047169671605919554
2018080613,1.9080431353982257,3.396201817958131,2.525943290250346,1.1010593888133893,1.8413926581885627,3.2775679843367587,2.4377087411584593,0.0,0.0,0.0,0.02860007443759005,0.024261910103986484,0.02256357639670743,0.0,0.0,0.0
2018080614,2.6122256226760503,3.2087752811582115,4.6450659126440685,1.1028759615835628,2.5223627592185403,3.098390583736417,4.485271551760551,0.0,0.0,0.0,0.021889072835317602,0.01829335615787553,0.01701282122682424,0.09548867938553185,0.08455116134947605,0.07863258005501271
2018080615,3.057953453719068,2.45655014591878,3.7651492732203096,1.1046925343537362,2.9543774558977907,2.373344290626217,3.637619832755622,0.01703935804622314,0.013974390684542426,0.012996183336624455,0.0,0.0,0.0,0.04417674188587495,0.03842616746813299,0.035736335745363675
2018080616,2.333696512351344,1.204563732969801,3.3720898080757307,1.0958125061251145,2.2485942639172407,1.1606372491638068,3.2491207660130055,0.0,0.0,0.0,0.0,0.0,0.0,0.027692731655405423,0.023268173384024537,0.02163940124714282
