datetime,power,npower,speed,npreds,preds
2018-08-20 08:00:00,22,0.2135922330097087,5.773355188108107,0.5013558426945038,52.3415499773062
2018-08-20 09:00:00,23,0.2233009708737864,4.93794049623604,0.39680125243771347,41.42605075449729
2018-08-20 10:00:00,3,0.029126213592233,4.150492752445019,0.35256149343551657,36.80741991466793
2018-08-20 11:00:00,4,0.0388349514563106,3.4471920962177296,0.3440970426841365,35.92373125622385
2018-08-20 12:00:00,0,1e-15,3.5568962674240603,0.39453202387936714,41.189143293005934
2018-08-20 13:00:00,3,0.029126213592233,3.622178473152472,0.37968027554990563,39.63862076741015
2018-08-20 14:00:00,16,0.1553398058252427,3.524830215996604,0.35006524741676254,36.54681183031001
2018-08-20 15:00:00,42,0.4077669902912621,4.845916860027762,0.40719148221232676,42.51079074296692
2018-08-20 16:00:00,58,0.5631067961165048,4.20068572769368,0.328037582291599,34.24712359124294
2018-08-20 17:00:00,55,0.5339805825242718,3.332236700217043,0.2880063495225717,30.067862890156487
2018-08-20 18:00:00,83,0.8058252427184466,2.427933161527978,0.22141007848873662,23.115212194224103
2018-08-20 19:00:00,72,0.6990291262135923,2.4166838346656077,0.21247118312345828,22.181991518089045
2018-08-20 20:00:00,64,0.6213592233009708,1.7657486057122878,0.14379554877056933,15.012255291647438
2018-08-20 21:00:00,35,0.3398058252427184,3.904043686337816,0.3079496863374819,32.14994725363311
2018-08-20 22:00:00,50,0.4854368932038835,3.0878940641834216,0.24411901852133458,25.48602553362733
2018-08-20 23:00:00,74,0.7184466019417476,8.883330901377862,0.9826414178065952,102.58776401900855
2018-08-21 00:00:00,88,0.8543689320388349,7.321736879582667,0.6771690780512211,70.69645174854749
2018-08-21 01:00:00,95,0.9223300970873788,7.1307901828810705,0.5516553447127244,57.59281798800843
2018-08-21 02:00:00,101,0.9805825242718448,7.303988736058195,0.5660695019275422,59.097656001235414
2018-08-21 03:00:00,95,0.9223300970873788,8.316239709621005,0.8620947733759785,90.00269434045217
2018-08-21 04:00:00,91,0.883495145631068,8.760460720470535,0.9289481597019126,96.98218787287968
2018-08-21 05:00:00,87,0.8446601941747572,8.929901356495483,0.946849016586495,98.85103733163008
2018-08-21 06:00:00,90,0.8737864077669902,8.256901174271972,0.8305458122383711,86.70898279768595
2018-08-21 07:00:00,46,0.4466019417475728,9.582416409392769,0.9843147984605155,102.76246495927782
2018-08-21 08:00:00,51,0.4951456310679611,10.136366742062698,0.23783892572959942,24.83038384617018
2018-08-21 09:00:00,58,0.5631067961165048,9.721207891935936,0.9356672278252672,97.68365858495791
2018-08-21 10:00:00,56,0.5436893203883495,8.55655824961926,0.6837602456391971,71.38456964473218
2018-08-21 11:00:00,77,0.7475728155339806,8.815698028796792,0.7604373199856359,79.38965620650039
2018-08-21 12:00:00,67,0.6504854368932039,8.852357864401233,0.7655870818654686,79.92729134675493
2018-08-21 13:00:00,57,0.5533980582524272,7.919296813633664,0.41865460899317575,43.70754117888755
2018-08-21 14:00:00,53,0.5145631067961165,7.574526503991417,0.29077759176080664,30.357180579828213
2018-08-21 15:00:00,40,0.3883495145631068,6.657843516217843,0.08703665678289504,9.086626968134244
2018-08-21 16:00:00,25,0.2427184466019417,6.042784791176514,0.041062560543184155,4.286931320708426
2018-08-21 17:00:00,50,0.4854368932038835,6.004901911626493,0.037640003719172435,3.9296163882816026
2018-08-21 18:00:00,40,0.3883495145631068,5.490072413571174,0.026300125308848874,2.7457330822438224
2018-08-21 19:00:00,24,0.233009708737864,4.691430086424912,0.02476141875129532,2.5850921176352317
2018-08-21 20:00:00,20,0.1941747572815534,3.4667177456093103,0.025485647147334593,2.660701562181732
2018-08-21 21:00:00,15,0.145631067961165,3.0721246988556143,0.025945546726380664,2.7087150782341416
2018-08-21 22:00:00,12,0.116504854368932,2.4948858824502236,0.021709228047020246,2.266443408108914
2018-08-21 23:00:00,7,0.0679611650485436,1.8583640172162812,0.18809914777383716,19.6375510275886
2018-08-22 00:00:00,3,0.029126213592233,1.566754080394601,0.13759798268360207,14.365229392168057
2018-08-22 01:00:00,4,0.0388349514563106,1.211469461081368,0.08650829983899713,9.031466503191302
2018-08-22 02:00:00,8,0.0776699029126213,1.6778732400274077,0.1683839804925688,17.579287563424185
2018-08-22 03:00:00,10,0.0970873786407767,1.1377215869924482,0.044414823548560134,4.636907578469678
2018-08-22 04:00:00,15,0.145631067961165,1.425703226521326,0.10139579520978578,10.585721019901637
2018-08-22 05:00:00,14,0.1359223300970873,0.3411727575495988,1.0,104.4
2018-08-22 06:00:00,11,0.1067961165048543,0.7824958168058966,3.44872150204411e-05,0.003600465248134051
2018-08-22 07:00:00,11,0.1067961165048543,2.239614692547885,0.23497844492202985,24.53174964985992
2018-08-22 08:00:00,11,0.1067961165048543,5.083965624771018,0.4626980539898958,48.305676836545125
2018-08-22 09:00:00,20,0.1941747572815534,5.006947470370277,0.42324824356246793,44.187116627921654
2018-08-22 10:00:00,9,0.087378640776699,4.615891122733212,0.3999044765740962,41.75002735433565
2018-08-22 11:00:00,5,0.0485436893203883,4.273590637063364,8.622584352151598e-05,0.009001978063646268
2018-08-22 12:00:00,4,0.0388349514563106,5.397041475016693,5.879169986182308e-05,0.00613785346557433
2018-08-22 13:00:00,5,0.0485436893203883,5.397041475016693,6.877707777036892e-05,0.007180326919226515
2018-08-22 14:00:00,10,0.0970873786407767,2.636865403388598,0.0001747550497616062,0.018244427195111688
2018-08-22 15:00:00,10,0.0970873786407767,2.302649511144841,0.0001143065495881926,0.011933603777007308
2018-08-22 16:00:00,4,0.0388349514563106,2.666469992705754,0.0001702320320153556,0.017772224142403124
2018-08-22 17:00:00,0,1e-15,2.695475169455515,0.00016812879526758952,0.017552646225936348
2018-08-22 18:00:00,1,0.0097087378640776,3.4087900845136363,0.00016822361483554885,0.017562545388831303
2018-08-22 19:00:00,3,0.029126213592233,4.5735979929309485,9.729417242408591e-05,0.01015751160107457
2018-08-22 20:00:00,2,0.0194174757281553,5.1214560209461775,6.0177332941265815e-05,0.006282513559068151
2018-08-22 21:00:00,4,0.0388349514563106,4.785301693744645,7.445981898099217e-05,0.0077736051016155825
2018-08-22 22:00:00,4,0.0388349514563106,4.995004057854677,6.711574919593971e-05,0.007006884216056107
2018-08-22 23:00:00,8,0.0776699029126213,4.823367036961642,6.81779375251478e-05,0.007117776677625431
2018-08-23 00:00:00,9,0.087378640776699,4.639233426830982,5.5870415431370326e-05,0.005832871371035063
2018-08-23 01:00:00,7,0.0679611650485436,4.388620597237294,4.429078858141136e-05,0.004623958327899346
2018-08-23 02:00:00,8,0.0776699029126213,4.318422658444003,3.5854819531997704e-05,0.0037432431591405604
2018-08-23 03:00:00,15,0.145631067961165,4.277265505946939,4.6968023118111275e-05,0.004903461613530818
2018-08-23 04:00:00,34,0.3300970873786408,4.572532302897535,2.6460378739643828e-05,0.0027624635404188158
2018-08-23 05:00:00,34,0.3300970873786408,5.397041475016693,1.933117105176444e-05,0.0020181742578042074
2018-08-23 06:00:00,19,0.1844660194174757,4.138814168419701,5.8047018789633506e-05,0.006060108761637739
2018-08-23 07:00:00,17,0.1650485436893204,4.024410062943654,5.9577513217244495e-05,0.006219892379880325
2018-08-23 08:00:00,24,0.233009708737864,3.6076762994184026,0.00010285904978337642,0.010738484797384498
2018-08-23 09:00:00,23,0.2233009708737864,4.2241761149793104,5.414123480510551e-05,0.005652344913653015
2018-08-23 10:00:00,47,0.4563106796116505,6.313914744592852,0.00019154132653366948,0.019996914490115095
2018-08-23 11:00:00,82,0.7961165048543689,6.846783413735168,0.0009148721342421052,0.0955126508148758
2018-08-23 12:00:00,92,0.8932038834951457,6.88791916252507,0.000843559177554872,0.08806757813672864
2018-08-23 13:00:00,87,0.8446601941747572,8.013218660584572,0.03323502996069175,3.469737127896219
2018-08-23 14:00:00,82,0.7961165048543689,8.856926587186917,0.18468908548997257,19.281540525153137
2018-08-23 15:00:00,70,0.6796116504854369,8.395680452406529,0.06850961849354884,7.1524041707264985
2018-08-23 16:00:00,73,0.7087378640776699,8.150716399694552,0.03978136955088461,4.153174981112354
2018-08-23 17:00:00,83,0.8058252427184466,7.083440816545621,0.0012282876738989397,0.1282332331550493
2018-08-23 18:00:00,99,0.9611650485436892,7.133863481421376,0.0012820973660835754,0.13385096501912527
2018-08-23 19:00:00,96,0.9320388349514565,8.94201839787688,0.17189193194893468,17.94551769546878
2018-08-23 20:00:00,98,0.9514563106796116,8.688694729823313,0.11179202612554731,11.67108752750714
2018-08-23 21:00:00,94,0.912621359223301,5.397041475016693,2.2341278359255373e-05,0.002332429460706261
2018-08-23 22:00:00,89,0.8640776699029126,8.739281916740847,0.14167328881604005,14.790691352394582
2018-08-23 23:00:00,86,0.8349514563106796,8.578104508374658,0.09281396513819422,9.689777960427477
2018-08-24 00:00:00,87,0.8446601941747572,7.883374083051073,0.013891059940985506,1.450226657838887
2018-08-24 01:00:00,78,0.7572815533980582,7.435880535091756,0.003148186579315706,0.32867067888055973
2018-08-24 02:00:00,40,0.3883495145631068,6.7876258873456665,0.00015049923543084394,0.015712120178980108
2018-08-24 03:00:00,33,0.3203883495145631,6.879040408492814,0.0001834052374365843,0.0191475067883794
2018-08-24 04:00:00,57,0.5533980582524272,8.545913969328366,0.06228322472880744,6.502368661687497
2018-08-24 05:00:00,75,0.7281553398058253,9.92087984279833,0.42415733474687234,44.28202574757348
2018-08-24 06:00:00,88,0.8543689320388349,10.030349586836362,0.43940085610246793,45.87344937709766
2018-08-24 07:00:00,96,0.9320388349514565,11.77475203857072,0.8656993759312588,90.37901484722342
2018-08-24 08:00:00,96,0.9320388349514565,12.438353841610596,0.9546858616350143,99.6692039546955
2018-08-24 09:00:00,98,0.9514563106796116,11.863521864880736,0.9018920819445189,94.15753335500777
2018-08-24 10:00:00,89,0.8640776699029126,11.440569716726092,0.8404212894558222,87.73998261918784
2018-08-24 11:00:00,85,0.8252427184466019,12.201242226499463,0.9089789510168834,94.89740248616263
2018-08-24 12:00:00,95,0.9223300970873788,11.840878516436762,0.8527885631329889,89.03112599108404
2018-08-24 13:00:00,98,0.9514563106796116,11.83356918916508,0.8575188699192082,89.52497001956534
2018-08-24 14:00:00,94,0.912621359223301,10.493273544601283,0.5566545198249182,58.11473186972146
2018-08-24 15:00:00,99,0.9611650485436892,9.9802800663198,0.8263408624182097,86.26998603646109
2018-08-24 16:00:00,99,0.9611650485436892,8.424002541267514,0.33481053282819206,34.95421962726326
2018-08-24 17:00:00,99,0.9611650485436892,8.609743304663208,0.384031548217417,40.092893633898335
2018-08-24 18:00:00,98,0.9514563106796116,9.198344761820817,0.5773640553857091,60.27680738226803
2018-08-24 19:00:00,96,0.9320388349514565,9.200505149834234,0.572926199350287,59.81349521216997
2018-08-24 20:00:00,90,0.8737864077669902,8.59309195772278,0.36762049589425194,38.37957977135991
2018-08-24 21:00:00,81,0.7864077669902912,8.162836877640915,0.21798104666348533,22.75722127166787
2018-08-24 22:00:00,73,0.7087378640776699,7.747238824914056,0.12132067867060797,12.665878853211472
2018-08-24 23:00:00,51,0.4951456310679611,7.907852544467975,0.14167692253826722,14.791070712995099
2018-08-25 00:00:00,36,0.3495145631067961,7.183173956285703,0.029574706522656754,3.087599360965365
