time_stamp,power,npower,speed,preds,npreds
2018-08-14 10:00:00,0,0.0,1.5283761224007992,0.0,0.0
2018-08-14 11:00:00,0,0.0,1.7120687954633658,3.0179493,0.02890756
2018-08-14 12:00:00,0,0.0,2.0093844653486443,0.0,0.0
2018-08-14 13:00:00,0,0.0,2.0474978681066487,10.929219,0.10468601
2018-08-14 14:00:00,0,0.0,2.394556380810785,3.2022765,0.030673146
2018-08-14 15:00:00,0,0.0,3.3361748178264263,7.3405147,0.07031144
2018-08-14 16:00:00,0,0.0,2.67696860367012,0.0,0.0
2018-08-14 17:00:00,0,0.0,2.0413562452701313,0.0,0.0
2018-08-14 18:00:00,0,0.0,1.5792999328130215,0.0,0.0
2018-08-14 19:00:00,0,0.0,2.636765734561215,0.0,0.0
2018-08-14 20:00:00,0,0.0,3.040441241905286,0.0,0.0
2018-08-14 21:00:00,1,0.0097087378640776,3.58368158345222,0.0,0.0
2018-08-14 22:00:00,0,0.0,5.129699477094217,0.0,0.0
2018-08-14 23:00:00,1,0.0097087378640776,5.19021342777442,0.0,0.0
2018-08-15 00:00:00,0,0.0,5.210058299301041,0.0,0.0
2018-08-15 01:00:00,0,0.0,4.03049008534263,0.0,0.0
2018-08-15 02:00:00,0,0.0,3.81286817561532,9.333151,0.089398
2018-08-15 03:00:00,0,0.0,3.425030682738943,0.0,0.0
2018-08-15 04:00:00,0,0.0,3.241047123616666,0.0,0.0
2018-08-15 05:00:00,0,0.0,3.1022936515515727,0.0,0.0
2018-08-15 06:00:00,0,0.0,2.944199603671543,9.635675,0.09229574
2018-08-15 07:00:00,0,0.0,3.035829063681832,5.041828,0.048293374
2018-08-15 08:00:00,0,0.0,2.773030363553998,0.0,0.0
2018-08-15 09:00:00,0,0.0,2.7684991702567276,0.0,0.0
2018-08-15 10:00:00,0,0.0,2.250576467864417,7.3483243,0.070386246
2018-08-15 11:00:00,0,0.0,2.9570453224534643,0.0,0.0
2018-08-15 12:00:00,0,0.0,3.022422887720928,0.7735112,0.0074091107
2018-08-15 13:00:00,0,0.0,5.397041475016693,4.481764,0.04292877
2018-08-15 14:00:00,0,0.0,3.121564243208166,9.109414,0.08725493
2018-08-15 15:00:00,1,0.0097087378640776,3.718804996181328,0.0,0.0
2018-08-15 16:00:00,3,0.029126213592233,3.4485415611499675,3.2095158,0.030742489
2018-08-15 17:00:00,3,0.029126213592233,2.577731632816884,7.8976645,0.07564813
2018-08-15 18:00:00,0,0.0,2.22456076745145,0.0,0.0
2018-08-15 19:00:00,0,0.0,2.3509454561058605,0.34745362,0.0033280998
2018-08-15 20:00:00,1,0.0097087378640776,2.3937757372508237,0.0,0.0
2018-08-15 21:00:00,0,0.0,2.191265830600065,1.658154,0.0158827
2018-08-15 22:00:00,1,0.0097087378640776,2.398734660435305,0.0,0.0
2018-08-15 23:00:00,0,0.0,2.404970123351948,0.0,0.0
2018-08-16 00:00:00,0,0.0,2.277571607763715,9.678353,0.092704535
2018-08-16 01:00:00,0,0.0,2.569026615287096,0.0,0.0
2018-08-16 02:00:00,0,0.0,2.647942336613044,2.2791827,0.021831252
2018-08-16 03:00:00,0,0.0,2.8194142540265927,0.0,0.0
2018-08-16 04:00:00,0,0.0,2.45811830507642,0.0,0.0
2018-08-16 05:00:00,0,0.0,2.5275912676582335,0.0,0.0
2018-08-16 06:00:00,0,0.0,2.7940654654120927,0.0,0.0
2018-08-16 07:00:00,0,0.0,3.083630459800523,0.0,0.0
2018-08-16 08:00:00,0,0.0,3.026779181557286,0.0,0.0
2018-08-16 09:00:00,0,0.0,2.671318984170008,0.0,0.0
2018-08-16 10:00:00,0,0.0,4.063963035761307,0.0,0.0
2018-08-16 11:00:00,0,0.0,3.81370550738466,0.0,0.0
2018-08-16 12:00:00,1,0.0097087378640776,4.5759723731927755,0.0,0.0
2018-08-16 13:00:00,1,0.0097087378640776,4.271470757818006,2.325157,0.022271618
2018-08-16 14:00:00,5,0.0485436893203883,5.720624243251876,19.223146,0.18412974
2018-08-16 15:00:00,4,0.0388349514563106,4.913272377608302,10.09285,0.0966748
2018-08-16 16:00:00,9,0.087378640776699,4.605164815912508,4.8618417,0.046569362
2018-08-16 17:00:00,14,0.1359223300970873,3.363985675433228,11.287436,0.1081172
2018-08-16 18:00:00,5,0.0485436893203883,3.557827822623618,12.643699,0.12110823
2018-08-16 19:00:00,0,0.0,3.5164546200531643,0.0,0.0
2018-08-16 20:00:00,2,0.0194174757281553,3.952794038911136,5.058363,0.04845175
2018-08-16 21:00:00,3,0.029126213592233,3.698789032338371,10.392736,0.09954728
2018-08-16 22:00:00,1,0.0097087378640776,3.854376026049276,16.195055,0.15512505
2018-08-16 23:00:00,0,0.0,2.9680657193685365,0.0,0.0
2018-08-17 00:00:00,0,0.0,1.589118105750878,0.0,0.0
2018-08-17 01:00:00,0,0.0,0.9128077513041284,3.4718356,0.03325513
2018-08-17 02:00:00,0,0.0,1.6514148129338433,0.0,0.0
2018-08-17 03:00:00,0,0.0,2.519784074791899,10.447354,0.10007044
2018-08-17 04:00:00,1,0.0097087378640776,3.069163220265931,1.2771684,0.012233414
2018-08-17 05:00:00,9,0.087378640776699,3.484956920514402,0.0,0.0
2018-08-17 06:00:00,17,0.1650485436893204,4.771599742405409,0.0,0.0
2018-08-17 07:00:00,19,0.1844660194174757,4.277750658307622,0.0,0.0
2018-08-17 08:00:00,76,0.7378640776699029,3.904592032231399,0.0,0.0
2018-08-17 09:00:00,49,0.4757281553398058,5.0304200324451696,0.5140827,0.004924163
2018-08-17 10:00:00,19,0.1844660194174757,4.813488836195949,0.0,0.0
2018-08-17 11:00:00,5,0.0485436893203883,8.38450128881301,15.70889,0.15046829
2018-08-17 12:00:00,19,0.1844660194174757,9.88496448442479,51.251396,0.49091375
2018-08-17 13:00:00,86,0.8349514563106796,9.327524377247183,59.586063,0.57074773
2018-08-17 14:00:00,79,0.7669902912621359,10.519676684685772,74.6651,0.71518296
2018-08-17 15:00:00,52,0.5048543689320388,6.39566639254322,26.021297,0.24924614
2018-08-17 16:00:00,7,0.0679611650485436,6.141449452195811,22.433683,0.21488202
2018-08-17 17:00:00,9,0.087378640776699,5.397041475016693,22.445904,0.21499908
2018-08-17 18:00:00,14,0.1359223300970873,5.150773656027197,8.699032,0.08332406
2018-08-17 19:00:00,17,0.1650485436893204,4.573163068899399,20.18912,0.19338237
2018-08-17 20:00:00,9,0.087378640776699,3.3218853053575548,18.383554,0.17608768
2018-08-17 21:00:00,2,0.0194174757281553,2.2750560208628343,2.37845,0.022782087
2018-08-17 22:00:00,5,0.0485436893203883,4.8684745811784165,11.052457,0.10586644
2018-08-17 23:00:00,15,0.145631067961165,4.644112391935663,9.132204,0.08747322
2018-08-18 00:00:00,10,0.0970873786407767,4.75960519541221,23.21684,0.22238353
2018-08-18 01:00:00,5,0.0485436893203883,4.553021691007538,7.1985083,0.06895123
2018-08-18 02:00:00,11,0.1067961165048543,4.621153688687763,24.461466,0.23430522
2018-08-18 03:00:00,5,0.0485436893203883,5.291634908458923,5.8578525,0.056109697
2018-08-18 04:00:00,9,0.087378640776699,6.323556761975476,28.316473,0.27123058
2018-08-18 05:00:00,16,0.1553398058252427,5.767235355857061,36.259968,0.3473177
2018-08-18 06:00:00,34,0.3300970873786408,5.515631941131601,24.785574,0.23740971
2018-08-18 07:00:00,35,0.3398058252427184,4.270315360602524,12.465891,0.11940508
2018-08-18 08:00:00,13,0.1262135922330097,4.2263374516004975,9.200287,0.08812535
2018-08-18 09:00:00,27,0.2621359223300971,4.605836089485031,4.6140924,0.044196285
2018-08-18 10:00:00,37,0.3592233009708738,5.292708824833595,12.223501,0.11708334
2018-08-18 11:00:00,39,0.3786407766990291,6.418967114581771,9.965539,0.095455356
2018-08-18 12:00:00,32,0.3106796116504854,7.466532290366185,20.163305,0.1931351
2018-08-18 13:00:00,32,0.3106796116504854,7.553602157516985,33.3617,0.31955647
2018-08-18 14:00:00,25,0.2427184466019417,7.155295499084304,19.623919,0.18796857
2018-08-18 15:00:00,25,0.2427184466019417,5.7265644068361246,29.529507,0.28284967
2018-08-18 16:00:00,13,0.1262135922330097,5.0203896549578495,6.7062526,0.064236134
2018-08-18 17:00:00,8,0.0776699029126213,5.002717196906446,1.3890911,0.01330547
2018-08-18 18:00:00,5,0.0485436893203883,5.397041475016693,7.278432,0.06971678
2018-08-18 19:00:00,8,0.0776699029126213,3.804174847701269,7.11566,0.068157665
2018-08-18 20:00:00,8,0.0776699029126213,3.5556708308994844,0.0,0.0
2018-08-18 21:00:00,9,0.087378640776699,3.468547931074732,0.0,0.0
2018-08-18 22:00:00,3,0.029126213592233,4.473298715775495,1.4906429,0.014278188
2018-08-18 23:00:00,1,0.0097087378640776,4.1193025782647394,16.085548,0.15407613
2018-08-19 00:00:00,0,0.0,3.537919407634942,8.089427,0.07748493
2018-08-19 01:00:00,0,0.0,3.2926333320109316,0.0,0.0
2018-08-19 02:00:00,0,0.0,2.277635725112882,0.0,0.0
2018-08-19 03:00:00,0,0.0,2.094685118043632,7.1163363,0.06816414
2018-08-19 04:00:00,0,0.0,1.2075009557106056,4.2143655,0.040367484
2018-08-19 05:00:00,0,0.0,1.3754653048904746,0.0,0.0
2018-08-19 06:00:00,4,0.0388349514563106,2.057419525282065,0.0,0.0
2018-08-19 07:00:00,8,0.0776699029126213,2.255837101902847,0.0,0.0
2018-08-19 08:00:00,8,0.0776699029126213,1.9132714132703956,11.108192,0.10640031
2018-08-19 09:00:00,1,0.0097087378640776,2.4953417520598378,5.5581503,0.053238988
2018-08-19 10:00:00,4,0.0388349514563106,3.3868386752361483,1.9908721,0.019069657
2018-08-19 11:00:00,8,0.0776699029126213,3.737241323864745,0.0,0.0
2018-08-19 12:00:00,4,0.0388349514563106,3.9214865422958263,9.12245,0.08737979
2018-08-19 13:00:00,4,0.0388349514563106,4.58140043078341,9.663284,0.092560194
2018-08-19 14:00:00,3,0.029126213592233,4.646529683573431,3.1123254,0.029811546
2018-08-19 15:00:00,1,0.0097087378640776,3.6555337059385304,0.0,0.0
2018-08-19 16:00:00,0,0.0,2.3321228239773633,4.7112384,0.045126803
2018-08-19 17:00:00,0,0.0,1.0794788558579498,0.0,0.0
2018-08-19 18:00:00,0,0.0,0.6168375500349772,5.5940237,0.0535826
2018-08-19 19:00:00,0,0.0,0.9985580688965588,0.0,0.0
2018-08-19 20:00:00,0,0.0,2.967539150350956,0.0,0.0
2018-08-19 21:00:00,2,0.0194174757281553,3.078205953556668,12.749567,0.12212229
2018-08-19 22:00:00,2,0.0194174757281553,3.3074749921750417,0.0,0.0
2018-08-19 23:00:00,6,0.058252427184466,3.802333161606573,13.975481,0.13386476
2018-08-20 00:00:00,24,0.233009708737864,4.966223965201349,21.95837,0.2103292
2018-08-20 01:00:00,26,0.2524271844660194,5.397041475016693,16.220934,0.15537293
2018-08-20 02:00:00,18,0.174757281553398,5.094227720576803,10.829371,0.10372961
2018-08-20 03:00:00,21,0.203883495145631,6.528865298514693,22.370838,0.21428005
2018-08-20 04:00:00,30,0.2912621359223301,7.527079851850746,35.67515,0.341716
2018-08-20 05:00:00,41,0.3980582524271844,7.227178159575267,31.191969,0.29877365
2018-08-20 06:00:00,44,0.4271844660194174,6.843318619571038,16.318586,0.1563083
2018-08-20 07:00:00,25,0.2427184466019417,6.660263013822273,10.856773,0.10399208
2018-08-20 08:00:00,22,0.2135922330097087,5.773355188108107,1.753385,0.016794875
2018-08-20 09:00:00,23,0.2233009708737864,4.93794049623604,20.044744,0.19199947
2018-08-20 10:00:00,3,0.029126213592233,4.150492752445019,3.8853886,0.037216365
2018-08-20 11:00:00,4,0.0388349514563106,3.4471920962177296,7.316878,0.070085034
2018-08-20 12:00:00,0,0.0,3.5568962674240603,6.5781016,0.063008636
2018-08-20 13:00:00,3,0.029126213592233,3.622178473152472,13.905116,0.13319077
2018-08-20 14:00:00,16,0.1553398058252427,3.524830215996604,8.964712,0.08586889
2018-08-20 15:00:00,42,0.4077669902912621,4.845916860027762,1.3030596,0.012481414
2018-08-20 16:00:00,58,0.5631067961165048,4.20068572769368,11.684501,0.111920506
2018-08-20 17:00:00,55,0.5339805825242718,3.332236700217043,0.0,0.0
2018-08-20 18:00:00,83,0.8058252427184466,2.427933161527978,0.0,0.0
2018-08-20 19:00:00,72,0.6990291262135923,2.4166838346656077,6.1241074,0.05866003
2018-08-20 20:00:00,64,0.6213592233009708,1.7657486057122878,3.8284194,0.036670685
2018-08-20 21:00:00,35,0.3398058252427184,3.904043686337816,13.934934,0.13347638
2018-08-20 22:00:00,50,0.4854368932038835,3.0878940641834216,0.0,0.0
2018-08-20 23:00:00,74,0.7184466019417476,8.883330901377862,40.692104,0.3897711
2018-08-21 00:00:00,88,0.8543689320388349,7.321736879582667,45.982403,0.44044447
2018-08-21 01:00:00,95,0.9223300970873788,7.1307901828810705,52.62371,0.50405854
2018-08-21 02:00:00,101,0.9805825242718448,7.303988736058195,47.469013,0.45468402
2018-08-21 03:00:00,95,0.9223300970873788,8.316239709621005,46.903378,0.44926608
2018-08-21 04:00:00,91,0.883495145631068,8.760460720470535,69.24453,0.6632618
2018-08-21 05:00:00,87,0.8446601941747572,8.929901356495483,73.69704,0.7059103
2018-08-21 06:00:00,90,0.8737864077669902,8.256901174271972,73.60648,0.70504296
2018-08-21 07:00:00,46,0.4466019417475728,9.582416409392769,72.63469,0.69573456
2018-08-21 08:00:00,51,0.4951456310679611,10.136366742062698,84.820885,0.81246054
2018-08-21 09:00:00,58,0.5631067961165048,9.721207891935936,75.091125,0.7192637
2018-08-21 10:00:00,56,0.5436893203883495,8.55655824961926,62.0872,0.594705
2018-08-21 11:00:00,77,0.7475728155339806,8.815698028796792,63.02284,0.603667
2018-08-21 12:00:00,67,0.6504854368932039,8.852357864401233,70.45503,0.6748566
2018-08-21 13:00:00,57,0.5533980582524272,7.919296813633664,71.37774,0.6836948
2018-08-21 14:00:00,53,0.5145631067961165,7.574526503991417,67.660324,0.6480874
2018-08-21 15:00:00,40,0.3883495145631068,6.657843516217843,62.050144,0.59435004
2018-08-21 16:00:00,25,0.2427184466019417,6.042784791176514,56.01106,0.5365044
2018-08-21 17:00:00,50,0.4854368932038835,6.004901911626493,54.539783,0.5224117
2018-08-21 18:00:00,40,0.3883495145631068,5.490072413571174,46.275337,0.44325036
2018-08-21 19:00:00,24,0.233009708737864,4.691430086424912,32.344578,0.30981395
2018-08-21 20:00:00,20,0.1941747572815534,3.4667177456093103,20.52159,0.19656694
2018-08-21 21:00:00,15,0.145631067961165,3.0721246988556143,16.538582,0.15841553
2018-08-21 22:00:00,12,0.116504854368932,2.4948858824502236,7.287089,0.0697997
2018-08-21 23:00:00,7,0.0679611650485436,1.8583640172162812,10.71421,0.102626525
2018-08-22 00:00:00,3,0.029126213592233,1.566754080394601,0.0,0.0
2018-08-22 01:00:00,4,0.0388349514563106,1.211469461081368,12.526346,0.11998416
2018-08-22 02:00:00,8,0.0776699029126213,1.6778732400274077,5.8747463,0.056271516
2018-08-22 03:00:00,10,0.0970873786407767,1.1377215869924482,0.22758527,0.0021799356
2018-08-22 04:00:00,15,0.145631067961165,1.425703226521326,6.689164,0.06407245
2018-08-22 05:00:00,14,0.1359223300970873,0.3411727575495988,6.602471,0.063242055
2018-08-22 06:00:00,11,0.1067961165048543,0.7824958168058966,10.834458,0.10377833
2018-08-22 07:00:00,11,0.1067961165048543,2.239614692547885,12.359825,0.11838913
2018-08-22 08:00:00,11,0.1067961165048543,5.083965624771018,19.1459,0.18338986
2018-08-22 09:00:00,20,0.1941747572815534,5.006947470370277,27.905666,0.26729566
2018-08-22 10:00:00,9,0.087378640776699,4.615891122733212,20.043242,0.19198507
2018-08-22 11:00:00,5,0.0485436893203883,4.273590637063364,22.788832,0.21828382
2018-08-22 12:00:00,4,0.0388349514563106,5.397041475016693,16.074549,0.15397076
2018-08-22 13:00:00,5,0.0485436893203883,5.397041475016693,25.218306,0.24155465
2018-08-22 14:00:00,10,0.0970873786407767,2.636865403388598,2.9898622,0.028638527
2018-08-22 15:00:00,10,0.0970873786407767,2.302649511144841,0.0,0.0
2018-08-22 16:00:00,4,0.0388349514563106,2.666469992705754,8.662652,0.082975596
2018-08-22 17:00:00,0,0.0,2.695475169455515,0.39749524,0.0038074255
2018-08-22 18:00:00,1,0.0097087378640776,3.4087900845136363,12.210252,0.116956435
2018-08-22 19:00:00,3,0.029126213592233,4.5735979929309485,10.61256,0.101652876
2018-08-22 20:00:00,2,0.0194174757281553,5.1214560209461775,20.510712,0.19646275
2018-08-22 21:00:00,4,0.0388349514563106,4.785301693744645,4.531827,0.043408304
2018-08-22 22:00:00,4,0.0388349514563106,4.995004057854677,0.0,0.0
2018-08-22 23:00:00,8,0.0776699029126213,4.823367036961642,19.52986,0.18706761
2018-08-23 00:00:00,9,0.087378640776699,4.639233426830982,0.0,0.0
2018-08-23 01:00:00,7,0.0679611650485436,4.388620597237294,9.614882,0.092096575
2018-08-23 02:00:00,8,0.0776699029126213,4.318422658444003,0.0,0.0
2018-08-23 03:00:00,15,0.145631067961165,4.277265505946939,0.0,0.0
2018-08-23 04:00:00,34,0.3300970873786408,4.572532302897535,0.0881169,0.0008440316
2018-08-23 05:00:00,34,0.3300970873786408,5.397041475016693,16.82177,0.16112806
2018-08-23 06:00:00,19,0.1844660194174757,4.138814168419701,12.38884,0.118667044
2018-08-23 07:00:00,17,0.1650485436893204,4.024410062943654,5.2827363,0.050600924
2018-08-23 08:00:00,24,0.233009708737864,3.6076762994184026,0.49096367,0.004702717
2018-08-23 09:00:00,23,0.2233009708737864,4.2241761149793104,15.623963,0.14965482
2018-08-23 10:00:00,47,0.4563106796116505,6.313914744592852,11.861711,0.11361791
2018-08-23 11:00:00,82,0.7961165048543689,6.846783413735168,36.32677,0.34795755
2018-08-23 12:00:00,92,0.8932038834951457,6.88791916252507,42.602955,0.40807426
2018-08-23 13:00:00,87,0.8446601941747572,8.013218660584572,52.327442,0.5012207
2018-08-23 14:00:00,82,0.7961165048543689,8.856926587186917,70.754944,0.67772937
2018-08-23 15:00:00,70,0.6796116504854369,8.395680452406529,76.9743,0.7373017
2018-08-23 16:00:00,73,0.7087378640776699,8.150716399694552,64.48276,0.6176509
2018-08-23 17:00:00,83,0.8058252427184466,7.083440816545621,48.426796,0.4638582
2018-08-23 18:00:00,99,0.9611650485436892,7.133863481421376,42.49655,0.40705508
2018-08-23 19:00:00,96,0.9320388349514565,8.94201839787688,67.04245,0.64216906
2018-08-23 20:00:00,98,0.9514563106796116,8.688694729823313,77.375015,0.74113995
2018-08-23 21:00:00,94,0.912621359223301,5.397041475016693,38.273224,0.36660177
2018-08-23 22:00:00,89,0.8640776699029126,8.739281916740847,63.194244,0.60530883
2018-08-23 23:00:00,86,0.8349514563106796,8.578104508374658,79.61719,0.76261675
2018-08-24 00:00:00,87,0.8446601941747572,7.883374083051073,77.41207,0.7414949
2018-08-24 01:00:00,78,0.7572815533980582,7.435880535091756,69.21445,0.66297364
2018-08-24 02:00:00,40,0.3883495145631068,6.7876258873456665,52.7605,0.50536877
2018-08-24 03:00:00,33,0.3203883495145631,6.879040408492814,50.019497,0.47911394
2018-08-24 04:00:00,57,0.5533980582524272,8.545913969328366,66.694534,0.63883656
2018-08-24 05:00:00,75,0.7281553398058253,9.92087984279833,74.167854,0.7104201
2018-08-24 06:00:00,88,0.8543689320388349,10.030349586836362,82.30304,0.7883433
2018-08-24 07:00:00,96,0.9320388349514565,11.77475203857072,98.13932,0.94003177
2018-08-24 08:00:00,96,0.9320388349514565,12.438353841610596,97.54521,0.9343411
2018-08-24 09:00:00,98,0.9514563106796116,11.863521864880736,99.493996,0.9530076
2018-08-24 10:00:00,89,0.8640776699029126,11.440569716726092,99.80301,0.9559675
2018-08-24 11:00:00,85,0.8252427184466019,12.201242226499463,97.71387,0.9359566
2018-08-24 12:00:00,95,0.9223300970873788,11.840878516436762,102.98921,0.9864867
2018-08-24 13:00:00,98,0.9514563106796116,11.83356918916508,100.16646,0.9594488
2018-08-24 14:00:00,94,0.912621359223301,10.493273544601283,91.79183,0.8792321
2018-08-24 15:00:00,99,0.9611650485436892,9.9802800663198,88.13828,0.84423643
2018-08-24 16:00:00,99,0.9611650485436892,8.424002541267514,80.651535,0.7725243
2018-08-24 17:00:00,99,0.9611650485436892,8.609743304663208,79.977,0.76606315
2018-08-24 18:00:00,98,0.9514563106796116,9.198344761820817,79.3357,0.7599205
2018-08-24 19:00:00,96,0.9320388349514565,9.200505149834234,86.95587,0.83291066
2018-08-24 20:00:00,90,0.8737864077669902,8.59309195772278,82.76353,0.79275405
2018-08-24 21:00:00,81,0.7864077669902912,8.162836877640915,84.776436,0.8120348
2018-08-24 22:00:00,73,0.7087378640776699,7.747238824914056,76.65697,0.7342621
2018-08-24 23:00:00,51,0.4951456310679611,7.907852544467975,77.41158,0.74149024
2018-08-25 00:00:00,36,0.3495145631067961,7.183173956285703,78.92725,0.75600815
2018-08-25 01:00:00,25,0.2427184466019417,5.735555569783851,57.009457,0.5460676
2018-08-25 02:00:00,22,0.2135922330097087,5.120239679834022,56.07251,0.537093
2018-08-25 03:00:00,18,0.174757281553398,6.013807985791556,51.705917,0.4952674
2018-08-25 04:00:00,18,0.174757281553398,6.201983197362012,54.282104,0.51994354
2018-08-25 05:00:00,24,0.233009708737864,5.809438917272814,35.722958,0.34217393
2018-08-25 06:00:00,44,0.4271844660194174,7.533221249624085,64.192276,0.6148685
2018-08-25 07:00:00,44,0.4271844660194174,8.301029170224853,73.984955,0.7086681
2018-08-25 08:00:00,42,0.4077669902912621,8.481947451560607,67.11223,0.6428374
2018-08-25 09:00:00,39,0.3786407766990291,7.8175172861534,71.335686,0.68329203
2018-08-25 10:00:00,34,0.3300970873786408,6.413900882721552,58.234283,0.55779964
2018-08-25 11:00:00,41,0.3980582524271844,5.397041475016693,33.430923,0.32021958
2018-08-25 12:00:00,46,0.4466019417475728,7.204088028921668,42.52647,0.40734166
2018-08-25 13:00:00,43,0.4174757281553398,6.255492098853633,30.951315,0.29646853
2018-08-25 14:00:00,38,0.3689320388349514,6.087601857156143,39.32015,0.37662977
2018-08-25 15:00:00,36,0.3495145631067961,5.3909655858702825,20.959661,0.20076305
2018-08-25 16:00:00,28,0.2718446601941747,4.9518464385828755,26.753935,0.25626373
2018-08-25 17:00:00,25,0.2427184466019417,5.119117053814745,35.396076,0.33904287
2018-08-25 18:00:00,13,0.1262135922330097,4.210581348926725,12.745631,0.12208459
2018-08-25 19:00:00,8,0.0776699029126213,4.712317101506719,17.138556,0.16416241
2018-08-25 20:00:00,5,0.0485436893203883,4.317106399376185,7.494236,0.07178387
2018-08-25 21:00:00,8,0.0776699029126213,5.397041475016693,8.621751,0.082583815
2018-08-25 22:00:00,6,0.058252427184466,3.785686047941023,1.1729059,0.0112347305
2018-08-25 23:00:00,5,0.0485436893203883,3.7505569024443024,10.936607,0.10475677
2018-08-26 00:00:00,3,0.029126213592233,4.2404446317114015,3.419438,0.032753237
2018-08-26 01:00:00,6,0.058252427184466,3.3106696868448395,0.0,0.0
2018-08-26 02:00:00,7,0.0679611650485436,3.301438499643196,6.0065475,0.05753398
2018-08-26 03:00:00,16,0.1553398058252427,3.572715323285611,16.154495,0.15473653
2018-08-26 04:00:00,19,0.1844660194174757,5.008847212216504,5.0764837,0.04862532
2018-08-26 05:00:00,16,0.1553398058252427,5.397041475016693,8.963355,0.08585589
2018-08-26 06:00:00,18,0.174757281553398,5.400593849056599,26.958445,0.25822264
2018-08-26 07:00:00,23,0.2233009708737864,5.397041475016693,26.797848,0.25668436
2018-08-26 08:00:00,19,0.1844660194174757,5.386719264650219,7.0729237,0.06774831
2018-08-26 09:00:00,16,0.1553398058252427,6.24979054909924,9.143848,0.08758476
2018-08-26 10:00:00,33,0.3203883495145631,6.176125520645639,26.204817,0.25100398
2018-08-26 11:00:00,51,0.4951456310679611,7.710941478645149,23.733952,0.2273367
2018-08-26 12:00:00,46,0.4466019417475728,8.7481867356779,37.63138,0.3604538
2018-08-26 13:00:00,44,0.4271844660194174,8.503561220219085,50.721676,0.48583978
2018-08-26 14:00:00,50,0.4854368932038835,7.599235783760048,42.40394,0.40616798
2018-08-26 15:00:00,71,0.6893203883495146,6.92161239158082,30.205555,0.28932524
2018-08-26 16:00:00,90,0.8737864077669902,6.76648643887832,45.818882,0.43887818
2018-08-26 17:00:00,74,0.7184466019417476,6.568161109163407,45.36853,0.43456447
2018-08-26 18:00:00,77,0.7475728155339806,6.535479387400263,52.081993,0.49886966
2018-08-26 19:00:00,76,0.7378640776699029,8.511179735198962,59.329613,0.5682913
2018-08-26 20:00:00,76,0.7378640776699029,8.00418646510301,56.26259,0.53891367
2018-08-26 21:00:00,84,0.8155339805825242,5.397041475016693,44.186184,0.4232393
2018-08-26 22:00:00,32,0.3106796116504854,6.6378994520390755,43.177017,0.41357297
2018-08-26 23:00:00,37,0.3592233009708738,6.064831464889947,34.114048,0.3267629
2018-08-27 00:00:00,33,0.3203883495145631,4.610298076790216,19.447964,0.18628317
2018-08-27 01:00:00,9,0.087378640776699,3.6175976073677383,15.133185,0.14495388
2018-08-27 02:00:00,4,0.0388349514563106,2.2685193583705963,4.6271515,0.044321373
2018-08-27 03:00:00,5,0.0485436893203883,2.9916984283055825,0.0,0.0
2018-08-27 04:00:00,12,0.116504854368932,4.242336581075248,13.407034,0.12841986
2018-08-27 05:00:00,10,0.0970873786407767,4.997439699605244,23.634007,0.22637936
2018-08-27 06:00:00,10,0.0970873786407767,5.341473141518732,30.83303,0.29533553
2018-08-27 07:00:00,20,0.1941747572815534,4.995991199924744,17.472475,0.16736087
2018-08-27 08:00:00,33,0.3203883495145631,5.126934802091583,21.454805,0.2055058
2018-08-27 09:00:00,47,0.4563106796116505,4.539672302436029,4.409445,0.04223606
2018-08-27 10:00:00,48,0.4660194174757281,5.151786563940704,11.23862,0.10764961
2018-08-27 11:00:00,24,0.233009708737864,4.153991728395677,0.0,0.0
2018-08-27 12:00:00,18,0.174757281553398,4.874114856527232,13.675658,0.13099289
2018-08-27 13:00:00,7,0.0679611650485436,4.579772902930125,13.301526,0.12740925
2018-08-27 14:00:00,4,0.0388349514563106,3.959716156021401,12.553142,0.12024082
2018-08-27 15:00:00,7,0.0679611650485436,2.9732780014659816,3.1422296,0.030097984
2018-08-27 16:00:00,12,0.116504854368932,2.014023823600556,5.7301164,0.05488617
2018-08-27 17:00:00,8,0.0776699029126213,1.9536367655368168,0.0,0.0
2018-08-27 18:00:00,11,0.1067961165048543,2.482929298713555,0.0,0.0
2018-08-27 19:00:00,14,0.1359223300970873,5.397041475016693,20.022333,0.1917848
2018-08-27 20:00:00,14,0.1359223300970873,1.24620844522342,0.0,0.0
2018-08-27 21:00:00,15,0.145631067961165,0.6686465285778762,0.0,0.0
2018-08-27 22:00:00,20,0.1941747572815534,1.435669276424009,0.0,0.0
2018-08-27 23:00:00,7,0.0679611650485436,1.7783344117136546,0.0,0.0
2018-08-28 00:00:00,1,0.0097087378640776,0.9332495059670104,0.0,0.0
2018-08-28 01:00:00,1,0.0097087378640776,0.7766104792118673,0.0,0.0
2018-08-28 02:00:00,0,0.0,0.7710006698819913,0.0,0.0
2018-08-28 03:00:00,0,0.0,0.4940174802124878,0.0,0.0
2018-08-28 04:00:00,9,0.087378640776699,0.7603073663243276,0.0,0.0
2018-08-28 05:00:00,11,0.1067961165048543,0.6262387765622928,0.0,0.0
2018-08-28 06:00:00,14,0.1359223300970873,1.927795899635228,0.0,0.0
2018-08-28 07:00:00,12,0.116504854368932,3.53542257249151,1.6938864,0.016224965
2018-08-28 08:00:00,21,0.203883495145631,5.275712768739531,0.0,0.0
2018-08-28 09:00:00,20,0.1941747572815534,5.945056903767953,15.6037245,0.14946096
