window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
1496,35904,35927,35927,1440.0,1440.0,1440.0,1922.330519408977,0.0008177757263183594,0.0,2
1497,35928,35951,35951,1440.0,1440.0,1440.0,12425.327503903378,0.001230001449584961,0.0,2
1498,35952,35975,35975,1440.0,1440.0,1440.0,5092.033890767558,0.0011951923370361328,0.0,2
1499,35976,35999,35999,1440.0,1440.0,1440.0,1724.3004391818147,0.0008609294891357422,0.0,2
1500,36000,36023,36023,1440.0,1440.0,1440.0,1983.0098101978356,0.00074005126953125,0.0,2
1501,36024,36047,36047,1440.0,1440.0,1440.0,6050.199711064856,0.001004934310913086,0.0,2
1502,36048,36071,36071,1440.0,1440.0,1440.0,653.6787221342945,0.000843048095703125,0.0,2
1503,36072,36095,36095,1440.0,1440.0,1440.0,2283.806149801171,0.0008709430694580078,0.0,2
1504,36096,36119,36119,1440.0,1440.0,1440.0,685.7150335685612,0.0007159709930419922,0.0,2
1505,36120,36143,36143,1440.0,1440.0,1440.0,6146.632864504103,0.0012049674987792969,0.0,2
1506,36144,36167,36167,1440.0,1440.0,1440.0,2406.2081683059328,0.0007960796356201172,0.0,2
1507,36168,36191,36191,1440.0,1440.0,1440.0,2121.944830902313,0.0010631084442138672,0.0,2
1508,36192,36215,36215,1440.0,1440.0,1440.0,2491.2655744169815,0.0010600090026855469,0.0,2
1509,36216,36239,36239,1440.0,1440.0,1440.0,1485.596023636531,0.0008599758148193359,0.0,2
1510,36240,36263,36263,1440.0,1440.0,1440.0,1077.0946395357073,0.0009891986846923828,0.0,2
1511,36264,36287,36287,1440.0,1440.0,1440.0,3567.6746219044526,0.0009930133819580078,0.0,2
1512,36288,36311,36311,1440.0,1440.0,1440.0,5667.40349843503,0.0008749961853027344,0.0,2
1513,36312,36335,36335,1440.0,1440.0,1440.0,2427.955837111288,0.0010061264038085938,0.0,2
1514,36336,36359,36359,1440.0,1440.0,1440.0,952.7439208048643,0.0007770061492919922,0.0,2
1515,36360,36383,36383,1440.0,1440.0,1440.0,3829.39730450402,0.0011169910430908203,0.0,2
1516,36384,36407,36407,1440.0,1440.0,1440.0,3275.319846557475,0.0011510848999023438,0.0,2
1517,36408,36431,36431,1440.0,1440.0,1440.0,9462.749285506638,0.001230001449584961,0.0,2
1518,36432,36455,36455,1440.0,1440.0,1440.0,2357.1353931713484,0.0008819103240966797,0.0,2
1519,36456,36479,36479,1440.0,1440.0,1440.0,699.0284448911832,0.0007350444793701172,0.0,2
1520,36480,36503,36503,1440.0,1440.0,1440.0,3364.4274770866814,0.0010521411895751953,0.0,2
1521,36504,36527,36527,1440.0,1440.0,1440.0,2340.324213610849,0.0008361339569091797,0.0,2
1522,36528,36551,36551,1440.0,1440.0,1440.0,357.77894833123895,0.0007491111755371094,0.0,2
1523,36552,36575,36575,1440.0,1440.0,1440.0,1373.3920587750913,0.0008790493011474609,0.0,2
1524,36576,36599,36599,1440.0,1440.0,1440.0,13367.207300048418,0.0012400150299072266,0.0,2
1525,36600,36623,36623,1440.0,1440.0,1440.0,588.1891785921956,0.0007970333099365234,0.0,2
1526,36624,36647,36647,1440.0,1440.0,1440.0,2551.98505841408,0.0009441375732421875,0.0,2
1527,36648,36671,36671,1440.0,1440.0,1440.0,16418.35455340283,0.0008590221405029297,0.0,2
1528,36672,36695,36695,1440.0,1440.0,1440.0,1994.1317061980913,0.0007271766662597656,0.0,2
1529,36696,36719,36719,1440.0,1440.0,1440.0,932.7922215253175,0.0007638931274414062,0.0,2
1530,36720,36743,36743,1440.0,1440.0,1440.0,125.97237652695873,0.0005340576171875,0.0,2
1531,36744,36767,36767,1440.0,1440.0,1440.0,1243.9709854923494,0.0008289813995361328,0.0,2
1532,36768,36791,36791,1440.0,1440.0,1440.0,3999.0347929181567,0.0010828971862792969,0.0,2
1533,36792,36815,36815,1440.0,1440.0,1440.0,3653.65112862812,0.0009260177612304688,0.0,2
1534,36816,36839,36839,1440.0,1440.0,1440.0,11318.94592540609,0.0011410713195800781,0.0,2
1535,36840,36863,36863,1440.0,1440.0,1440.0,458.24711490231357,0.0007348060607910156,0.0,2
1536,36864,36887,36887,1440.0,1440.0,1440.0,525.5930896261556,0.0008339881896972656,0.0,2
1537,36888,36911,36911,1440.0,1440.0,1440.0,3499.659295998405,0.0010178089141845703,0.0,2
1538,36912,36935,36935,1440.0,1440.0,1440.0,3839.072821264177,0.0012519359588623047,0.0,2
1539,36936,36959,36959,1440.0,1440.0,1440.0,1969.8124781658523,0.0009548664093017578,0.0,2
1540,36960,36983,36983,1440.0,1440.0,1440.0,1127.7481041638341,0.0009088516235351562,0.0,2
1541,36984,37007,37007,1440.0,1440.0,1440.0,6556.991839309913,0.0010709762573242188,0.0,2
1542,37008,37031,37031,1440.0,1440.0,1440.0,1854.4518061435967,0.0009160041809082031,0.0,2
1543,37032,37055,37055,1440.0,1440.0,1440.0,2931.2820550272927,0.0008420944213867188,0.0,2
1544,37056,37079,37079,1440.0,1440.0,1440.0,1844.2182908200691,0.0010459423065185547,0.0,2
1545,37080,37103,37103,1440.0,1440.0,1440.0,4047.664860122868,0.001138925552368164,0.0,2
1546,37104,37127,37127,1440.0,1440.0,1440.0,1990.4304778563214,0.001051187515258789,0.0,2
1547,37128,37151,37151,1440.0,1440.0,1440.0,5157.037000119614,0.001210927963256836,0.0,2
1548,37152,37175,37175,1440.0,1440.0,1440.0,1381.0524162295528,0.0010230541229248047,0.0,2
1549,37176,37199,37199,1440.0,1440.0,1440.0,2394.7966790761975,0.0013070106506347656,0.0,2
1550,37200,37223,37223,1440.0,1440.0,1440.0,8110.046462323479,0.0010941028594970703,0.0,2
1551,37224,37247,37247,1440.0,1440.0,1440.0,1852.350485501577,0.000993967056274414,0.0,2
1552,37248,37271,37271,1440.0,1440.0,1440.0,4001.3178904642523,0.0012538433074951172,0.0,2
1553,37272,37295,37295,1440.0,1440.0,1440.0,1555.8315584798454,0.0008709430694580078,0.0,2
1554,37296,37319,37319,1440.0,1440.0,1440.0,2849.62189806463,0.0009889602661132812,0.0,2
1555,37320,37343,37343,1440.0,1440.0,1440.0,1118.9481729215656,0.0007681846618652344,0.0,2
1556,37344,37367,37367,1440.0,1440.0,1440.0,7248.763156130046,0.0010478496551513672,0.0,2
1557,37368,37391,37391,1440.0,1440.0,1440.0,4661.29454665531,0.0011749267578125,0.0,2
1558,37392,37415,37415,1440.0,1440.0,1440.0,2391.2214293452103,0.0008699893951416016,0.0,2
1559,37416,37439,37439,1440.0,1440.0,1440.0,907.7993294889093,0.0008020401000976562,0.0,2
1560,37440,37463,37463,1440.0,1440.0,1440.0,4827.647781926412,0.0010230541229248047,0.0,2
1561,37464,37487,37487,1440.0,1440.0,1440.0,1443.8788672338605,0.0009169578552246094,0.0,2
1562,37488,37511,37511,1440.0,1440.0,1440.0,3384.090005936008,0.0009291172027587891,0.0,2
1563,37512,37535,37535,1440.0,1440.0,1440.0,1406.3948964984097,0.0008921623229980469,0.0,2
1564,37536,37559,37559,1440.0,1440.0,1440.0,1952.2099871033467,0.0008740425109863281,0.0,2
1565,37560,37583,37583,1440.0,1440.0,1440.0,3065.2746044632277,0.0010738372802734375,0.0,2
1566,37584,37607,37607,1440.0,1440.0,1440.0,4049.4360078101736,0.0008718967437744141,0.0,2
1567,37608,37631,37631,1440.0,1440.0,1440.0,3248.0923115546975,0.0008449554443359375,0.0,2
1568,37632,37655,37655,1440.0,1440.0,1440.0,1075.96730154246,0.0008580684661865234,0.0,2
1569,37656,37679,37679,1440.0,1440.0,1440.0,573.0198286694621,0.0007388591766357422,0.0,2
1570,37680,37703,37703,1440.0,1440.0,1440.0,1602.9508802080616,0.0009012222290039062,0.0,2
1571,37704,37727,37727,1440.0,1440.0,1440.0,2873.395848342293,0.0008790493011474609,0.0,2
1572,37728,37751,37751,1440.0,1440.0,1440.0,4785.109035326664,0.0009739398956298828,0.0,2
1573,37752,37775,37775,1440.0,1440.0,1440.0,681.2468608069921,0.0007119178771972656,0.0,2
1574,37776,37799,37799,1440.0,1440.0,1440.0,8404.620954086735,0.0010859966278076172,0.0,2
1575,37800,37823,37823,1440.0,1440.0,1440.0,2786.292763607945,0.0010471343994140625,0.0,2
1576,37824,37847,37847,1440.0,1440.0,1440.0,3388.9475062547867,0.0009818077087402344,0.0,2
1577,37848,37871,37871,1440.0,1440.0,1440.0,1693.3255750758062,0.0008711814880371094,0.0,2
1578,37872,37895,37895,1440.0,1440.0,1440.0,2246.1699490221986,0.001107931137084961,0.0,2
1579,37896,37919,37919,1440.0,1440.0,1440.0,12786.79086502715,0.0010349750518798828,0.0,2
1580,37920,37943,37943,1440.0,1440.0,1440.0,2503.38606240819,0.000926971435546875,0.0,2
1581,37944,37967,37967,1440.0,1440.0,1440.0,1015.952358378877,0.0007951259613037109,0.0,2
1582,37968,37991,37991,1440.0,1440.0,1440.0,1405.5055280111806,0.000949859619140625,0.0,2
1583,37992,38015,38015,1440.0,1440.0,1440.0,2095.0908804300634,0.0010039806365966797,0.0,2
1584,38016,38039,38039,1440.0,1440.0,1440.0,882.2669930296964,0.0008029937744140625,0.0,2
1585,38040,38063,38063,1440.0,1440.0,1440.0,921.4717630384182,0.0009310245513916016,0.0,2
1586,38064,38087,38087,1440.0,1440.0,1440.0,1612.612216884794,0.0008471012115478516,0.0,2
1587,38088,38111,38111,1440.0,1440.0,1440.0,3051.220339924017,0.0008499622344970703,0.0,2
1588,38112,38135,38135,1440.0,1440.0,1440.0,4441.970380999389,0.0009090900421142578,0.0,2
1589,38136,38159,38159,1440.0,1440.0,1440.0,2043.5053609937456,0.0009300708770751953,0.0,2
1590,38160,38183,38183,1440.0,1440.0,1440.0,4104.594545260893,0.0011630058288574219,0.0,2
1591,38184,38207,38207,1440.0,1440.0,1440.0,4669.1033813299955,0.0011489391326904297,0.0,2
1592,38208,38231,38231,1440.0,1440.0,1440.0,2707.5402837330125,0.001363992691040039,0.0,2
1593,38232,38255,38255,1440.0,1440.0,1440.0,2393.105648265676,0.0009667873382568359,0.0,2
1594,38256,38279,38279,1440.0,1440.0,1440.0,1147.2571628936703,0.0010600090026855469,0.0,2
1595,38280,38303,38303,1440.0,1440.0,1440.0,985.954192216542,0.0007750988006591797,0.0,2
1596,38304,38327,38327,1440.0,1440.0,1440.0,1770.9978427070646,0.0007238388061523438,0.0,2
1597,38328,38351,38351,1440.0,1440.0,1440.0,1512.5898185412987,0.000904083251953125,0.0,2
1598,38352,38375,38375,1440.0,1440.0,1440.0,2873.373486721174,0.0008199214935302734,0.0,2
1599,38376,38399,38399,1440.0,1440.0,1440.0,1876.660115770785,0.0008950233459472656,0.0,2
1600,38400,38423,38423,1440.0,1440.0,1440.0,1752.727259271898,0.0008699893951416016,0.0,2
1601,38424,38447,38447,1440.0,1440.0,1440.0,481.00099242737843,0.0007479190826416016,0.0,2
1602,38448,38471,38471,1440.0,1440.0,1440.0,883.6925791972016,0.0008471012115478516,0.0,2
1603,38472,38495,38495,1440.0,1440.0,1440.0,1475.1320943891567,0.0009799003601074219,0.0,2
1604,38496,38519,38519,1440.0,1440.0,1440.0,1698.7654363684537,0.0008509159088134766,0.0,2
1605,38520,38543,38543,1440.0,1440.0,1440.0,4723.829576290966,0.0011098384857177734,0.0,2
1606,38544,38567,38567,1440.0,1440.0,1440.0,854.139608510189,0.0010058879852294922,0.0,2
1607,38568,38591,38591,1440.0,1440.0,1440.0,1662.3985934918242,0.0008220672607421875,0.0,2
1608,38592,38615,38615,1440.0,1440.0,1440.0,10766.69609033858,0.0009579658508300781,0.0,2
1609,38616,38639,38639,1440.0,1440.0,1440.0,2203.667162416311,0.0009219646453857422,0.0,2
1610,38640,38663,38663,1440.0,1440.0,1440.0,730.9709929987688,0.0007750988006591797,0.0,2
1611,38664,38687,38687,1440.0,1440.0,1440.0,3648.4638216120793,0.0009670257568359375,0.0,2
1612,38688,38711,38711,1440.0,1440.0,1440.0,3569.433616145736,0.0011348724365234375,0.0,2
1613,38712,38735,38735,1440.0,1440.0,1440.0,2825.222212265748,0.0010271072387695312,0.0,2
1614,38736,38759,38759,1440.0,1440.0,1440.0,1264.869198187957,0.0007650852203369141,0.0,2
1615,38760,38783,38783,1440.0,1440.0,1440.0,2634.2213065504725,0.0008409023284912109,0.0,2
1616,38784,38807,38807,1440.0,1440.0,1440.0,3461.6940944794824,0.001046895980834961,0.0,2
1617,38808,38831,38831,1440.0,1440.0,1440.0,2232.127207347152,0.0010139942169189453,0.0,2
1618,38832,38855,38855,1440.0,1440.0,1440.0,3394.5817234548686,0.0011601448059082031,0.0,2
1619,38856,38879,38879,1440.0,1440.0,1440.0,3769.339081868856,0.0012841224670410156,0.0,2
1620,38880,38903,38903,1440.0,1440.0,1440.0,3304.259156292109,0.0012831687927246094,0.0,2
1621,38904,38927,38927,1440.0,1440.0,1440.0,11117.309790359952,0.0010230541229248047,0.0,2
1622,38928,38951,38951,1440.0,1440.0,1440.0,2022.8774937570654,0.0008349418640136719,0.0,2
1623,38952,38975,38975,1440.0,1440.0,1440.0,1985.395750780153,0.0009009838104248047,0.0,2
1624,38976,38999,38999,1440.0,1440.0,1440.0,1010.6290876930813,0.0008649826049804688,0.0,2
1625,39000,39023,39023,1440.0,1440.0,1440.0,1012.4966498740307,0.0007798671722412109,0.0,2
1626,39024,39047,39047,1440.0,1440.0,1440.0,1218.1962967604002,0.0007901191711425781,0.0,2
1627,39048,39071,39071,1440.0,1440.0,1440.0,1673.0892671121414,0.0008111000061035156,0.0,2
1628,39072,39095,39095,1440.0,1440.0,1440.0,1320.5605529501893,0.0008590221405029297,0.0,2
1629,39096,39119,39119,1440.0,1440.0,1440.0,2388.901641835771,0.001096963882446289,0.0,2
1630,39120,39143,39143,1440.0,1440.0,1440.0,1084.1874636734274,0.0007560253143310547,0.0,2
1631,39144,39167,39167,1440.0,1440.0,1440.0,599.0653729505538,0.0008099079132080078,0.0,2
1632,39168,39191,39191,1440.0,1440.0,1440.0,1493.4535785830685,0.0007641315460205078,0.0,2
1633,39192,39215,39215,1440.0,1440.0,1440.0,3332.32116691734,0.0009758472442626953,0.0,2
1634,39216,39239,39239,1440.0,1440.0,1440.0,2492.6930756780007,0.0009670257568359375,0.0,2
1635,39240,39263,39263,1440.0,1440.0,1440.0,376.7997581346973,0.000782012939453125,0.0,2
1636,39264,39287,39287,1440.0,1440.0,1440.0,386.0024645669879,0.0006320476531982422,0.0,2
1637,39288,39311,39311,1440.0,1440.0,1440.0,1194.548494965543,0.0008189678192138672,0.0,2
1638,39312,39335,39335,1440.0,1440.0,1440.0,1668.9390381457465,0.0008602142333984375,0.0,2
1639,39336,39359,39359,1440.0,1440.0,1440.0,2408.4811087046814,0.0009698867797851562,0.0,2
1640,39360,39383,39383,1440.0,1440.0,1440.0,207.062793193118,0.0008409023284912109,0.0,2
1641,39384,39407,39407,1440.0,1440.0,1440.0,519.9152225048058,0.0009210109710693359,0.0,2
1642,39408,39431,39431,1440.0,1440.0,1440.0,533.7937837661747,0.0008890628814697266,0.0,2
1643,39432,39455,39455,1440.0,1440.0,1440.0,344.3285423943544,0.0009329319000244141,0.0,2
1644,39456,39479,39479,1440.0,1440.0,1440.0,1122.6834243117648,0.0008578300476074219,0.0,2
1645,39480,39503,39503,1440.0,1440.0,1440.0,3202.462012438774,0.0009028911590576172,0.0,2
1646,39504,39527,39527,1440.0,1440.0,1440.0,1121.8439480049456,0.0007700920104980469,0.0,2
1647,39528,39551,39551,1440.0,1440.0,1440.0,883.839058518684,0.0007650852203369141,0.0,2
1648,39552,39575,39575,1440.0,1440.0,1440.0,753.61205805209,0.0009491443634033203,0.0,2
1649,39576,39599,39599,1440.0,1440.0,1440.0,1957.093881110716,0.0008230209350585938,0.0,2
1650,39600,39623,39623,1440.0,1440.0,1440.0,1528.0695690461896,0.0008249282836914062,0.0,2
1651,39624,39647,39647,1440.0,1440.0,1440.0,1733.2242747593602,0.0007681846618652344,0.0,2
1652,39648,39671,39671,1440.0,1440.0,1440.0,1713.730781100729,0.0007650852203369141,0.0,2
1653,39672,39695,39695,1440.0,1440.0,1440.0,79.18924449089577,0.000598907470703125,0.0,2
1654,39696,39719,39719,1440.0,1440.0,1440.0,356.758690407277,0.0007500648498535156,0.0,2
1655,39720,39743,39743,1440.0,1440.0,1440.0,1303.0934534689322,0.0007519721984863281,0.0,2
1656,39744,39767,39767,1440.0,1440.0,1440.0,1027.8932954716406,0.0008211135864257812,0.0,2
1657,39768,39791,39791,1440.0,1440.0,1440.0,487.4300557745977,0.000762939453125,0.0,2
1658,39792,39815,39815,1440.0,1440.0,1440.0,722.5748599063543,0.0007529258728027344,0.0,2
1659,39816,39839,39839,1440.0,1440.0,1440.0,563.8304695818086,0.0007011890411376953,0.0,2
1660,39840,39863,39863,1440.0,1440.0,1440.0,52.02727068227582,0.0010571479797363281,0.0,2
1661,39864,39887,39887,1440.0,1440.0,1440.0,225.6684641669674,0.00074005126953125,0.0,2
1662,39888,39911,39911,1440.0,1440.0,1440.0,276.75046448489917,0.0009799003601074219,0.0,2
1663,39912,39935,39935,1440.0,1440.0,1440.0,976.3256928985919,0.0008029937744140625,0.0,2
1664,39936,39959,39959,1440.0,1440.0,1440.0,1074.5735468447124,0.0007920265197753906,0.0,2
1665,39960,39983,39983,1440.0,1440.0,1440.0,172.61521301327272,0.0006589889526367188,0.0,2
1666,39984,40007,40007,1440.0,1440.0,1440.0,596.5461360556992,0.0009551048278808594,0.0,2
1667,40008,40031,40031,1440.0,1440.0,1440.0,11.38490573583937,0.0003409385681152344,0.0,2
1668,40032,40055,40055,1440.0,1440.0,1440.0,28.616832903000823,0.0007090568542480469,0.0,2
1669,40056,40079,40079,1440.0,1440.0,1440.0,520.3989882095904,0.0007390975952148438,0.0,2
1670,40080,40103,40103,1440.0,1440.0,1440.0,505.34760335806,0.000698089599609375,0.0,2
1671,40104,40127,40127,1440.0,1440.0,1440.0,501.2320278629052,0.0007128715515136719,0.0,2
1672,40128,40151,40151,1440.0,1440.0,1440.0,877.3898468138751,0.0008578300476074219,0.0,2
1673,40152,40175,40175,1440.0,1440.0,1440.0,573.511216412668,0.0007090568542480469,0.0,2
1674,40176,40199,40199,1440.0,1440.0,1440.0,201.37280794073664,0.0009148120880126953,0.0,2
1675,40200,40223,40223,1440.0,1440.0,1440.0,638.6031878163933,0.0007960796356201172,0.0,2
1676,40224,40247,40247,1440.0,1440.0,1440.0,9236.854696724415,0.0008959770202636719,0.0,2
1677,40248,40271,40271,1440.0,1440.0,1440.0,407.62317317197767,0.0008599758148193359,0.0,2
1678,40272,40295,40295,1440.0,1440.0,1440.0,1221.1697322390364,0.0008101463317871094,0.0,2
1679,40296,40319,40319,1440.0,1440.0,1440.0,1612.9988161745182,0.0008111000061035156,0.0,2
1680,40320,40343,40343,1440.0,1440.0,1440.0,2095.419732571424,0.0007448196411132812,0.0,2
1681,40344,40367,40367,1440.0,1440.0,1440.0,439.8961187122336,0.0008480548858642578,0.0,2
1682,40368,40391,40391,1440.0,1440.0,1440.0,4516.3846005015885,0.0007970333099365234,0.0,2
1683,40392,40415,40415,1440.0,1440.0,1440.0,322.5200815554671,0.0008919239044189453,0.0,2
1684,40416,40439,40439,1440.0,1440.0,1440.0,202.6132602155156,0.0008780956268310547,0.0,2
1685,40440,40463,40463,1440.0,1440.0,1440.0,29.958450879283383,0.000782012939453125,0.0,2
1686,40464,40487,40487,1440.0,1440.0,1440.0,253.67521530462983,0.0006918907165527344,0.0,2
1687,40488,40511,40511,1440.0,1440.0,1440.0,715.337295273669,0.0008890628814697266,0.0,2
1688,40512,40535,40535,1440.0,1440.0,1440.0,811.3608920730999,0.0007910728454589844,0.0,2
1689,40536,40559,40559,1440.0,1440.0,1440.0,379.2736078579061,0.0007500648498535156,0.0,2
1690,40560,40583,40583,1440.0,1440.0,1440.0,859.7812700710437,0.0006802082061767578,0.0,2
1691,40584,40607,40607,1440.0,1440.0,1440.0,760.2865269034398,0.0007140636444091797,0.0,2
1692,40608,40631,40631,1440.0,1440.0,1440.0,690.5596948105937,0.0008959770202636719,0.0,2
1693,40632,40655,40655,1440.0,1440.0,1440.0,698.7714369620842,0.0008699893951416016,0.0,2
1694,40656,40679,40679,1440.0,1440.0,1440.0,313.8970845896598,0.0008840560913085938,0.0,2
1695,40680,40703,40703,1440.0,1440.0,1440.0,137.49319507605756,0.0006968975067138672,0.0,2
1696,40704,40727,40727,1440.0,1440.0,1440.0,142.82588389735292,0.0010440349578857422,0.0,2
1697,40728,40751,40751,1440.0,1440.0,1440.0,470.80765786619946,0.0006859302520751953,0.0,2
1698,40752,40775,40775,1440.0,1440.0,1440.0,754.1355715414138,0.0007359981536865234,0.0,2
1699,40776,40799,40799,1440.0,1440.0,1440.0,1881.34034582141,0.0008590221405029297,0.0,2
1700,40800,40823,40823,1440.0,1440.0,1440.0,1492.1828220731481,0.0008790493011474609,0.0,2
1701,40824,40847,40847,1440.0,1440.0,1440.0,1548.170657200708,0.0007951259613037109,0.0,2
1702,40848,40871,40871,1440.0,1440.0,1440.0,1170.8264181492127,0.0007441043853759766,0.0,2
1703,40872,40895,40895,1440.0,1440.0,1440.0,800.0753352495029,0.000682830810546875,0.0,2
1704,40896,40919,40919,1440.0,1440.0,1440.0,1458.6698633882002,0.0007729530334472656,0.0,2
1705,40920,40943,40943,1440.0,1440.0,1440.0,1193.9158898186074,0.0010528564453125,0.0,2
1706,40944,40967,40967,1440.0,1440.0,1440.0,1280.010057286613,0.0009348392486572266,0.0,2
1707,40968,40991,40991,1440.0,1440.0,1440.0,951.8431098207266,0.0008399486541748047,0.0,2
1708,40992,41015,41015,1440.0,1440.0,1440.0,1342.2677375656287,0.0008690357208251953,0.0,2
1709,41016,41039,41039,1440.0,1440.0,1440.0,1928.6153777562924,0.00080108642578125,0.0,2
1710,41040,41063,41063,1440.0,1440.0,1440.0,3556.5555541422877,0.0010190010070800781,0.0,2
1711,41064,41087,41087,1440.0,1440.0,1440.0,2632.3684874734463,0.0011959075927734375,0.0,2
1712,41088,41111,41111,1440.0,1440.0,1440.0,1244.3806134389106,0.0008389949798583984,0.0,2
1713,41112,41135,41135,1440.0,1440.0,1440.0,1728.9156365718493,0.0010600090026855469,0.0,2
1714,41136,41159,41159,1440.0,1440.0,1440.0,2111.271454180551,0.0009639263153076172,0.0,2
1715,41160,41183,41183,1440.0,1440.0,1440.0,3120.9533865803714,0.0008230209350585938,0.0,2
1716,41184,41207,41207,1440.0,1440.0,1440.0,1121.3134530682073,0.0007488727569580078,0.0,2
1717,41208,41231,41231,1440.0,1440.0,1440.0,1023.6512208846347,0.0007889270782470703,0.0,2
1718,41232,41255,41255,1440.0,1440.0,1440.0,2847.1235747596634,0.0010159015655517578,0.0,2
1719,41256,41279,41279,1440.0,1440.0,1440.0,639.1657735003511,0.0008749961853027344,0.0,2
1720,41280,41303,41303,1440.0,1440.0,1440.0,948.6279354353921,0.0007989406585693359,0.0,2
1721,41304,41327,41327,1440.0,1440.0,1440.0,333.7887913449639,0.0008609294891357422,0.0,2
1722,41328,41351,41351,1440.0,1440.0,1440.0,831.188474722881,0.0007519721984863281,0.0,2
1723,41352,41375,41375,1440.0,1440.0,1440.0,2070.7635825848015,0.0008058547973632812,0.0,2
1724,41376,41399,41399,1440.0,1440.0,1440.0,832.6637873111769,0.0012249946594238281,0.0,2
1725,41400,41423,41423,1440.0,1440.0,1440.0,1771.262382051017,0.0010080337524414062,0.0,2
1726,41424,41447,41447,1440.0,1440.0,1440.0,4565.897462383875,0.0009999275207519531,0.0,2
1727,41448,41471,41471,1440.0,1440.0,1440.0,3159.547179430804,0.0008919239044189453,0.0,2
1728,41472,41495,41495,1440.0,1440.0,1440.0,1272.135441674665,0.0008149147033691406,0.0,2
1729,41496,41519,41519,1440.0,1440.0,1440.0,8214.599453580991,0.0009691715240478516,0.0,2
1730,41520,41543,41543,1440.0,1440.0,1440.0,246.2386848915489,0.0004019737243652344,0.0,2
1731,41544,41567,41567,1440.0,1440.0,1440.0,1123.3327750140775,0.0008130073547363281,0.0,2
1732,41568,41591,41591,1440.0,1440.0,1440.0,650.0164233997804,0.0006928443908691406,0.0,2
1733,41592,41615,41615,1440.0,1440.0,1440.0,9.426494361150983,0.00027298927307128906,0.0,2
1734,41616,41639,41639,1440.0,1440.0,1440.0,1337.0835904236587,0.0009500980377197266,0.0,2
1735,41640,41663,41663,1440.0,1440.0,1440.0,4477.107259501964,0.001129150390625,0.0,2
1736,41664,41687,41687,1440.0,1440.0,1440.0,2401.8382271853584,0.0007910728454589844,0.0,2
1737,41688,41711,41711,1440.0,1440.0,1440.0,5376.438484792108,0.0010421276092529297,0.0,2
1738,41712,41735,41735,1440.0,1440.0,1440.0,2240.4211043795203,0.0009911060333251953,0.0,2
1739,41736,41759,41759,1440.0,1440.0,1440.0,1294.5383068519764,0.0008778572082519531,0.0,2
1740,41760,41783,41783,1440.0,1440.0,1440.0,483.6816872054296,0.0009560585021972656,0.0,2
1741,41784,41807,41807,1440.0,1440.0,1440.0,278.55157902611893,0.0007109642028808594,0.0,2
1742,41808,41831,41831,1440.0,1440.0,1440.0,1033.932105347119,0.0007140636444091797,0.0,2
1743,41832,41855,41855,1440.0,1440.0,1440.0,958.8720110524229,0.0008089542388916016,0.0,2
1744,41856,41879,41879,1440.0,1440.0,1440.0,652.5436318952316,0.0006961822509765625,0.0,2
1745,41880,41903,41903,1440.0,1440.0,1440.0,2622.065007385186,0.0007371902465820312,0.0,2
1746,41904,41927,41927,1440.0,1440.0,1440.0,1885.3423547141633,0.0008490085601806641,0.0,2
1747,41928,41951,41951,1440.0,1440.0,1440.0,1618.5699160733068,0.0008630752563476562,0.0,2
1748,41952,41975,41975,1440.0,1440.0,1440.0,1609.2499946274454,0.0007910728454589844,0.0,2
1749,41976,41999,41999,1440.0,1440.0,1440.0,3666.219779369667,0.0011792182922363281,0.0,2
1750,42000,42023,42023,1440.0,1440.0,1440.0,2585.2688569092647,0.0009160041809082031,0.0,2
1751,42024,42047,42047,1440.0,1440.0,1440.0,4255.805240580854,0.0011069774627685547,0.0,2
1752,42048,42071,42071,1440.0,1440.0,1440.0,2408.2257053941726,0.0007600784301757812,0.0,2
1753,42072,42095,42095,1440.0,1440.0,1440.0,10323.20498633685,0.0008101463317871094,0.0,2
1754,42096,42119,42119,1440.0,1440.0,1440.0,1325.0029528644927,0.0007250308990478516,0.0,2
1755,42120,42143,42143,1440.0,1440.0,1440.0,1310.0398834974674,0.0008559226989746094,0.0,2
1756,42144,42167,42167,1440.0,1440.0,1440.0,2090.1277209994887,0.0008199214935302734,0.0,2
1757,42168,42191,42191,1440.0,1440.0,1440.0,494.39040132949765,0.0007178783416748047,0.0,2
1758,42192,42215,42215,1440.0,1440.0,1440.0,3586.2013747883166,0.0010249614715576172,0.0,2
1759,42216,42239,42239,1440.0,1440.0,1440.0,79.99187022838906,0.0005488395690917969,0.0,2
1760,42240,42263,42263,1440.0,1440.0,1440.0,1441.2643187575438,0.0008778572082519531,0.0,2
1761,42264,42287,42287,1440.0,1440.0,1440.0,1624.006163593954,0.000865936279296875,0.0,2
1762,42288,42311,42311,1440.0,1440.0,1440.0,5259.239282965254,0.0007588863372802734,0.0,2
1763,42312,42335,42335,1440.0,1440.0,1440.0,3826.123623457065,0.0012769699096679688,0.0,2
1764,42336,42359,42359,1440.0,1440.0,1440.0,1370.2016553617964,0.0009739398956298828,0.0,2
1765,42360,42383,42383,1440.0,1440.0,1440.0,2185.0126193738406,0.0011129379272460938,0.0,2
1766,42384,42407,42407,1440.0,1440.0,1440.0,2547.586561553444,0.0008549690246582031,0.0,2
